Timestamp,Meter_1.csv-V_A,Meter_1.csv-V_B,Meter_1.csv-V_C,Meter_2.csv-V_A,Meter_2.csv-V_B,Meter_2.csv-V_C,Meter_3.csv-V_A,Meter_3.csv-V_B,Meter_3.csv-V_C,Meter_4.csv-V_A,Meter_4.csv-V_B,Meter_4.csv-V_C,Meter_5.csv-V_A,Meter_5.csv-V_B,Meter_5.csv-V_C,Meter_6.csv-V_A,Meter_6.csv-V_B,Meter_6.csv-V_C,Meter_7.csv-V_A,Meter_7.csv-V_B,Meter_7.csv-V_C,Meter_8.csv-V_A,Meter_8.csv-V_B,Meter_8.csv-V_C,Meter_9.csv-V_A,Meter_9.csv-V_B,Meter_9.csv-V_C,Meter_10.csv-V_A,Meter_10.csv-V_B,Meter_10.csv-V_C,Meter_11.csv-V_A,Meter_11.csv-V_B,Meter_11.csv-V_C,Meter_12.csv-V_A,Meter_12.csv-V_B,Meter_12.csv-V_C,Meter_13.csv-V_A,Meter_13.csv-V_B,Meter_13.csv-V_C,Meter_14.csv-V_A,Meter_14.csv-V_B,Meter_14.csv-V_C,Meter_15.csv-V_A,Meter_15.csv-V_B,Meter_15.csv-V_C,Meter_16.csv-V_A,Meter_16.csv-V_B,Meter_16.csv-V_C,Meter_17.csv-V_A,Meter_17.csv-V_B,Meter_17.csv-V_C,Meter_18.csv-V_A,Meter_18.csv-V_B,Meter_18.csv-V_C,Meter_19.csv-V_A,Meter_19.csv-V_B,Meter_19.csv-V_C,Meter_20.csv-V_A,Meter_20.csv-V_B,Meter_20.csv-V_C,Meter_21.csv-V_A,Meter_21.csv-V_B,Meter_21.csv-V_C,Meter_22.csv-V_A,Meter_22.csv-V_B,Meter_22.csv-V_C
2014-11-18 16:00:00 EST,4.9603,4.9074,4.9043,0,4.9073,0,0,4.9073,0,0,4.9074,0,0,4.9073,0,4.9602,0,0,4.9603,4.9073,4.9043,4.9603,0,0,4.9602,0,0,4.9602,0,0,0,0,4.9043,128.867,127.492,127.4109,4.9604,4.9074,4.9043,4.9603,4.9073,4.9043,4.9603,4.9073,4.9043,4.9604,0,4.9043,0,0,4.9603,4.9602,0,0,4.9603,4.9073,4.9043,4.9604,4.9074,4.9043,0,0,4.9043,0,0,4.9043
2014-11-18 17:00:00 EST,4.9134,4.9179,4.9175,0,4.9179,0,0,4.9179,0,0,4.9179,0,0,4.9179,0,4.9133,0,0,4.9134,4.9179,4.9175,4.9134,0,0,4.9133,0,0,4.9133,0,0,0,0,4.9175,127.6487,127.766,127.7527,4.9135,4.918,4.9175,4.9134,4.9179,4.9175,4.9134,4.9179,4.9175,4.9135,0,4.9174,0,0,4.9134,4.9133,0,0,4.9134,4.9179,4.9175,4.9134,4.9179,4.9175,0,0,4.9174,0,0,4.9174
2014-11-18 18:00:00 EST,4.8506,4.9385,4.9285,0,4.9385,0,0,4.9385,0,0,4.9385,0,0,4.9385,0,4.8505,0,0,4.8506,4.9385,4.9285,4.8506,0,0,4.8505,0,0,4.8505,0,0,0,0,4.9285,126.0171,128.301,128.039,4.8507,4.9386,4.9285,4.8506,4.9385,4.9285,4.8506,4.9385,4.9285,4.8507,0,4.9284,0,0,4.8506,4.8505,0,0,4.8506,4.9385,4.9285,4.8506,4.9385,4.9285,0,0,4.9285,0,0,4.9284
2014-11-18 19:00:00 EST,4.8665,4.9517,4.9419,0,4.9517,0,0,4.9517,0,0,4.9517,0,0,4.9517,0,4.8663,0,0,4.8665,4.9517,4.9419,4.8664,0,0,4.8663,0,0,4.8663,0,0,0,0,4.9419,126.4282,128.644,128.3878,4.8665,4.9518,4.9419,4.8664,4.9517,4.9419,4.8664,4.9517,4.9419,4.8665,0,4.9419,0,0,4.8664,4.8663,0,0,4.8664,4.9517,4.9419,4.8665,4.9517,4.9419,0,0,4.9419,0,0,4.9419
2014-11-18 20:00:00 EST,4.8674,4.9594,4.958,0,4.9593,0,0,4.9593,0,0,4.9594,0,0,4.9593,0,4.8673,0,0,4.8675,4.9593,4.958,4.8674,0,0,4.8673,0,0,4.8673,0,0,0,0,4.9579,126.4546,128.842,128.8045,4.8675,4.9594,4.958,4.8674,4.9593,4.958,4.8674,4.9593,4.958,4.8675,0,4.9579,0,0,4.8674,4.8673,0,0,4.8674,4.9593,4.958,4.8675,4.9594,4.9579,0,0,4.9579,0,0,4.9579
2014-11-18 21:00:00 EST,4.8641,4.9429,4.9397,0,4.9428,0,0,4.9428,0,0,4.9429,0,0,4.9428,0,4.8639,0,0,4.8641,4.9428,4.9397,4.8641,0,0,4.864,0,0,4.864,0,0,0,0,4.9397,126.3668,128.414,128.3299,4.8641,4.9429,4.9397,4.8641,4.9428,4.9397,4.8641,4.9428,4.9397,4.8641,0,4.9396,0,0,4.864,4.864,0,0,4.8641,4.9428,4.9397,4.8641,4.9429,4.9397,0,0,4.9396,0,0,4.9396
2014-11-18 22:00:00 EST,4.8608,4.9578,4.944,0,4.9578,0,0,4.9578,0,0,4.9578,0,0,4.9577,0,4.8607,0,0,4.8608,4.9578,4.944,4.8608,0,0,4.8607,0,0,4.8607,0,0,0,0,4.944,126.2826,128.802,128.4419,4.8609,4.9578,4.944,4.8608,4.9578,4.944,4.8608,4.9578,4.944,4.8609,0,4.9439,0,0,4.8608,4.8607,0,0,4.8608,4.9578,4.944,4.8608,4.9578,4.944,0,0,4.944,0,0,4.944
2014-11-18 23:00:00 EST,4.8556,4.9784,4.9613,0,4.9784,0,0,4.9784,0,0,4.9784,0,0,4.9784,0,4.8554,0,0,4.8556,4.9784,4.9613,4.8556,0,0,4.8554,0,0,4.8554,0,0,0,0,4.9613,126.1453,129.338,128.8911,4.8556,4.9785,4.9613,4.8556,4.9784,4.9613,4.8556,4.9784,4.9613,4.8556,0,4.9612,0,0,4.8555,4.8554,0,0,4.8556,4.9784,4.9613,4.8556,4.9784,4.9613,0,0,4.9613,0,0,4.9612
2014-11-19 00:00:00 EST,4.8477,5.0109,4.987,0,5.0109,0,0,5.0109,0,0,5.0109,0,0,5.0109,0,4.8476,0,0,4.8477,5.0109,4.987,4.8477,0,0,4.8476,0,0,4.8476,0,0,0,0,4.987,125.942,130.182,129.5597,4.8478,5.011,4.987,4.8477,5.0109,4.987,4.8477,5.0109,4.987,4.8478,0,4.987,0,0,4.8477,4.8476,0,0,4.8477,5.0109,4.987,4.8478,5.0109,4.987,0,0,4.987,0,0,4.987
2014-11-19 01:00:00 EST,4.8508,5.0282,5.005,0,5.0282,0,0,5.0282,0,0,5.0282,0,0,5.0282,0,4.8506,0,0,4.8508,5.0282,5.005,4.8507,0,0,4.8506,0,0,4.8506,0,0,0,0,5.005,126.0206,130.632,130.0273,4.8508,5.0283,5.005,4.8507,5.0282,5.005,4.8507,5.0282,5.005,4.8508,0,5.005,0,0,4.8507,4.8506,0,0,4.8508,5.0282,5.005,4.8508,5.0282,5.005,0,0,5.005,0,0,5.005
2014-11-19 02:00:00 EST,4.8621,5.0541,5.0329,0,5.0541,0,0,5.0541,0,0,5.0541,0,0,5.0541,0,4.862,0,0,4.8621,5.0541,5.0329,4.8621,0,0,4.862,0,0,4.862,0,0,0,0,5.0329,126.3162,131.304,130.7526,4.8622,5.0542,5.0329,4.8621,5.0541,5.0329,4.8621,5.0541,5.0329,4.8622,0,5.0329,0,0,4.8621,4.862,0,0,4.8621,5.0541,5.0329,4.8622,5.0541,5.0329,0,0,5.0329,0,0,5.0329
2014-11-19 03:00:00 EST,4.8731,5.0717,5.045,0,5.0716,0,0,5.0716,0,0,5.0717,0,0,5.0716,0,4.8729,0,0,4.8731,5.0717,5.045,4.873,0,0,4.8729,0,0,4.8729,0,0,0,0,5.045,126.6001,131.761,131.0656,4.8731,5.0718,5.045,4.873,5.0717,5.045,4.873,5.0717,5.045,4.8731,0,5.0449,0,0,4.873,4.8729,0,0,4.873,5.0717,5.045,4.8731,5.0717,5.045,0,0,5.045,0,0,5.045
2014-11-19 04:00:00 EST,4.8718,5.0778,5.0571,0,5.0777,0,0,5.0777,0,0,5.0778,0,0,5.0777,0,4.8716,0,0,4.8718,5.0778,5.0571,4.8717,0,0,4.8716,0,0,4.8716,0,0,0,0,5.0571,126.5657,131.919,131.3795,4.8718,5.0778,5.0571,4.8717,5.0778,5.0571,4.8717,5.0778,5.0571,4.8718,0,5.057,0,0,4.8717,4.8716,0,0,4.8717,5.0778,5.0571,4.8718,5.0778,5.057,0,0,5.057,0,0,5.0571
2014-11-19 05:00:00 EST,4.8782,5.0747,5.0555,0,5.0747,0,0,5.0747,0,0,5.0747,0,0,5.0747,0,4.878,0,0,4.8782,5.0747,5.0555,4.8782,0,0,4.8781,0,0,4.8781,0,0,0,0,5.0555,126.734,131.839,131.3379,4.8782,5.0748,5.0555,4.8782,5.0747,5.0555,4.8782,5.0747,5.0555,4.8783,0,5.0554,0,0,4.8782,4.8781,0,0,4.8782,5.0747,5.0555,4.8782,5.0747,5.0555,0,0,5.0554,0,0,5.0555
2014-11-19 06:00:00 EST,4.8779,5.0736,5.0548,0,5.0736,0,0,5.0736,0,0,5.0736,0,0,5.0736,0,4.8777,0,0,4.8779,5.0736,5.0548,4.8778,0,0,4.8777,0,0,4.8778,0,0,0,0,5.0548,126.7249,131.812,131.3207,4.8779,5.0737,5.0548,4.8778,5.0736,5.0548,4.8778,5.0736,5.0548,4.8779,0,5.0548,0,0,4.8778,4.8777,0,0,4.8778,5.0736,5.0548,4.8779,5.0736,5.0548,0,0,5.0548,0,0,5.0548
2014-11-19 07:00:00 EST,4.8293,5.0522,5.0453,0,5.0521,0,0,5.0521,0,0,5.0522,0,0,5.0521,0,4.8291,0,0,4.8293,5.0522,5.0453,4.8293,0,0,4.8292,0,0,4.8292,0,0,0,0,5.0453,125.4628,131.254,131.0735,4.8293,5.0522,5.0453,4.8293,5.0522,5.0453,4.8293,5.0522,5.0453,4.8294,0,5.0452,0,0,4.8292,4.8291,0,0,4.8293,5.0522,5.0453,4.8293,5.0522,5.0453,0,0,5.0453,0,0,5.0453
2014-11-19 08:00:00 EST,4.8551,5.0289,5.023,0,5.0289,0,0,5.0289,0,0,5.0289,0,0,5.0289,0,4.855,0,0,4.8551,5.0289,5.023,4.8551,0,0,4.855,0,0,4.855,0,0,0,0,5.023,126.1338,130.65,130.4961,4.8552,5.029,5.0231,4.8551,5.0289,5.0231,4.8551,5.0289,5.0231,4.8552,0,5.023,0,0,4.8551,4.855,0,0,4.8551,5.0289,5.0231,4.8552,5.029,5.023,0,0,5.023,0,0,5.023
2014-11-19 09:00:00 EST,4.881,5.0395,5.0139,0,5.0395,0,0,5.0395,0,0,5.0395,0,0,5.0395,0,4.8808,0,0,4.881,5.0395,5.0139,4.881,0,0,4.8808,0,0,4.8809,0,0,0,0,5.0139,126.8057,130.925,130.2572,4.881,5.0396,5.0139,4.881,5.0395,5.0139,4.881,5.0395,5.0139,4.881,0,5.0138,0,0,4.8809,4.8808,0,0,4.881,5.0395,5.0139,4.881,5.0395,5.0138,0,0,5.0138,0,0,5.0139
2014-11-19 10:00:00 EST,4.9219,5.0136,5.0165,0,5.0135,0,0,5.0135,0,0,5.0135,0,0,5.0135,0,4.9218,0,0,4.9219,5.0135,5.0165,4.9219,0,0,4.9218,0,0,4.9218,0,0,0,0,5.0165,127.8693,130.25,130.3242,4.922,5.0136,5.0165,4.9219,5.0135,5.0165,4.9219,5.0135,5.0165,4.922,0,5.0164,0,0,4.9219,4.9218,0,0,4.9219,5.0135,5.0165,4.922,5.0136,5.0164,0,0,5.0164,0,0,5.0165
2014-11-19 11:00:00 EST,4.921,5.0039,4.9962,0,5.0038,0,0,5.0038,0,0,5.0039,0,0,5.0038,0,4.9208,0,0,4.921,5.0039,4.9962,4.921,0,0,4.9209,0,0,4.9209,0,0,0,0,4.9962,127.846,129.999,129.7987,4.921,5.004,4.9962,4.921,5.0039,4.9962,4.921,5.0039,4.9962,4.9211,0,4.9962,0,0,4.921,4.9209,0,0,4.921,5.0039,4.9962,4.921,5.0039,4.9962,0,0,4.9962,0,0,4.9962
2014-11-19 12:00:00 EST,4.9388,4.9951,4.9821,0,4.9951,0,0,4.9951,0,0,4.9951,0,0,4.9951,0,4.9386,0,0,4.9388,4.9951,4.9821,4.9387,0,0,4.9386,0,0,4.9386,0,0,0,0,4.9821,128.3068,129.771,129.4315,4.9388,4.9952,4.9821,4.9387,4.9951,4.9821,4.9387,4.9951,4.9821,4.9388,0,4.982,0,0,4.9387,4.9386,0,0,4.9388,4.9951,4.9821,4.9388,4.9951,4.9821,0,0,4.982,0,0,4.9821
2014-11-19 13:00:00 EST,4.9448,4.9875,4.9779,0,4.9874,0,0,4.9874,0,0,4.9875,0,0,4.9874,0,4.9446,0,0,4.9448,4.9874,4.9779,4.9448,0,0,4.9447,0,0,4.9447,0,0,0,0,4.9779,128.4638,129.573,129.324,4.9448,4.9875,4.978,4.9448,4.9874,4.9779,4.9448,4.9874,4.9779,4.9448,0,4.9779,0,0,4.9448,4.9446,0,0,4.9448,4.9874,4.978,4.9448,4.9875,4.9779,0,0,4.9779,0,0,4.9779
2014-11-19 14:00:00 EST,4.9515,4.9845,4.976,0,4.9844,0,0,4.9844,0,0,4.9844,0,0,4.9844,0,4.9513,0,0,4.9515,4.9844,4.976,4.9514,0,0,4.9513,0,0,4.9513,0,0,0,0,4.976,128.637,129.495,129.2744,4.9515,4.9845,4.976,4.9514,4.9844,4.976,4.9514,4.9844,4.976,4.9515,0,4.976,0,0,4.9514,4.9513,0,0,4.9514,4.9844,4.976,4.9515,4.9845,4.976,0,0,4.976,0,0,4.976
2014-11-19 15:00:00 EST,4.9491,4.9881,4.9745,0,4.988,0,0,4.988,0,0,4.9881,0,0,4.988,0,4.949,0,0,4.9491,4.988,4.9745,4.9491,0,0,4.949,0,0,4.949,0,0,0,0,4.9745,128.576,129.589,129.2341,4.9492,4.9881,4.9745,4.9491,4.988,4.9745,4.9491,4.988,4.9745,4.9492,0,4.9744,0,0,4.9491,4.949,0,0,4.9491,4.988,4.9745,4.9492,4.9881,4.9745,0,0,4.9745,0,0,4.9745
2014-11-19 16:00:00 EST,4.9345,4.9897,4.9828,0,4.9897,0,0,4.9896,0,0,4.9897,0,0,4.9896,0,4.9343,0,0,4.9345,4.9897,4.9828,4.9345,0,0,4.9344,0,0,4.9344,0,0,0,0,4.9828,128.196,129.631,129.4502,4.9345,4.9898,4.9828,4.9345,4.9897,4.9828,4.9345,4.9897,4.9828,4.9346,0,4.9828,0,0,4.9344,4.9344,0,0,4.9345,4.9897,4.9828,4.9345,4.9897,4.9828,0,0,4.9828,0,0,4.9828
2014-11-19 17:00:00 EST,4.8881,4.9868,4.9793,0,4.9868,0,0,4.9868,0,0,4.9868,0,0,4.9868,0,4.8879,0,0,4.8881,4.9868,4.9793,4.8881,0,0,4.888,0,0,4.888,0,0,0,0,4.9793,126.9905,129.557,129.3587,4.8881,4.9869,4.9793,4.8881,4.9868,4.9793,4.8881,4.9868,4.9793,4.8882,0,4.9792,0,0,4.888,4.888,0,0,4.8881,4.9868,4.9793,4.8881,4.9869,4.9793,0,0,4.9792,0,0,4.9793
2014-11-19 18:00:00 EST,4.8602,4.9925,4.9819,0,4.9924,0,0,4.9924,0,0,4.9925,0,0,4.9924,0,4.86,0,0,4.8602,4.9925,4.9819,4.8601,0,0,4.86,0,0,4.86,0,0,0,0,4.9819,126.2643,129.703,129.428,4.8602,4.9926,4.9819,4.8601,4.9925,4.9819,4.8601,4.9925,4.9819,4.8602,0,4.9819,0,0,4.8601,4.86,0,0,4.8601,4.9925,4.9819,4.8602,4.9925,4.9819,0,0,4.9819,0,0,4.9819
2014-11-19 19:00:00 EST,4.8738,5.0048,4.9882,0,5.0047,0,0,5.0047,0,0,5.0048,0,0,5.0047,0,4.8736,0,0,4.8738,5.0048,4.9881,4.8738,0,0,4.8736,0,0,4.8736,0,0,0,0,4.9881,126.6186,130.023,129.5887,4.8738,5.0048,4.9882,4.8738,5.0048,4.9882,4.8737,5.0048,4.9882,4.8738,0,4.9881,0,0,4.8737,4.8736,0,0,4.8738,5.0048,4.9882,4.8738,5.0048,4.9881,0,0,4.9881,0,0,4.9881
2014-11-19 20:00:00 EST,4.8658,5.0175,4.9917,0,5.0175,0,0,5.0175,0,0,5.0175,0,0,5.0175,0,4.8657,0,0,4.8658,5.0175,4.9917,4.8658,0,0,4.8657,0,0,4.8657,0,0,0,0,4.9917,126.4121,130.353,129.6809,4.8659,5.0176,4.9917,4.8658,5.0175,4.9917,4.8658,5.0175,4.9917,4.8659,0,4.9916,0,0,4.8658,4.8657,0,0,4.8658,5.0175,4.9917,4.8659,5.0175,4.9916,0,0,4.9916,0,0,4.9917
2014-11-19 21:00:00 EST,4.8601,4.983,4.9747,0,4.983,0,0,4.983,0,0,4.983,0,0,4.983,0,4.8599,0,0,4.8601,4.983,4.9746,4.8601,0,0,4.86,0,0,4.86,0,0,0,0,4.9746,126.2631,129.457,129.2387,4.8601,4.9831,4.9747,4.8601,4.983,4.9747,4.8601,4.983,4.9747,4.8602,0,4.9746,0,0,4.8601,4.86,0,0,4.8601,4.983,4.9747,4.8601,4.983,4.9746,0,0,4.9746,0,0,4.9746
2014-11-19 22:00:00 EST,4.8544,4.9942,4.976,0,4.9941,0,0,4.9941,0,0,4.9942,0,0,4.9941,0,4.8542,0,0,4.8544,4.9941,4.976,4.8544,0,0,4.8543,0,0,4.8543,0,0,0,0,4.976,126.1152,129.746,129.2744,4.8544,4.9942,4.976,4.8544,4.9941,4.976,4.8544,4.9941,4.976,4.8545,0,4.976,0,0,4.8544,4.8543,0,0,4.8544,4.9941,4.976,4.8544,4.9942,4.976,0,0,4.976,0,0,4.976
2014-11-19 23:00:00 EST,4.8569,5.0083,4.9821,0,5.0082,0,0,5.0082,0,0,5.0082,0,0,5.0082,0,4.8567,0,0,4.8569,5.0082,4.9821,4.8569,0,0,4.8568,0,0,4.8568,0,0,0,0,4.9821,126.18,130.113,129.4315,4.8569,5.0083,4.9821,4.8569,5.0082,4.9821,4.8569,5.0082,4.9821,4.857,0,4.982,0,0,4.8569,4.8568,0,0,4.8569,5.0082,4.9821,4.8569,5.0083,4.9821,0,0,4.982,0,0,4.9821
2014-11-20 00:00:00 EST,4.8495,5.0281,4.9978,0,5.028,0,0,5.028,0,0,5.0281,0,0,5.028,0,4.8493,0,0,4.8495,5.0281,4.9978,4.8495,0,0,4.8494,0,0,4.8494,0,0,0,0,4.9978,125.9882,130.628,129.8403,4.8496,5.0282,4.9978,4.8495,5.0281,4.9978,4.8495,5.0281,4.9978,4.8496,0,4.9978,0,0,4.8494,4.8494,0,0,4.8495,5.0281,4.9978,4.8495,5.0281,4.9978,0,0,4.9978,0,0,4.9978
2014-11-20 01:00:00 EST,4.8546,5.0481,5.0192,0,5.048,0,0,5.048,0,0,5.0481,0,0,5.048,0,4.8545,0,0,4.8546,5.0481,5.0192,4.8546,0,0,4.8545,0,0,4.8545,0,0,0,0,5.0192,126.121,131.148,130.3958,4.8547,5.0482,5.0192,4.8546,5.0481,5.0192,4.8546,5.0481,5.0192,4.8547,0,5.0191,0,0,4.8546,4.8545,0,0,4.8546,5.0481,5.0192,4.8546,5.0481,5.0192,0,0,5.0192,0,0,5.0192
2014-11-20 02:00:00 EST,4.8669,5.0688,5.0406,0,5.0687,0,0,5.0687,0,0,5.0688,0,0,5.0687,0,4.8667,0,0,4.8669,5.0688,5.0406,4.8669,0,0,4.8668,0,0,4.8668,0,0,0,0,5.0406,126.4397,131.685,130.9511,4.8669,5.0688,5.0406,4.8669,5.0688,5.0406,4.8669,5.0688,5.0406,4.867,0,5.0405,0,0,4.8668,4.8668,0,0,4.8669,5.0688,5.0406,4.8669,5.0688,5.0406,0,0,5.0406,0,0,5.0406
2014-11-20 03:00:00 EST,4.8758,5.0912,5.0645,0,5.0911,0,0,5.0911,0,0,5.0911,0,0,5.0911,0,4.8756,0,0,4.8758,5.0911,5.0645,4.8758,0,0,4.8756,0,0,4.8757,0,0,0,0,5.0645,126.6707,132.266,131.5712,4.8758,5.0912,5.0645,4.8758,5.0911,5.0645,4.8758,5.0911,5.0645,4.8758,0,5.0644,0,0,4.8757,4.8756,0,0,4.8758,5.0911,5.0645,4.8758,5.0912,5.0644,0,0,5.0644,0,0,5.0644
2014-11-20 04:00:00 EST,4.8942,5.1027,5.0704,0,5.1026,0,0,5.1026,0,0,5.1026,0,0,5.1026,0,4.894,0,0,4.8942,5.1026,5.0704,4.8941,0,0,4.894,0,0,4.8941,0,0,0,0,5.0704,127.1476,132.565,131.7258,4.8942,5.1027,5.0704,4.8941,5.1026,5.0704,4.8941,5.1026,5.0704,4.8942,0,5.0703,0,0,4.8941,4.894,0,0,4.8942,5.1026,5.0704,4.8942,5.1027,5.0704,0,0,5.0704,0,0,5.0704
2014-11-20 05:00:00 EST,4.8911,5.1093,5.0824,0,5.1093,0,0,5.1093,0,0,5.1093,0,0,5.1093,0,4.891,0,0,4.8911,5.1093,5.0824,4.8911,0,0,4.891,0,0,4.891,0,0,0,0,5.0824,127.069,132.738,132.0365,4.8912,5.1094,5.0824,4.8911,5.1093,5.0824,4.8911,5.1093,5.0824,4.8912,0,5.0823,0,0,4.8911,4.891,0,0,4.8911,5.1093,5.0824,4.8911,5.1093,5.0824,0,0,5.0823,0,0,5.0823
2014-11-20 06:00:00 EST,4.8823,5.1154,5.0884,0,5.1153,0,0,5.1153,0,0,5.1154,0,0,5.1153,0,4.8822,0,0,4.8824,5.1154,5.0884,4.8823,0,0,4.8822,0,0,4.8822,0,0,0,0,5.0884,126.8405,132.896,132.1936,4.8824,5.1154,5.0884,4.8823,5.1154,5.0884,4.8823,5.1154,5.0884,4.8824,0,5.0883,0,0,4.8823,4.8822,0,0,4.8823,5.1154,5.0884,4.8824,5.1154,5.0884,0,0,5.0884,0,0,5.0884
2014-11-20 07:00:00 EST,4.8382,5.1085,5.0851,0,5.1085,0,0,5.1085,0,0,5.1085,0,0,5.1085,0,4.838,0,0,4.8382,5.1085,5.0851,4.8382,0,0,4.8381,0,0,4.8381,0,0,0,0,5.085,125.6948,132.717,132.106,4.8383,5.1086,5.0851,4.8382,5.1085,5.0851,4.8382,5.1085,5.0851,4.8383,0,5.085,0,0,4.8382,4.8381,0,0,4.8382,5.1085,5.0851,4.8382,5.1085,5.085,0,0,5.085,0,0,5.085
2014-11-20 08:00:00 EST,4.8497,5.0942,5.0791,0,5.0941,0,0,5.0941,0,0,5.0942,0,0,5.0941,0,4.8496,0,0,4.8497,5.0941,5.0791,4.8497,0,0,4.8496,0,0,4.8496,0,0,0,0,5.0791,125.9939,132.345,131.951,4.8498,5.0942,5.0791,4.8497,5.0941,5.0791,4.8497,5.0941,5.0791,4.8498,0,5.079,0,0,4.8497,4.8496,0,0,4.8497,5.0941,5.0791,4.8498,5.0942,5.0791,0,0,5.079,0,0,5.079
2014-11-20 09:00:00 EST,4.888,5.0923,5.063,0,5.0923,0,0,5.0923,0,0,5.0923,0,0,5.0923,0,4.8878,0,0,4.888,5.0923,5.063,4.888,0,0,4.8878,0,0,4.8879,0,0,0,0,5.0629,126.9871,132.297,131.532,4.888,5.0924,5.063,4.888,5.0923,5.063,4.888,5.0923,5.063,4.888,0,5.0629,0,0,4.8879,4.8878,0,0,4.888,5.0923,5.063,4.888,5.0923,5.0629,0,0,5.0629,0,0,5.0629
2014-11-20 10:00:00 EST,4.9291,5.0665,5.0616,0,5.0665,0,0,5.0665,0,0,5.0665,0,0,5.0665,0,4.9289,0,0,4.9291,5.0665,5.0616,4.9291,0,0,4.9289,0,0,4.929,0,0,0,0,5.0616,128.0551,131.627,131.4983,4.9291,5.0666,5.0616,4.9291,5.0665,5.0616,4.9291,5.0665,5.0616,4.9291,0,5.0616,0,0,4.929,4.9289,0,0,4.9291,5.0665,5.0616,4.9291,5.0665,5.0616,0,0,5.0616,0,0,5.0616
2014-11-20 11:00:00 EST,4.9344,5.0251,5.0283,0,5.025,0,0,5.025,0,0,5.0251,0,0,5.025,0,4.9342,0,0,4.9344,5.0251,5.0283,4.9343,0,0,4.9342,0,0,4.9343,0,0,0,0,5.0283,128.1924,130.55,130.6324,4.9344,5.0251,5.0283,4.9343,5.025,5.0283,4.9343,5.025,5.0283,4.9344,0,5.0282,0,0,4.9343,4.9342,0,0,4.9344,5.025,5.0283,4.9344,5.0251,5.0283,0,0,5.0283,0,0,5.0283
2014-11-20 12:00:00 EST,4.9486,5.0063,4.9956,0,5.0062,0,0,5.0062,0,0,5.0063,0,0,5.0062,0,4.9485,0,0,4.9486,5.0063,4.9956,4.9486,0,0,4.9485,0,0,4.9486,0,0,0,0,4.9956,128.5632,130.061,129.7825,4.9487,5.0063,4.9956,4.9486,5.0062,4.9956,4.9486,5.0062,4.9956,4.9487,0,4.9955,0,0,4.9486,4.9485,0,0,4.9486,5.0062,4.9956,4.9487,5.0063,4.9956,0,0,4.9956,0,0,4.9956
2014-11-20 13:00:00 EST,4.9608,4.9924,4.9799,0,4.9924,0,0,4.9924,0,0,4.9924,0,0,4.9924,0,4.9606,0,0,4.9608,4.9924,4.9799,4.9608,0,0,4.9606,0,0,4.9607,0,0,0,0,4.9798,128.8794,129.701,129.3737,4.9608,4.9925,4.9799,4.9608,4.9924,4.9799,4.9608,4.9924,4.9799,4.9608,0,4.9798,0,0,4.9607,4.9606,0,0,4.9608,4.9924,4.9799,4.9608,4.9924,4.9798,0,0,4.9798,0,0,4.9798
2014-11-20 14:00:00 EST,4.9694,4.989,4.976,0,4.989,0,0,4.989,0,0,4.989,0,0,4.9889,0,4.9692,0,0,4.9694,4.989,4.976,4.9693,0,0,4.9692,0,0,4.9693,0,0,0,0,4.976,129.1014,129.612,129.2744,4.9694,4.9891,4.976,4.9694,4.989,4.976,4.9693,4.989,4.976,4.9694,0,4.976,0,0,4.9693,4.9692,0,0,4.9694,4.989,4.976,4.9694,4.989,4.976,0,0,4.976,0,0,4.976
2014-11-20 15:00:00 EST,4.9717,4.9916,4.9752,0,4.9915,0,0,4.9915,0,0,4.9915,0,0,4.9915,0,4.9715,0,0,4.9717,4.9915,4.9752,4.9716,0,0,4.9715,0,0,4.9716,0,0,0,0,4.9752,129.1613,129.679,129.2537,4.9717,4.9916,4.9753,4.9716,4.9915,4.9752,4.9716,4.9915,4.9753,4.9717,0,4.9752,0,0,4.9716,4.9715,0,0,4.9716,4.9915,4.9753,4.9717,4.9916,4.9752,0,0,4.9752,0,0,4.9752
2014-11-20 16:00:00 EST,4.9599,4.9936,4.9771,0,4.9935,0,0,4.9935,0,0,4.9935,0,0,4.9935,0,4.9598,0,0,4.96,4.9935,4.9771,4.9599,0,0,4.9598,0,0,4.9599,0,0,0,0,4.9771,128.8566,129.731,129.3024,4.96,4.9936,4.9772,4.9599,4.9935,4.9771,4.9599,4.9935,4.9771,4.96,0,4.977,0,0,4.9599,4.9598,0,0,4.9599,4.9935,4.9771,4.96,4.9936,4.9771,0,0,4.9771,0,0,4.9771
2014-11-20 17:00:00 EST,4.93,4.9881,4.9796,0,4.988,0,0,4.988,0,0,4.9881,0,0,4.988,0,4.9298,0,0,4.93,4.9881,4.9796,4.93,0,0,4.9298,0,0,4.9299,0,0,0,0,4.9796,128.0784,129.589,129.3669,4.93,4.9882,4.9796,4.93,4.9881,4.9796,4.93,4.9881,4.9796,4.93,0,4.9795,0,0,4.9299,4.9298,0,0,4.93,4.9881,4.9796,4.93,4.9881,4.9796,0,0,4.9796,0,0,4.9796
