# vdumptext.csv run at 2011-01-01 07:00:00 PST on 4160 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
nodeS1906-30-008T29638,108.345927,2.033236,108.345927,2.033236,0.000000,0.000000
nodeS1906-30-0551906-30-053,108.354171,2.033365,108.354171,2.033365,0.000000,0.000000
nodeS1906-30-0481906-30-020,108.359694,2.033357,108.359694,2.033357,0.000000,0.000000
nodeS1906-30-0091906-30-018,108.363227,2.033313,108.363227,2.033313,0.000000,0.000000
nodeS1906-30-0111906-30-059,108.373657,2.033380,108.373657,2.033380,0.000000,0.000000
node840238840237,0.000000,0.000000,0.000000,0.000000,6502.339043,2.033404
node840241840238,0.000000,0.000000,0.000000,0.000000,6498.512251,2.033288
node840242840241,0.000000,0.000000,0.000000,0.000000,6497.280016,2.033250
node840244840242,0.000000,0.000000,0.000000,0.000000,6494.133673,2.033154
node840246840244,0.000000,0.000000,0.000000,0.000000,6490.372440,2.033039
node840247840246,0.000000,0.000000,0.000000,0.000000,6487.389963,2.032948
nodeFFRN1-F068x1840247,0.000000,0.000000,0.000000,0.000000,6487.389520,2.032948
node840248FFRN1-F068x1,0.000000,0.000000,0.000000,0.000000,6487.389519,2.032948
nodeT7003840248,0.000000,0.000000,0.000000,0.000000,6487.386343,2.032948
nodeS1906-31-008T7003,108.122702,2.032940,108.122702,2.032940,0.000000,0.000000
node840252840250,0.000000,0.000000,0.000000,0.000000,6483.675358,2.032835
node840253840252,0.000000,0.000000,0.000000,0.000000,6479.456880,2.032706
node840254840253,0.000000,0.000000,0.000000,0.000000,6475.175398,2.032574
node840256840254,0.000000,0.000000,0.000000,0.000000,6474.383066,2.032550
node840257840256,0.000000,0.000000,0.000000,0.000000,6463.550652,2.032218
node840259840257,0.000000,0.000000,0.000000,0.000000,6462.329887,2.032180
node840260840259,0.000000,0.000000,0.000000,0.000000,6452.444246,2.031876
node840261840260,0.000000,0.000000,0.000000,0.000000,6445.714424,2.031668
node840262840261,0.000000,0.000000,0.000000,0.000000,6444.733667,2.031637
node840264840262,0.000000,0.000000,0.000000,0.000000,6432.570885,2.031261
node840265840264,0.000000,0.000000,0.000000,0.000000,6431.550316,2.031229
node840266840265,0.000000,0.000000,0.000000,0.000000,6430.100547,2.031184
nodeFFRN1-F058x1840266,0.000000,0.000000,0.000000,0.000000,6430.093747,2.031184
node840267FFRN1-F058x1,0.000000,0.000000,0.000000,0.000000,6430.093738,2.031184
node1905-25-007840267,0.000000,0.000000,0.000000,0.000000,6430.052707,2.031182
nodeS1905-25-0011905-25-007,107.163326,2.031098,107.163326,2.031098,0.000000,0.000000
node840271840269,0.000000,0.000000,0.000000,0.000000,6429.772055,2.031174
node840272840271,0.000000,0.000000,0.000000,0.000000,6424.660859,2.031015
node840276840272,0.000000,0.000000,0.000000,0.000000,6423.913349,2.030992
node840278840276,0.000000,0.000000,0.000000,0.000000,6418.999356,2.030839
node840280840278,0.000000,0.000000,0.000000,0.000000,6417.119330,2.030780
node840284840280,0.000000,0.000000,0.000000,0.000000,6414.690124,2.030705
node840287840284,0.000000,0.000000,0.000000,0.000000,6411.825036,2.030615
node840288840287,0.000000,0.000000,0.000000,0.000000,6410.742605,2.030582
node840289840288,0.000000,0.000000,0.000000,0.000000,6410.682283,2.030580
node898924840289,0.000000,0.000000,0.000000,0.000000,6409.090353,2.030530
node840291898924,0.000000,0.000000,0.000000,0.000000,6405.387210,2.030414
node840293840291,0.000000,0.000000,0.000000,0.000000,6404.752248,2.030394
node840295840293,0.000000,0.000000,0.000000,0.000000,6404.534160,2.030387
node840296840295,0.000000,0.000000,0.000000,0.000000,6403.772613,2.030363
nodeFFRN1-F049x1840296,0.000000,0.000000,0.000000,0.000000,6403.762781,2.030363
node840297FFRN1-F049x1,0.000000,0.000000,0.000000,0.000000,6403.762756,2.030363
node1905-0370840297,0.000000,0.000000,0.000000,0.000000,6403.669348,2.030360
nodeS1905-26-0311905-0370,106.716025,2.030123,106.716025,2.030123,0.000000,0.000000
node840301840299,0.000000,0.000000,0.000000,0.000000,6403.741880,2.030362
node840302840301,0.000000,0.000000,0.000000,0.000000,6403.386732,2.030351
nodeFFRN1-F144x1840302,0.000000,0.000000,0.000000,0.000000,6403.384775,2.030351
node840303FFRN1-F144x1,0.000000,0.000000,0.000000,0.000000,6403.384771,2.030351
node1905-26-007840303,0.000000,0.000000,0.000000,0.000000,6403.367923,2.030350
nodeS1905-26-0341905-26-007,106.721075,2.030316,106.721075,2.030316,0.000000,0.000000
node840308840305,0.000000,0.000000,0.000000,0.000000,6403.367830,2.030350
node840309840308,0.000000,0.000000,0.000000,0.000000,6403.191207,2.030345
node1905-26-010840309,0.000000,0.000000,0.000000,0.000000,6403.069027,2.030341
nodeS1905-26-0251905-26-010,106.708699,2.030158,106.708699,2.030158,0.000000,0.000000
nodeS1905-26-0351905-26-009,106.715716,2.030262,106.715716,2.030262,0.000000,0.000000
nodeS1905-26-0191905-26-008,106.716665,2.030228,106.716665,2.030228,0.000000,0.000000
nodeS1905-26-0181905-26-005,106.724344,2.030268,106.724344,2.030268,0.000000,0.000000
nodeS1905-26-0171905-26-039,106.736064,2.030263,106.736064,2.030263,0.000000,0.000000
nodeS1905-26-0211905-26-002,106.740790,2.030292,106.740790,2.030292,0.000000,0.000000
nodeS1905-26-0121905-26-001,106.728666,2.029857,106.728666,2.029857,0.000000,0.000000
nodeS1905-26-0441905-26-016,106.817875,2.030524,106.817875,2.030524,0.000000,0.000000
node840315840313,0.000000,0.000000,0.000000,0.000000,6410.680115,2.030580
nodeNO245x1-Bx1840315,0.000000,0.000000,0.000000,0.000000,6410.680115,2.030580
nodeS1905-25-0071905-25-017,106.842056,2.030528,106.842056,2.030528,0.000000,0.000000
node840317840316,0.000000,0.000000,0.000000,0.000000,6410.088644,2.030561
node840319840317,0.000000,0.000000,0.000000,0.000000,6409.334775,2.030538
node840324840319,0.000000,0.000000,0.000000,0.000000,6408.380110,2.030508
node840325840324,0.000000,0.000000,0.000000,0.000000,6405.376188,2.030415
nodeFFRN1-F065x1840325,0.000000,0.000000,0.000000,0.000000,6405.375711,2.030415
node840326FFRN1-F065x1,0.000000,0.000000,0.000000,0.000000,6405.375710,2.030415
node1905-36-005840326,0.000000,0.000000,0.000000,0.000000,6405.370807,2.030414
nodeS1905-36-0291905-36-005,106.755883,2.030409,106.755883,2.030409,0.000000,0.000000
node840330840328,0.000000,0.000000,0.000000,0.000000,6404.339905,2.030382
node840333840330,0.000000,0.000000,0.000000,0.000000,6403.730431,2.030363
node840335840333,0.000000,0.000000,0.000000,0.000000,6403.248363,2.030348
node840336840335,0.000000,0.000000,0.000000,0.000000,6402.942118,2.030339
node840339840336,0.000000,0.000000,0.000000,0.000000,6402.609883,2.030328
node840340840339,0.000000,0.000000,0.000000,0.000000,6400.509299,2.030263
nodeFFRN1-F044x1840340,0.000000,0.000000,0.000000,0.000000,6400.506765,2.030263
node840341FFRN1-F044x1,0.000000,0.000000,0.000000,0.000000,6400.506762,2.030263
node1905-36-012840341,0.000000,0.000000,0.000000,0.000000,6400.491624,2.030262
nodeS1905-36-0221905-36-012,106.673638,2.030238,106.673638,2.030238,0.000000,0.000000
node840346840343,0.000000,0.000000,0.000000,0.000000,6400.109041,2.030251
node918334840346,0.000000,0.000000,0.000000,0.000000,6399.554577,2.030233
node840350918334,0.000000,0.000000,0.000000,0.000000,6398.809727,2.030210
node937136840350,0.000000,0.000000,0.000000,0.000000,6398.198060,2.030191
node922596937136,0.000000,0.000000,0.000000,0.000000,6397.875373,2.030181
node949917922596,0.000000,0.000000,0.000000,0.000000,6397.226185,2.030161
node840352949917,0.000000,0.000000,0.000000,0.000000,6396.935150,2.030152
node840354840352,0.000000,0.000000,0.000000,0.000000,6395.915054,2.030120
node840358840354,0.000000,0.000000,0.000000,0.000000,6394.869438,2.030087
node840361840358,0.000000,0.000000,0.000000,0.000000,6394.364334,2.030071
node840362840361,0.000000,0.000000,0.000000,0.000000,6393.737799,2.030052
node840363840362,0.000000,0.000000,0.000000,0.000000,6393.688252,2.030050
node840365840363,0.000000,0.000000,0.000000,0.000000,6393.553574,2.030046
node840370840365,0.000000,0.000000,0.000000,0.000000,6393.214402,2.030035
nodeF25082x1840370,0.000000,0.000000,0.000000,0.000000,6393.209029,2.030035
node840371F25082x1,0.000000,0.000000,0.000000,0.000000,6393.209014,2.030035
node921094840371,0.000000,0.000000,0.000000,0.000000,6393.068894,2.030031
node921095921094,0.000000,0.000000,0.000000,0.000000,6393.015600,2.030029
node921096921095,0.000000,0.000000,0.000000,0.000000,6392.976131,2.030028
nodeT4257921096,0.000000,0.000000,0.000000,0.000000,6392.955695,2.030027
nodeS1805-02-009T4257,106.547813,2.029998,106.547813,2.029998,0.000000,0.000000
nodeS1905-35-003T4254,106.545502,2.029918,106.545502,2.029918,0.000000,0.000000
node840368921093,0.000000,0.000000,0.000000,0.000000,6393.136973,2.030033
node937055840368,0.000000,0.000000,0.000000,0.000000,6393.049518,2.030030
node1805-02-006937055,0.000000,0.000000,0.000000,0.000000,6393.026625,2.030030
nodeS1805-02-0081805-02-006,106.549443,2.030010,106.549443,2.030010,0.000000,0.000000
nodeS1805-02-0071805-02-021,106.547739,2.029969,106.547739,2.029969,0.000000,0.000000
nodeS1805-02-0061805-02-005,106.550967,2.030007,106.550967,2.030007,0.000000,0.000000
node950995840374,0.000000,0.000000,0.000000,0.000000,6393.685266,2.030050
node840375950995,0.000000,0.000000,0.000000,0.000000,6393.475132,2.030044
node840376840375,0.000000,0.000000,0.000000,0.000000,6393.252167,2.030037
node926393840376,0.000000,0.000000,0.000000,0.000000,6393.062014,2.030031
node938035926393,0.000000,0.000000,0.000000,0.000000,6392.786161,2.030022
node840379938035,0.000000,0.000000,0.000000,0.000000,6392.450290,2.030012
node840380840379,0.000000,0.000000,0.000000,0.000000,6392.101232,2.030001
node840381840380,0.000000,0.000000,0.000000,0.000000,6392.096580,2.030000
node1805-01-013840381,0.000000,0.000000,0.000000,0.000000,6391.949503,2.029996
nodeS1805-01-0071805-01-013,106.528193,2.029910,106.528193,2.029910,0.000000,0.000000
node840384840383,0.000000,0.000000,0.000000,0.000000,6391.806191,2.029991
node840386840384,0.000000,0.000000,0.000000,0.000000,6391.298156,2.029975
node840388840386,0.000000,0.000000,0.000000,0.000000,6391.136331,2.029970
node840390840388,0.000000,0.000000,0.000000,0.000000,6390.886929,2.029963
node840391840390,0.000000,0.000000,0.000000,0.000000,6390.816192,2.029960
nodeFFRN1-F052x1840391,0.000000,0.000000,0.000000,0.000000,6390.804763,2.029960
node840392FFRN1-F052x1,0.000000,0.000000,0.000000,0.000000,6390.804746,2.029960
node1805-01-016840392,0.000000,0.000000,0.000000,0.000000,6390.500272,2.029950
nodeS1805-01-0101805-01-016,106.500105,2.029785,106.500105,2.029785,0.000000,0.000000
nodeNO4x1-B840395,0.000000,0.000000,0.000000,0.000000,6390.816192,2.029960
nodeF29543x1968661,0.000000,0.000000,0.000000,0.000000,6390.886714,2.029963
node968663F29543x1,0.000000,0.000000,0.000000,0.000000,6390.886713,2.029963
node968662968663,0.000000,0.000000,0.000000,0.000000,6390.886068,2.029963
nodeT29545968662,0.000000,0.000000,0.000000,0.000000,6390.883384,2.029963
nodeS1805-01-020T29545,106.514426,2.029957,106.514426,2.029957,0.000000,0.000000
nodeS1805-02-003T29544,106.514279,2.029953,106.514279,2.029953,0.000000,0.000000
nodeS1805-01-0031805-02-007,106.514360,2.029879,106.514360,2.029879,0.000000,0.000000
nodeFFRN1-F159x1840398,0.000000,0.000000,0.000000,0.000000,6391.790799,2.029991
node840399FFRN1-F159x1,0.000000,0.000000,0.000000,0.000000,6391.790783,2.029991
node1805-0538840399,0.000000,0.000000,0.000000,0.000000,6391.675133,2.029987
nodeS1805-01-0151805-0538,106.520219,2.029833,106.520219,2.029833,0.000000,0.000000
nodeF4328x1956882,0.000000,0.000000,0.000000,0.000000,6392.441417,2.030011
node956883F4328x1,0.000000,0.000000,0.000000,0.000000,6392.441403,2.030011
node915586956883,0.000000,0.000000,0.000000,0.000000,6392.432530,2.030011
nodeT4326915586,0.000000,0.000000,0.000000,0.000000,6392.429402,2.030011
nodeS1805-01-017T4326,106.540044,2.030002,106.540044,2.030002,0.000000,0.000000
nodeT4327915588,0.000000,0.000000,0.000000,0.000000,6392.423110,2.030011
nodeS1805-02-004T4327,106.534432,2.029891,106.534432,2.029891,0.000000,0.000000
nodeS1805-02-0051805-01-037,106.550485,2.030020,106.550485,2.030020,0.000000,0.000000
nodeS1805-01-0111805-01-009,106.548115,2.029915,106.548115,2.029915,0.000000,0.000000
nodeF11994x1951035,0.000000,0.000000,0.000000,0.000000,6393.474930,2.030044
node951036F11994x1,0.000000,0.000000,0.000000,0.000000,6393.474929,2.030044
nodeT11995951036,0.000000,0.000000,0.000000,0.000000,6393.464820,2.030043
nodeS1805-01-018T11995,106.557013,2.030029,106.557013,2.030029,0.000000,0.000000
nodeS1905-36-0081905-36-018,106.566966,2.029956,106.566966,2.029956,0.000000,0.000000
nodeS1905-36-0191905-36-017,106.580452,2.030073,106.580452,2.030073,0.000000,0.000000
nodeS1905-36-0041905-36-016,106.594344,2.030035,106.594344,2.030035,0.000000,0.000000
nodeF11872x1925736,0.000000,0.000000,0.000000,0.000000,6396.933631,2.030152
node925737F11872x1,0.000000,0.000000,0.000000,0.000000,6396.933626,2.030152
node925738925737,0.000000,0.000000,0.000000,0.000000,6396.931043,2.030151
node925740925738,0.000000,0.000000,0.000000,0.000000,6396.927813,2.030151
nodeT11870925740,0.000000,0.000000,0.000000,0.000000,6396.927732,2.030151
nodeS1905-35-009T11870,106.615165,2.030146,106.615165,2.030146,0.000000,0.000000
nodeT12265931716,0.000000,0.000000,0.000000,0.000000,6396.905695,2.030151
nodeS1905-35-010T12265,106.613927,2.030127,106.613927,2.030127,0.000000,0.000000
nodeS1905-36-011T11868,106.614231,2.030126,106.614231,2.030126,0.000000,0.000000
nodeS1905-36-0241905-36-015,106.615288,2.030146,106.615288,2.030146,0.000000,0.000000
nodeS1905-36-0371905-36-030,106.618875,2.030130,106.618875,2.030130,0.000000,0.000000
nodeS1905-35-0081905-36-027,106.615599,2.029867,106.615599,2.029867,0.000000,0.000000
nodeS1905-36-0171905-36-029,106.636337,2.030185,106.636337,2.030185,0.000000,0.000000
nodeF3992x1918335,0.000000,0.000000,0.000000,0.000000,6398.802367,2.030210
node918339F3992x1,0.000000,0.000000,0.000000,0.000000,6398.802348,2.030210
node919572918339,0.000000,0.000000,0.000000,0.000000,6398.776589,2.030209
node918993919572,0.000000,0.000000,0.000000,0.000000,6398.761980,2.030208
nodeT4249918993,0.000000,0.000000,0.000000,0.000000,6398.710591,2.030207
nodeS1905-35-005T4249,106.642149,2.030146,106.642149,2.030146,0.000000,0.000000
nodeT3995919573,0.000000,0.000000,0.000000,0.000000,6398.755075,2.030208
nodeS1905-35-004T3995,106.642362,2.030137,106.642362,2.030137,0.000000,0.000000
nodeT4263919852,0.000000,0.000000,0.000000,0.000000,6398.762310,2.030208
nodeS1905-35-007T4263,106.643146,2.030151,106.643146,2.030151,0.000000,0.000000
nodeS1905-36-0271905-36-013,106.664594,2.030173,106.664594,2.030173,0.000000,0.000000
nodeS1905-36-0151905-36-010,106.708833,2.030302,106.708833,2.030302,0.000000,0.000000
nodeS1905-35-0021905-36-009,106.713666,2.030298,106.713666,2.030298,0.000000,0.000000
nodeS1905-36-0031905-36-008,106.714108,2.030214,106.714108,2.030214,0.000000,0.000000
nodeS1905-36-0211905-36-007,106.721685,2.030220,106.721685,2.030220,0.000000,0.000000
nodeS1905-36-0321905-36-006,106.734241,2.030287,106.734241,2.030287,0.000000,0.000000
nodeS1905-36-0051905-36-003,106.800907,2.030400,106.800907,2.030400,0.000000,0.000000
nodeS1905-36-0101905-36-002,106.821773,2.030529,106.821773,2.030529,0.000000,0.000000
nodeS1905-25-0031905-25-014,106.841739,2.030175,106.841739,2.030175,0.000000,0.000000
nodeS1905-36-0201905-25-013,106.901146,2.030498,106.901146,2.030498,0.000000,0.000000
nodeS1905-36-0061905-25-012,106.949775,2.030736,106.949775,2.030736,0.000000,0.000000
nodeS1905-36-0021905-25-011,106.974931,2.030671,106.974931,2.030671,0.000000,0.000000
nodeS1905-25-0101905-25-009,107.054804,2.030784,107.054804,2.030784,0.000000,0.000000
nodeS1905-36-0311905-25-008,107.161720,2.031151,107.161720,2.031151,0.000000,0.000000
nodeS1905-36-0121905-25-004,107.201381,2.031098,107.201381,2.031098,0.000000,0.000000
node840406840405,0.000000,0.000000,0.000000,0.000000,6444.662184,2.031635
node926653840406,0.000000,0.000000,0.000000,0.000000,6444.656177,2.031635
node840407926653,0.000000,0.000000,0.000000,0.000000,6443.850639,2.031610
node840409840407,0.000000,0.000000,0.000000,0.000000,6443.772549,2.031607
node1905-25-021840409,0.000000,0.000000,0.000000,0.000000,6443.697293,2.031605
nodeS1905-25-0021905-25-021,107.389974,2.031506,107.389974,2.031506,0.000000,0.000000
nodeS1905-25-0091905-25-018,107.384580,2.031375,107.384580,2.031375,0.000000,0.000000
nodeFFRN1-F116x1840411,0.000000,0.000000,0.000000,0.000000,6452.435569,2.031875
node840412FFRN1-F116x1,0.000000,0.000000,0.000000,0.000000,6452.435560,2.031875
node840413840412,0.000000,0.000000,0.000000,0.000000,6452.316561,2.031871
node1905-0404840413,0.000000,0.000000,0.000000,0.000000,6452.242419,2.031869
nodeS1905-36-0351905-0404,107.533207,2.031786,107.533207,2.031786,0.000000,0.000000
node1905-0472840415,0.000000,0.000000,0.000000,0.000000,6452.315880,2.031871
nodeS1905-36-0361905-0472,107.538300,2.031866,107.538300,2.031866,0.000000,0.000000
nodeS1906-31-0011906-30-030,107.704954,2.032170,107.704954,2.032170,0.000000,0.000000
nodeFFRN1-F019x1840417,0.000000,0.000000,0.000000,0.000000,6463.546626,2.032218
node840418FFRN1-F019x1,0.000000,0.000000,0.000000,0.000000,6463.546623,2.032218
nodeT4790840418,0.000000,0.000000,0.000000,0.000000,6463.528764,2.032217
nodeS1906-30-001T4790,107.723620,2.032180,107.723620,2.032180,0.000000,0.000000
nodeS1906-30-0441906-30-028,107.905717,2.032537,107.905717,2.032537,0.000000,0.000000
node840422840421,0.000000,0.000000,0.000000,0.000000,6474.975968,2.032568
node840424840422,0.000000,0.000000,0.000000,0.000000,6474.713605,2.032560
node966701840424,0.000000,0.000000,0.000000,0.000000,6474.551483,2.032555
node840425966701,0.000000,0.000000,0.000000,0.000000,6474.360301,2.032549
node840427840425,0.000000,0.000000,0.000000,0.000000,6473.863228,2.032534
node840428840427,0.000000,0.000000,0.000000,0.000000,6473.543437,2.032524
node840429840428,0.000000,0.000000,0.000000,0.000000,6473.333813,2.032517
nodeFFRN1-F185x1840429,0.000000,0.000000,0.000000,0.000000,6473.321146,2.032517
node840430FFRN1-F185x1,0.000000,0.000000,0.000000,0.000000,6473.321130,2.032517
node1906-31-013840430,0.000000,0.000000,0.000000,0.000000,6473.259640,2.032515
nodeS1906-31-0031906-31-013,107.880370,2.032370,107.880370,2.032370,0.000000,0.000000
node840433840432,0.000000,0.000000,0.000000,0.000000,6473.252173,2.032515
node840434840433,0.000000,0.000000,0.000000,0.000000,6473.164858,2.032512
nodeFFRN1-F073x1840434,0.000000,0.000000,0.000000,0.000000,6473.101716,2.032510
node840435FFRN1-F073x1,0.000000,0.000000,0.000000,0.000000,6473.101708,2.032510
node840437840435,0.000000,0.000000,0.000000,0.000000,6473.055497,2.032509
node840438840437,0.000000,0.000000,0.000000,0.000000,6473.035086,2.032508
node840439840438,0.000000,0.000000,0.000000,0.000000,6473.007589,2.032508
node910214840439,0.000000,0.000000,0.000000,0.000000,6473.006291,2.032508
node1806-0076910214,0.000000,0.000000,0.000000,0.000000,6473.005988,2.032508
nodeS1806-06-0111806-0076,107.882954,2.032498,107.882954,2.032498,0.000000,0.000000
nodeT4412910215,0.000000,0.000000,0.000000,0.000000,6473.000933,2.032507
nodeS1806-06-017T4412,107.883051,2.032502,107.883051,2.032502,0.000000,0.000000
node1906-31-018840441,0.000000,0.000000,0.000000,0.000000,6473.031414,2.032508
nodeS1906-31-0021906-31-018,107.883559,2.032503,107.883559,2.032503,0.000000,0.000000
nodeS1906-31-0091906-31-016,107.881477,2.032454,107.881477,2.032454,0.000000,0.000000
nodeFFRN1-F098x1840443,0.000000,0.000000,0.000000,0.000000,6473.162747,2.032512
node840444FFRN1-F098x1,0.000000,0.000000,0.000000,0.000000,6473.162744,2.032512
node1906-31-019840444,0.000000,0.000000,0.000000,0.000000,6473.151949,2.032512
nodeS1906-31-0111906-31-019,107.884637,2.032488,107.884637,2.032488,0.000000,0.000000
nodeFFRN1-F197x1840446,0.000000,0.000000,0.000000,0.000000,6473.531342,2.032524
node840447FFRN1-F197x1,0.000000,0.000000,0.000000,0.000000,6473.531325,2.032524
node1906-31-020840447,0.000000,0.000000,0.000000,0.000000,6473.486594,2.032522
nodeS1906-31-0121906-31-020,107.883247,2.032359,107.883247,2.032359,0.000000,0.000000
nodeS1906-31-0101906-31-009,107.897134,2.032522,107.897134,2.032522,0.000000,0.000000
nodeS1906-31-0061906-31-008,107.911506,2.032553,107.911506,2.032553,0.000000,0.000000
nodeFFRN1-F119x1840449,0.000000,0.000000,0.000000,0.000000,6474.968081,2.032568
node840450FFRN1-F119x1,0.000000,0.000000,0.000000,0.000000,6474.968067,2.032568
node1906-0289840450,0.000000,0.000000,0.000000,0.000000,6474.911538,2.032566
nodeS1906-31-0131906-0289,107.908447,2.032432,107.908447,2.032432,0.000000,0.000000
nodeFFRN1-F089x1840452,0.000000,0.000000,0.000000,0.000000,6479.455618,2.032706
node840453FFRN1-F089x1,0.000000,0.000000,0.000000,0.000000,6479.455617,2.032706
node1906-30-032840453,0.000000,0.000000,0.000000,0.000000,6479.437302,2.032705
nodeS1906-30-0461906-30-032,107.990056,2.032694,107.990056,2.032694,0.000000,0.000000
nodeS1906-30-0021906-30-025,108.058026,2.032771,108.058026,2.032771,0.000000,0.000000
nodeS1906-31-0071906-31-004,108.171273,2.033008,108.171273,2.033008,0.000000,0.000000
nodeS1906-31-0051906-31-003,108.234931,2.033142,108.234931,2.033142,0.000000,0.000000
nodeS1906-30-0041906-30-022,108.307632,2.033270,108.307632,2.033270,0.000000,0.000000
nodeS1906-30-0381906-30-015,108.429614,2.033503,108.429614,2.033503,0.000000,0.000000
nodeS1906-30-0151906-30-013,108.499196,2.033586,108.499196,2.033586,0.000000,0.000000
nodeS1906-30-0251906-30-012,108.605040,2.033757,108.605040,2.033757,0.000000,0.000000
nodeS1906-30-0231906-30-011,108.659289,2.033912,108.659289,2.033912,0.000000,0.000000
nodeS1906-30-0051906-30-008,108.727723,2.034029,108.727723,2.034029,0.000000,0.000000
nodeS1906-32-0031906-32-033,109.256711,2.034150,109.256711,2.034150,0.000000,0.000000
nodeS1906-32-0411906-32-113,122.402781,-0.029813,122.402781,-0.029813,0.000000,0.000000
nodeS1906-32-0121906-32-112,122.390167,-0.029749,122.390167,-0.029749,0.000000,0.000000
nodeS1906-32-0531906-32-109,121.077983,4.223564,121.077983,4.223564,0.000000,0.000000
nodeS1906-32-0081906-32-108,121.078396,4.223465,121.078396,4.223465,0.000000,0.000000
nodeF28138x1985341,0.000000,0.000000,0.000000,0.000000,6575.037199,2.036849
node985340F28138x1,0.000000,0.000000,0.000000,0.000000,6575.036889,2.036849
node840100985340,0.000000,0.000000,0.000000,0.000000,6574.995329,2.036847
node840101840100,0.000000,0.000000,0.000000,0.000000,6574.795845,2.036841
node840104840101,0.000000,0.000000,0.000000,0.000000,6573.943884,2.036813
node840106840104,0.000000,0.000000,0.000000,0.000000,6571.337722,2.036729
node840108840106,0.000000,0.000000,0.000000,0.000000,6570.735283,2.036710
node840113840108,0.000000,0.000000,0.000000,0.000000,6569.648106,2.036675
node840117840113,0.000000,0.000000,0.000000,0.000000,6569.091840,2.036657
node840121840117,0.000000,0.000000,0.000000,0.000000,6568.141519,2.036626
node899221840121,0.000000,0.000000,0.000000,0.000000,6567.894124,2.036618
node840124899221,0.000000,0.000000,0.000000,0.000000,6567.469913,2.036604
node840128840124,0.000000,0.000000,0.000000,0.000000,6567.088500,2.036592
node840132840128,0.000000,0.000000,0.000000,0.000000,6566.312508,2.036567
node840137840132,0.000000,0.000000,0.000000,0.000000,6566.070964,2.036559
node840140840137,0.000000,0.000000,0.000000,0.000000,6565.911103,2.036554
node840143840140,0.000000,0.000000,0.000000,0.000000,6565.829929,2.036551
node956845840143,0.000000,0.000000,0.000000,0.000000,6565.639822,2.036545
node28139x1-Bx1956845,0.000000,0.000000,0.000000,0.000000,6565.639822,2.036545
nodeS1906-32-064T15020,109.418790,2.036377,109.418790,2.036377,0.000000,0.000000
nodeS1906-32-0481906-0066,109.428270,2.036508,109.428270,2.036508,0.000000,0.000000
nodeS1906-32-0241906-0067,109.417625,2.036274,109.417625,2.036274,0.000000,0.000000
nodeS1906-32-021T25156,109.422396,2.036321,109.422396,2.036321,0.000000,0.000000
nodeS1906-32-0251906-0069,109.415002,2.036104,109.415002,2.036104,0.000000,0.000000
nodeS1906-32-029T25025,109.444533,2.036456,109.444533,2.036456,0.000000,0.000000
nodeS1906-32-019T29565,109.451705,2.036484,109.451705,2.036484,0.000000,0.000000
nodeT2557899222,0.000000,0.000000,0.000000,0.000000,6567.799677,2.036615
nodeS1906-33-013T2557,109.460694,2.036563,109.460694,2.036563,0.000000,0.000000
nodeS1906-32-0401906-0072,109.464945,2.036546,109.464945,2.036546,0.000000,0.000000
nodeS1906-32-026T10039,109.475184,2.036466,109.475184,2.036466,0.000000,0.000000
nodeS1906-32-0271906-0074,109.477618,2.036350,109.477618,2.036350,0.000000,0.000000
nodeS1906-32-035T4338,109.505969,2.036586,109.505969,2.036586,0.000000,0.000000
nodeS1906-32-0181906-0077,109.517853,2.036642,109.517853,2.036642,0.000000,0.000000
nodeS1906-32-0451906-0226,109.534321,2.036196,109.534321,2.036196,0.000000,0.000000
node28139x1-Ax1840147,0.000000,0.000000,0.000000,0.000000,6574.795845,2.036841
nodeS1906-32-0111906-32-104,109.617962,2.037126,109.617962,2.037126,0.000000,0.000000
nodeF28136x1985338,7337.469580,-0.029235,0.000000,0.000000,0.000000,0.000000
node985337F28136x1,7337.469579,-0.029235,0.000000,0.000000,0.000000,0.000000
node841100985337,7337.468898,-0.029235,0.000000,0.000000,0.000000,0.000000
node841102841100,7337.467434,-0.029235,0.000000,0.000000,0.000000,0.000000
node925149841102,7337.464779,-0.029235,0.000000,0.000000,0.000000,0.000000
nodeT4189925149,7337.464524,-0.029235,0.000000,0.000000,0.000000,0.000000
nodeS1906-32-057T4189,122.290770,-0.029240,122.290770,-0.029240,0.000000,0.000000
nodeS1906-32-010T28137,122.290819,-0.029240,122.290819,-0.029240,0.000000,0.000000
nodeF28871x1985323,0.000000,0.000000,0.000000,0.000000,6585.332172,2.038450
node985324F28871x1,0.000000,0.000000,0.000000,0.000000,6585.332138,2.038450
node975917985324,0.000000,0.000000,0.000000,0.000000,6585.325418,2.038450
node975926975917,0.000000,0.000000,0.000000,0.000000,6585.314217,2.038449
nodeT28873975926,0.000000,0.000000,0.000000,0.000000,6585.297261,2.038449
nodeS1906-32-002T28873,109.751159,2.038375,109.751159,2.038375,0.000000,0.000000
nodeS1906-32-001T28872,109.743000,2.038209,109.743000,2.038209,0.000000,0.000000
nodeS1906-32-0051906-32-094,121.090735,4.222232,121.090735,4.222232,0.000000,0.000000
nodeF9926x1985316,7331.403321,-0.028782,0.000000,0.000000,0.000000,0.000000
node985315F9926x1,7331.403320,-0.028782,0.000000,0.000000,0.000000,0.000000
