Name, Imax, %normal, %emergency, kW, kvar, NumCustomers, TotalCustomers, NumPhases, kVBase
Transformer.MDV201_HN_2_320_C28302-1C,    1.00436,    43.82,    32.14,    6.76095,    2.74791, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_386_B811-1B,    2.63953,    69.10,    50.68,    17.7398,    6.79995, 0, 3, 1, 7.2 
Transformer.MDV201_107997ELB-1A,    3.10856,    54.26,    39.79,    20.5119,    8.39142, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_491_C8114-1C,    1.28812,    33.72,    24.73,     8.6413,    3.53794, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_118_ABC28287-1A,   0.659282,    17.26,    12.66,    4.31924,    1.83647, 0, 1, 1, 7.2 
Transformer.MDV201_39756ELB-1B,    1.15963,    30.36,    22.26,    7.61029,    2.81155, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_148_ABC56777-1B,   0.517498,    13.55,     9.94,    3.44208,    1.40194, 0, 1, 1, 7.2 
Transformer.MDV201_DA_8_687_B74448-1B,    1.70924,    22.37,    16.41,    11.3885,    4.47932, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_878_B1144266-1B,    1.47762,    38.68,    28.37,     9.9018,    3.84709, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_760_ABC28208-1A,   0.394088,    17.20,    12.61,    2.59843,    1.12938, 0, 0, 1, 7.2 
Transformer.MDV201_HN_2_760_ABC28208-1B,   0.383464,    16.73,    12.27,      2.558,    1.03026, 0, 0, 1, 7.2 
Transformer.MDV201_HN_2_760_ABC28208-1C,   0.395387,    17.25,    12.65,      2.641,    1.11397, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_626_C14867-1C,    1.73355,    45.38,    33.28,    11.6504,    4.72739, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_073_A8183-1A,    1.95509,    34.12,    25.02,    12.9591,    5.47004, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_360_B8205-1B,    2.25283,    58.98,    43.25,    14.8255,    5.38564, 0, 3, 1, 7.2 
Transformer.MDV201_DA_8_780_A1144234-1A,   0.838333,    21.95,    16.10,    5.51932,     2.3366, 0, 1, 1, 7.2 
Transformer.MDV201_DA_8_139_B56756-1B,    2.00504,    52.49,    38.49,    13.1958,    4.79714, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_872_C63667-1C,    3.48407,    91.21,    66.89,    23.4034,    9.26682, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_726_A63675-1A,    2.86524,    75.01,    55.01,     19.066,    7.93011, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_620_C28227-1C,    2.55073,    66.78,    48.97,    17.1671,    6.91212, 0, 3, 1, 7.2 
Transformer.MDV201_DA_8_697_B46390-1B,    3.03051,    52.89,    38.79,     20.255,    7.72545, 0, 4, 1, 7.2 
Transformer.MDV201_HN_1_334_C28312-1C,  0.0434028,     1.89,     1.39,   0.265493,   0.165229, 0, 1, 1, 7.2 
Transformer.MDV201_DA_8_140_ABC56751-1A,   0.666568,    17.45,    12.80,    4.37976,     1.8774, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_866_C63673-1C,    3.60222,    94.31,    69.16,    24.1862,    9.58281, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_718_C14876-1C,    1.71468,    29.93,    21.95,    11.4972,    4.72318, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_157_B14989-1B,   0.410385,    26.86,    19.70,    2.70931,    1.02344, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_407_B809-1B,     1.8576,    32.42,    23.78,    12.4434,    4.86669, 0, 3, 1, 7.2 
Transformer.MDV201_HN_1_401_A39574-1A,   0.250842,    32.84,    24.08,    1.64896,   0.681187, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_536_C8093-1C,    1.28118,    55.90,    41.00,     8.5969,    3.44283, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_857_B94741-1B,    1.76519,    46.21,    33.89,    11.6767,    4.33973, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_710_C52529-1C,    1.58137,    41.40,    30.36,    10.6237,    4.32424, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_541_ABC821-1B,   0.941447,    41.08,    30.12,    6.30543,     2.4224, 0, 1, 1, 7.2 
Transformer.MDV201_HN_21041_C39773-1C,    1.14895,    30.08,    22.06,    7.65718,    3.07372, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_602_A8151-1A,    0.92864,    24.31,    17.83,     6.1415,    2.61737, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_391_B63644-1B,    1.09051,    28.55,    20.94,    7.30979,    2.88015, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_966_A63718-1A,    3.02259,    79.13,    58.03,    20.1162,    8.35451, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_850_B52520-1B,    2.00929,    52.60,    38.58,    13.2948,    4.92143, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_697_C8125-1C,    3.35185,    58.50,    42.90,    22.5291,    9.09645, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_405_B803-1B,    1.01652,    26.61,    19.52,    6.80558,    2.68291, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_030_ABC62265-1B,    1.97591,    51.73,    37.94,    13.2573,    5.09178, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_736_C74436-1C,    1.94977,    51.05,    37.43,    12.9099,    5.00483, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_538_C8095-1C,    1.51009,    26.36,    19.33,    10.0946,     4.1514, 0, 3, 1, 7.2 
Transformer.MDV201_DA_8_917_A56768-1A,   0.215636,     9.41,     6.90,    1.40524,   0.630983, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_956_B39753-1B,    1.59482,    27.84,    20.41,    10.4695,    3.89463, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_844_B69622-1B,    1.43992,    37.70,    27.64,    9.52424,    3.55965, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_676_C62306-1C,    3.88284,    67.77,    49.70,    25.8658,    10.1223, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_412_A832-1A,    1.51608,    39.69,    29.11,    10.1007,     4.3197, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_115_ABC58446-1B,  0.0121277,     0.53,     0.39,  0.0422909,   0.074655, 0, 0, 1, 7.2 
Transformer.MDV201_HN_2_115_ABC58446-1C,  0.0335802,     0.59,     0.43,   0.131898,   0.202864, 0, 2, 1, 7.2 
Transformer.MDV201_HN_1_153_C1012415-1C,  0.0853856,     2.24,     1.64,   0.531138,   0.310404, 0, 1, 1, 7.2 
Transformer.MDV201_8075ELB-1A,    2.75874,    72.22,    52.96,    18.2273,    7.41307, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_950_C8190-1C,    2.92853,    76.67,    56.22,    19.5145,    7.59627, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_838_B39578-1B,    1.87978,    49.21,    36.09,    12.4618,    4.64913, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_670_C89784-1C,    1.83909,    48.15,    35.31,    12.2484,    4.82546, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_424_A784-1A,    1.35468,    35.47,    26.01,    9.03132,    3.88176, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_394_ABC63658-1B,   0.802052,    52.49,    38.50,    5.39905,    2.08634, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_064_C14871-1C,    1.69204,    29.53,    21.66,     11.345,    4.66375, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_100_A39592-1A,    1.32698,    57.90,    42.46,    8.75858,    3.54352, 0, 1, 1, 7.2 
Transformer.MDV201_HN_1_167_A39572-1A,    1.81771,    47.59,    34.90,    11.9827,    4.85512, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_832_B69491-1B,    2.84942,    74.60,    54.71,    19.0226,    7.13826, 0, 3, 1, 7.2 
Transformer.MDV201_HN_21006_C1008222-1C,     1.5889,    27.73,    20.34,    10.5738,    4.28291, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_466_C62235-1C,    2.53749,    44.29,    32.48,    16.9098,    6.71194, 0, 3, 1, 7.2 
Transformer.MDV201_C_1_407_A8136-1A,    2.22768,    29.16,    21.38,    14.7224,    6.24104, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_607_A21652-1A,    1.41897,    24.77,    18.16,    9.36886,    3.99287, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_937_B14993-1B,   0.940859,    24.63,    18.06,    6.17353,    2.30717, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_822_B39619-1B,    2.56962,    67.27,    49.33,    17.1438,    6.41545, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_518_AC8086-1C,    0.62756,    16.43,    12.05,    4.18308,    1.75836, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_232_C14835-1C,   0.803132,    21.03,    15.42,    5.38097,     2.2597, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_487_C8099-1C,    1.71401,    44.87,    32.91,    11.5162,    4.67188, 0, 2, 1, 7.2 
Transformer.MDV201_1145434ELB-1C,   0.889322,     7.76,     5.69,    5.85414,    2.60155, 0, 1, 1, 7.2 
Transformer.MDV201_DA_8_688_B74451-1B,    3.34802,    43.83,    32.14,    22.3741,    8.58875, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_930_B62301-1B,   0.870099,    22.78,    16.70,    5.76123,    2.22094, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_816_ABC14879-1A,    1.98212,    51.89,    38.05,    13.1723,     5.5031, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_651_A28243-1A,    1.76114,    46.11,    33.81,    11.6917,     4.9114, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_532_A8118-1A,    1.26979,    33.24,    24.38,    8.38184,    3.50432, 0, 2, 1, 7.2 
Transformer.MDV201_1144238USD-1A,   0.839925,    36.65,    26.88,    5.54541,    2.29843, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_082_ABC62250-1B,    4.22881,   110.71,    81.19,    28.4218,     10.774, 0, 4, 1, 7.2 
Transformer.MDV201_DA_8_690_B46385-1B,     2.3922,    62.63,    45.93,    16.0033,    6.07421, 0, 3, 1, 7.2 
Transformer.MDV201_DA_8_769_C46401-1C,    1.53287,    26.75,    19.62,    10.1515,    4.04464, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_645_A28234-1A,    3.00639,    78.71,    57.72,    20.0002,     8.2753, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_013_C28260-1C,   0.961142,    25.16,    18.45,    6.39664,    2.59981, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_519_AC8090-1C,    1.77448,    46.46,    34.07,    11.8999,     4.7926, 0, 2, 1, 7.2 
Transformer.MDV201_8077ELB-1A,    1.60809,    42.10,    30.87,    10.6036,    4.36685, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_156_B39758-1B,   0.824142,    21.58,    15.82,    5.44351,    2.09137, 0, 2, 1, 7.2 
Transformer.MDV201_1012644ELB-1C,   0.631009,    16.52,    12.11,    4.19479,    1.74798, 0, 1, 1, 7.2 
Transformer.MDV201_C_1_132_ABC69478-1B,    4.05704,    70.81,    51.93,    27.0218,    10.0117, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_928_A39733-1A,    4.03429,    70.41,    51.64,    26.6313,    10.8358, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_911_C44579-1C,  0.0290207,     0.76,     0.56,   0.139547,   0.154014, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_804_B39625-1B,    4.26042,    55.77,    40.90,    28.4022,    10.7332, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_534_A8119-1A,    2.01755,    52.82,    38.73,     13.348,    5.49644, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_488_C8103-1C,   0.624201,    27.24,    19.97,    4.18422,    1.72448, 0, 1, 1, 7.2 
Transformer.MDV201_C_1_321_A69464-1A,   0.403638,    10.57,     7.75,    2.63136,    1.16257, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_089_ABC8163-1C,    2.25198,    39.30,    28.82,    15.0361,    6.03412, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_896_B52516-1B,    1.71518,    44.90,    32.93,    11.3677,    4.25253, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_633_C28239-1C,   0.529942,    13.87,    10.17,    3.53441,    1.51379, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_526_C860-1C,    1.13198,    29.64,    21.73,    7.57174,    3.09444, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_457_C62244-1C,    1.15021,    30.11,    22.08,    7.65293,    3.07513, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_121_C28294-1C,    1.78922,    46.84,    34.35,     12.016,    4.87378, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_076_A14843-1A,   0.927997,    60.74,    44.54,    6.16912,    2.55351, 0, 1, 1, 7.2 
Transformer.MDV201_DA_8_926_A74421-1A,    4.92315,    85.93,    63.01,    32.5299,    13.1821, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_027_A39614-1A,    0.53894,    23.52,    17.25,    3.54002,    1.48372, 0, 1, 1, 7.2 
Transformer.MDV201_DA_8_930_A39751-1A,    3.98137,    69.49,    50.96,    26.2773,     10.691, 0, 4, 1, 7.2 
Transformer.MDV201_8082ELB-1A,    4.19423,    73.20,    53.68,    27.6948,    11.2881, 0, 5, 1, 7.2 
Transformer.MDV201_HN_2_879_B825-1B,    1.82968,    47.90,    35.13,    12.2708,     4.7364, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_627_C14868-1C,   0.795365,    34.70,    25.45,    5.34048,    2.18074, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_522_C855-1C,    3.05018,    53.24,    39.04,    20.4535,    8.22963, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_465_C62233-1C,     2.0774,    36.26,    26.59,    13.8305,     5.5235, 0, 3, 1, 7.2 
Transformer.MDV201_1144257FUSE-1C,   0.777156,    33.91,    24.87,    5.20556,    2.11277, 0, 1, 1, 7.2 
Transformer.MDV201_HN_1_275_A94744-1A,   0.916441,    39.99,    29.32,     6.0329,     2.4667, 0, 1, 1, 7.2 
Transformer.MDV201_DA_8_740_ABC6594-1B,     2.2715,    39.65,    29.07,    15.2189,    5.89899, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_728_B15009-1B,  0.0421751,     2.76,     2.02,   0.264762,    0.13595, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_621_C28222-1C,    2.07849,    36.28,    26.60,     13.959,    5.70184, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_291_ABC63681-1A,     1.8649,    32.55,    23.87,    12.3697,     5.2644, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_164_B6574-1B,    0.43585,    19.02,    13.95,     2.8556,    1.07981, 0, 1, 1, 7.2 
Transformer.MDV201_8101ELB-1A,    2.49805,    43.60,    31.97,    16.4844,    6.80791, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_429_B807-1B,    2.85304,    49.80,    36.52,    19.1397,    7.37637, 0, 3, 1, 7.2 
Transformer.MDV201_DA_8_931_A74443-1A,    3.54412,    61.86,    45.36,    23.3887,    9.52164, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_128_ABC28288-1B,      2.397,    41.84,    30.68,    15.8767,    5.95274, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_867_C839-1C,   0.641108,    16.78,    12.31,    4.27482,     1.7952, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_719_C14872-1C,     1.7454,    45.69,    33.51,    11.7258,    4.75138, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_031_ABC62264-1B,      2.018,    52.83,    38.74,     13.541,     5.1977, 0, 2, 1, 7.2 
Transformer.MDV201_HN_21050_B62307-1B,    1.10324,    28.88,    21.18,     7.3868,    2.88274, 0, 1, 1, 7.2 
Transformer.MDV201_C_1_400_A21653-1A,   0.702147,    18.38,    13.48,    4.63028,    1.99846, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_458_B39599-1B,    1.53544,    26.80,    19.65,    10.1713,    3.88106, 0, 2, 1, 7.2 
Transformer.MDV201_8147ELB-1A,    1.70583,    44.66,    32.75,    11.2566,     4.6483, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_858_B94733-1B,    3.86326,    67.43,    49.45,     25.575,    9.44128, 0, 5, 1, 7.2 
Transformer.MDV201_HN_2_711_A63676-1A,   0.439232,    11.50,     8.43,    2.88767,    1.29595, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_606_A8132-1A,   0.519546,    13.60,     9.97,    3.41395,    1.49989, 0, 1, 1, 7.2 
Transformer.MDV201_HN_21016_C63717-1C,   0.933274,    24.43,    17.92,    6.22384,    2.53754, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_426_B816-1B,   0.591148,    15.48,    11.35,    3.94087,    1.59377, 0, 1, 1, 7.2 
Transformer.MDV201_C_1_067_ABC8072-1B,   0.628028,    16.44,    12.06,    4.15868,    1.63949, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_967_A63715-1A,    2.17509,    56.94,    41.76,    14.4597,    6.04645, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_851_B52519-1B,    1.63891,    28.60,    20.98,    10.8178,    4.08085, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_705_ABC52524-1A,    1.69744,    44.44,    32.59,    11.2735,    4.73463, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_015_ABC63665-1A,    1.90382,    49.84,    36.55,    12.6609,    5.31067, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_430_B797-1B,    1.06587,    27.90,    20.46,    7.13271,    2.80022, 0, 2, 1, 7.2 
Transformer.MDV201_HN_1_150_C1012408-1C,     1.0415,    27.27,    20.00,    6.95302,    2.82302, 0, 1, 1, 7.2 
Transformer.MDV201_DA_8_804_ABC88656-1C,    1.36575,    59.59,    43.70,    9.08261,    3.53393, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_845_B69624-1B,    1.06693,    27.93,    20.48,    7.05069,    2.65471, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_677_C62303-1C,    2.32654,    60.91,    44.67,    15.4953,    6.07098, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_427_B826-1B,    1.86314,    48.78,    35.77,    12.5024,    4.81525, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_327_B62296-1B,   0.576387,    25.15,    18.44,    3.82351,     1.4684, 0, 1, 1, 7.2 
Transformer.MDV201_8144ELB-1A,    4.69805,    82.00,    60.13,    31.0793,    12.6586, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_112_ABC69628-1A,   0.994699,    26.04,    19.10,    6.53278,    2.73153, 0, 3, 1, 7.2 
Transformer.MDV201_DA_8_691_B46386-1B,     1.5732,    27.46,    20.14,    10.4917,    4.07604, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_404_B799-1B,    1.00127,    26.21,    19.22,    6.70329,    2.64482, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_735_C74437-1C,    3.30193,    57.63,    42.26,    21.8688,    8.46165, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_839_B39579-1B,    2.81567,    73.71,    54.06,    18.6792,    6.90644, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_671_C89781-1C,    2.51098,    65.74,    48.21,    16.7402,    6.53143, 0, 2, 1, 7.2 
Transformer.MDV201_HN_1_265_A89824-1A,    1.14316,    29.93,    21.95,    7.51266,     3.1227, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_360_ABC8165-1C,    1.51215,    26.39,    19.35,    10.0709,    4.08421, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_009_C28270-1C,   0.533742,    13.97,    10.25,    3.53755,     1.4893, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_137_B8198-1B,    1.73487,    30.28,    22.21,    11.4142,     4.2414, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_343_ABC829-1B,    2.02385,    35.32,    25.90,    13.5236,    5.22901, 0, 3, 1, 7.2 
Transformer.MDV201_39754ELB-1B,    3.92943,   102.87,    75.44,    25.8773,    9.27676, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_944_C44577-1C,    1.39282,    36.46,    26.74,    9.25812,    3.67261, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_833_B39620-1B,    3.97217,   103.99,    76.26,    26.5325,    9.90648, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_665_C62311-1C,    3.80599,    99.64,    73.07,    25.4021,    9.87921, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_435_ABC63643-1B,    1.00065,    26.20,    19.21,    6.72812,    2.68895, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_605_A21655-1A,   0.896741,    23.48,    17.22,    5.92342,     2.5338, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_152_ABC74420-1B,    0.11573,     5.05,     3.70,   0.754839,   0.346096, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_392_B63661-1B,    2.17761,    38.01,    27.87,    14.6184,    5.72007, 0, 4, 1, 7.2 
Transformer.MDV201_DA_8_744_C46398-1C,    2.09317,    54.80,    40.19,    13.9119,    5.41875, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_938_B14992-1B,    1.49313,    39.09,    28.67,    9.81712,    3.60166, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_658_C62236-1C,    2.43532,    63.76,    46.76,    16.2492,     6.3895, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_220_B44580-1B,   0.671343,    29.29,    21.48,    4.49846,    1.76235, 0, 1, 1, 7.2 
Transformer.MDV201_HN_21023_A8193-1A,   0.671061,    29.28,    21.47,    4.44521,    1.88573, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_817_ABC14880-1A,   0.710573,    18.60,    13.64,    4.69448,    2.03594, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_477_C8121-1C,    3.22739,    56.33,    41.31,    21.6901,    8.76686, 0, 4, 1, 7.2 
Transformer.MDV201_8159ELB-1A,   0.656953,    17.20,    12.61,    4.31918,    1.85733, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_328_C14830-1C,    2.09629,    54.88,    40.25,    14.1283,    5.73373, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_259_A1023345-1A,   0.328917,     8.61,     6.31,    2.14156,   0.971524, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_924_C28267-1C,   0.966488,    42.17,    30.93,    6.45397,    2.56575, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_646_A28230-1A,    2.12145,    55.54,    40.73,    14.0904,    5.89311, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_402_B793-1B,    1.95248,    51.12,    37.49,    13.1086,    5.06315, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_097_A39598-1A,    1.91065,    33.35,    24.45,    12.5733,    5.19631, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_153_B14829-1B,     1.8932,    33.04,    24.23,    12.5871,    4.81212, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_288_C63719-1C,    2.49952,    43.63,    31.99,    16.7027,    6.71195, 0, 5, 1, 7.2 
Transformer.MDV201_DA_8_696_B46388-1B,     2.7707,    48.36,    35.46,    18.5135,    7.07833, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_423_A785-1A,   0.644827,    16.88,    12.38,    4.27728,    1.89516, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_805_B39624-1B,     3.6128,    47.29,    34.68,     24.069,    9.13137, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_640_AC28251-1A,    1.43054,    24.97,    18.31,    9.47161,     4.0594, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_110_ABC94729-1C,   0.192502,     8.40,     6.16,    1.27011,   0.563631, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_127_C63708-1C,    1.20766,    31.62,    23.19,    8.10389,    3.31094, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_531_C857-1C,    2.26592,    59.32,    43.50,    15.1987,    6.09726, 0, 4, 1, 7.2 
Transformer.MDV201_C_1_068_ABC69490-1B,   0.512949,    13.43,     9.85,    3.38704,    1.35165, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_400_B63637-1B,    2.96174,    77.54,    56.86,    19.9126,    7.61224, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_897_B94726-1B,    3.54135,    92.71,    67.99,     23.512,    8.66056, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_533_A8117-1A,    1.21152,    31.72,    23.26,    7.99517,    3.34853, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_062_C28277-1C,   0.758314,    19.85,    14.56,    5.04547,    2.07483, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_603_A8152-1A,    2.41951,    42.23,    30.97,    16.0375,    6.72439, 0, 3, 1, 7.2 
Transformer.MDV201_DA_8_689_B46389-1B,    2.49354,    43.52,    31.92,    16.6606,     6.3944, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_136_ABC1010734-1B,    2.55255,    66.83,    49.01,    17.1253,    6.53924, 0, 3, 1, 7.2 
Transformer.MDV201_DA_8_929_A39734-1A,    5.06665,    88.43,    64.85,    33.4696,    13.5395, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_608_A8133-1A,   0.521741,    13.66,    10.02,    3.42854,    1.50584, 0, 1, 1, 7.2 
Transformer.MDV201_DA_8_204_C46404-1C,    1.21659,    31.85,    23.36,    8.05329,    3.17752, 0, 2, 1, 7.2 
Transformer.MDV201_C_1_401_A21651-1A,    1.15755,    30.31,    22.22,    7.65664,    3.23797, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_880_B8096-1B,    3.84656,    67.14,    49.23,    25.8161,    9.90481, 0, 5, 1, 7.2 
Transformer.MDV201_HN_2_772_C14846-1C,   0.772155,    13.48,     9.88,    5.15306,    2.21384, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_628_C52531-1C,    4.15954,   108.90,    79.86,    28.0368,    11.1414, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_492_C8123-1C,    3.61598,    94.67,    69.42,    24.3652,    9.66176, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_610_A8130-1A,    1.16204,    20.28,    14.87,    7.66336,    3.29167, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_359_ABC93587-1C,   0.747268,    19.56,    14.35,    4.95753,    2.02322, 0, 1, 1, 7.2 
Transformer.MDV201_DA_8_734_C74440-1C,    2.91485,    76.31,    55.96,    19.3264,    7.41795, 0, 3, 1, 7.2 
Transformer.MDV201_HN_1_210_A28279-1A,    1.28631,    33.68,    24.70,    8.45897,    3.50167, 0, 3, 1, 7.2 
Transformer.MDV201_C_1_387_A8097-1A,    1.38924,    36.37,    26.67,    9.17813,    3.82944, 0, 2, 1, 7.2 
Transformer.MDV201_C_1_353_B1008228-1B,    1.19394,    31.26,    22.92,    7.92916,    3.00759, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_874_C63669-1C,     2.4052,    62.97,    46.18,    16.1341,    6.44688, 0, 3, 1, 7.2 
