# file...... weather_triplex_meter_all.csv
# date...... Wed Jul 30 12:19:33 2014
# user...... gour967
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 900
# limit..... 0
# property.. timestamp,max(measured_voltage_1.mag),max(measured_voltage_2.mag),avg(measured_voltage_1.mag),avg(measured_voltage_2.mag),min(measured_voltage_1.mag),min(measured_voltage_2.mag),sum(measured_real_energy),sum(measured_reactive_energy)
2010-10-18 03:45:00 EDT,+121.472,+121.472,+120.156,+120.511,+118.863,+119.276,+5.71638e+009,+3.6933e+009
2010-10-18 04:00:00 EDT,+121.428,+121.428,+120.152,+120.507,+118.863,+119.276,+5.71648e+009,+3.69339e+009
2010-10-18 04:15:00 EDT,+121.474,+121.474,+120.145,+120.5,+118.865,+119.278,+5.71658e+009,+3.69349e+009
2010-10-18 04:30:00 EDT,+121.401,+121.401,+120.079,+120.447,+118.783,+119.21,+5.71668e+009,+3.69359e+009
2010-10-18 04:45:00 EDT,+121.376,+121.376,+120.089,+120.456,+118.826,+119.253,+5.71678e+009,+3.69369e+009
2010-10-18 05:00:00 EDT,+121.523,+121.523,+119.915,+120.287,+118.264,+118.696,+5.71688e+009,+3.69379e+009
2010-10-18 05:15:00 EDT,+121.743,+121.743,+119.713,+120.084,+117.716,+118.147,+5.71707e+009,+3.69389e+009
2010-10-18 05:30:00 EDT,+121.234,+121.234,+119.834,+120.237,+118.422,+118.89,+5.71719e+009,+3.69399e+009
2010-10-18 05:45:00 EDT,+121.6,+121.6,+119.281,+119.683,+116.969,+117.437,+5.71736e+009,+3.6941e+009
2010-10-18 06:00:00 EDT,+121.78,+121.78,+119.063,+119.476,+116.651,+117.13,+5.71759e+009,+3.69421e+009
2010-10-18 06:15:00 EDT,+121.686,+121.686,+119.242,+119.655,+116.942,+117.422,+5.71782e+009,+3.69432e+009
2010-10-18 06:30:00 EDT,+120.462,+120.945,+119.121,+119.579,+117.484,+118.017,+5.71802e+009,+3.69443e+009
2010-10-18 06:45:00 EDT,+120.706,+121.278,+119.304,+119.762,+117.971,+118.504,+5.7182e+009,+3.69455e+009
2010-10-18 07:00:00 EDT,+120.41,+121.001,+119.102,+119.575,+117.573,+118.107,+5.71836e+009,+3.69468e+009
2010-10-18 07:15:00 EDT,+120.572,+120.625,+119.395,+119.868,+118.369,+118.92,+5.71854e+009,+3.69481e+009
2010-10-18 07:30:00 EDT,+121.292,+121.292,+118.664,+119.157,+117.182,+117.728,+5.71876e+009,+3.69493e+009
2010-10-18 07:45:00 EDT,+121.325,+121.325,+118.579,+119.072,+116.823,+117.368,+5.71905e+009,+3.69507e+009
2010-10-18 08:00:00 EDT,+121.187,+121.187,+118.619,+119.119,+117.109,+117.662,+5.71932e+009,+3.6952e+009
2010-10-18 08:15:00 EDT,+121.048,+121.048,+118.75,+119.25,+117.458,+118.062,+5.71959e+009,+3.69533e+009
2010-10-18 08:30:00 EDT,+120.377,+120.437,+119.112,+119.604,+118.192,+118.765,+5.71981e+009,+3.69547e+009
2010-10-18 08:45:00 EDT,+120.483,+120.733,+119.259,+119.752,+118.009,+118.582,+5.71997e+009,+3.6956e+009
2010-10-18 09:00:00 EDT,+120.597,+120.623,+119.297,+119.787,+118.079,+118.649,+5.72012e+009,+3.69574e+009
2010-10-18 09:15:00 EDT,+120.67,+120.67,+119.298,+119.788,+117.897,+118.467,+5.72027e+009,+3.69587e+009
2010-10-18 09:30:00 EDT,+120.588,+120.588,+119.286,+119.769,+118.059,+118.621,+5.72041e+009,+3.696e+009
2010-10-18 09:45:00 EDT,+120.653,+120.653,+119.298,+119.781,+118.026,+118.589,+5.72056e+009,+3.69614e+009
2010-10-18 10:00:00 EDT,+120.521,+120.666,+119.273,+119.754,+117.997,+118.557,+5.72072e+009,+3.69627e+009
2010-10-18 10:15:00 EDT,+120.8,+120.8,+119.339,+119.821,+118.038,+118.598,+5.72088e+009,+3.6964e+009
2010-10-18 10:30:00 EDT,+120.746,+120.746,+119.225,+119.702,+117.659,+118.215,+5.72103e+009,+3.69654e+009
2010-10-18 10:45:00 EDT,+120.641,+120.641,+119.239,+119.717,+117.923,+118.478,+5.72119e+009,+3.69667e+009
2010-10-18 11:00:00 EDT,+120.601,+120.601,+119.279,+119.755,+118.052,+118.606,+5.72135e+009,+3.69681e+009
2010-10-18 11:15:00 EDT,+120.721,+120.721,+119.27,+119.746,+117.989,+118.543,+5.72151e+009,+3.69694e+009
2010-10-18 11:30:00 EDT,+120.532,+120.622,+119.245,+119.716,+117.946,+118.494,+5.72167e+009,+3.69707e+009
2010-10-18 11:45:00 EDT,+120.658,+120.658,+119.264,+119.735,+118.127,+118.675,+5.72182e+009,+3.6972e+009
2010-10-18 12:00:00 EDT,+120.64,+120.64,+119.316,+119.786,+117.935,+118.481,+5.72198e+009,+3.69734e+009
2010-10-18 12:15:00 EDT,+120.584,+120.584,+119.263,+119.733,+117.994,+118.54,+5.72215e+009,+3.69747e+009
2010-10-18 12:30:00 EDT,+120.664,+120.664,+119.244,+119.711,+117.929,+118.472,+5.7223e+009,+3.6976e+009
2010-10-18 12:45:00 EDT,+120.593,+120.616,+119.255,+119.723,+117.91,+118.454,+5.72246e+009,+3.69773e+009
2010-10-18 13:00:00 EDT,+120.693,+120.693,+119.286,+119.752,+117.97,+118.512,+5.72263e+009,+3.69787e+009
2010-10-18 13:15:00 EDT,+120.456,+120.616,+119.249,+119.716,+118.058,+118.601,+5.72279e+009,+3.698e+009
2010-10-18 13:30:00 EDT,+120.766,+120.766,+119.288,+119.753,+118.046,+118.587,+5.72296e+009,+3.69813e+009
2010-10-18 13:45:00 EDT,+120.725,+120.725,+119.278,+119.743,+117.997,+118.537,+5.72312e+009,+3.69826e+009
2010-10-18 14:00:00 EDT,+120.469,+120.594,+119.158,+119.622,+117.606,+118.145,+5.72329e+009,+3.6984e+009
2010-10-18 14:15:00 EDT,+120.496,+120.633,+119.303,+119.768,+118.177,+118.717,+5.72346e+009,+3.69853e+009
2010-10-18 14:30:00 EDT,+120.448,+120.448,+119.117,+119.581,+117.844,+118.384,+5.72363e+009,+3.69866e+009
2010-10-18 14:45:00 EDT,+120.499,+120.596,+119.206,+119.67,+117.802,+118.341,+5.72381e+009,+3.6988e+009
2010-10-18 15:00:00 EDT,+120.361,+120.423,+119.053,+119.517,+117.809,+118.348,+5.72398e+009,+3.69893e+009
2010-10-18 15:15:00 EDT,+120.388,+120.607,+119.095,+119.559,+117.718,+118.258,+5.72416e+009,+3.69907e+009
2010-10-18 15:30:00 EDT,+120.521,+120.521,+119.159,+119.631,+117.936,+118.484,+5.72434e+009,+3.6992e+009
2010-10-18 15:45:00 EDT,+120.449,+120.549,+119.049,+119.521,+117.498,+118.046,+5.72451e+009,+3.69934e+009
2010-10-18 16:00:00 EDT,+120.385,+120.385,+119.114,+119.588,+118.017,+118.569,+5.72469e+009,+3.69947e+009
2010-10-18 16:15:00 EDT,+120.347,+120.347,+118.876,+119.35,+117.948,+118.487,+5.72489e+009,+3.69961e+009
2010-10-18 16:30:00 EDT,+120.295,+120.295,+118.799,+119.3,+117.808,+118.378,+5.7251e+009,+3.69975e+009
2010-10-18 16:45:00 EDT,+120.246,+120.246,+118.848,+119.349,+117.398,+117.981,+5.72531e+009,+3.69989e+009
2010-10-18 17:00:00 EDT,+119.985,+119.985,+118.374,+118.884,+116.683,+117.276,+5.72551e+009,+3.70004e+009
2010-10-18 17:15:00 EDT,+120.236,+120.236,+118.192,+118.702,+116.442,+117.034,+5.72584e+009,+3.70018e+009
2010-10-18 17:30:00 EDT,+120.652,+120.652,+118.796,+119.322,+117.962,+118.601,+5.72608e+009,+3.70032e+009
2010-10-18 17:45:00 EDT,+120.586,+120.586,+118.742,+119.267,+117.628,+118.225,+5.7263e+009,+3.70047e+009
2010-10-18 18:00:00 EDT,+121.156,+121.156,+118.413,+118.943,+116.853,+117.44,+5.72651e+009,+3.70061e+009
2010-10-18 18:15:00 EDT,+121.019,+121.019,+118.429,+118.959,+116.921,+117.565,+5.72679e+009,+3.70075e+009
2010-10-18 18:30:00 EDT,+120.617,+120.617,+118.146,+118.674,+115.846,+116.44,+5.72711e+009,+3.7009e+009
2010-10-18 18:45:00 EDT,+120.23,+120.603,+118.465,+118.993,+116.521,+117.117,+5.72741e+009,+3.70104e+009
2010-10-18 19:00:00 EDT,+120.413,+121.072,+118.833,+119.36,+117.218,+117.812,+5.72763e+009,+3.70118e+009
2010-10-18 19:15:00 EDT,+120.379,+121.038,+118.867,+119.394,+117.299,+117.894,+5.72782e+009,+3.70132e+009
2010-10-18 19:30:00 EDT,+120.262,+120.842,+119.052,+119.573,+117.74,+118.345,+5.728e+009,+3.70147e+009
2010-10-18 19:45:00 EDT,+120.465,+120.685,+119.153,+119.673,+117.865,+118.47,+5.72816e+009,+3.70161e+009
2010-10-18 20:00:00 EDT,+120.662,+120.662,+119.223,+119.741,+117.997,+118.599,+5.72831e+009,+3.70175e+009
2010-10-18 20:15:00 EDT,+120.658,+120.658,+119.245,+119.763,+117.987,+118.59,+5.72846e+009,+3.70189e+009
2010-10-18 20:30:00 EDT,+120.744,+120.744,+119.31,+119.817,+118.051,+118.64,+5.7286e+009,+3.70203e+009
2010-10-18 20:45:00 EDT,+120.736,+120.736,+119.311,+119.817,+118.041,+118.63,+5.72874e+009,+3.70216e+009
2010-10-18 21:00:00 EDT,+120.772,+120.772,+119.321,+119.823,+118.056,+118.64,+5.72888e+009,+3.7023e+009
2010-10-18 21:15:00 EDT,+120.755,+120.755,+119.329,+119.832,+117.987,+118.572,+5.72902e+009,+3.70244e+009
2010-10-18 21:30:00 EDT,+120.847,+120.847,+119.463,+119.943,+118.198,+118.756,+5.72916e+009,+3.70257e+009
2010-10-18 21:45:00 EDT,+120.814,+120.814,+119.456,+119.936,+118.195,+118.753,+5.72929e+009,+3.7027e+009
2010-10-18 22:00:00 EDT,+120.907,+120.907,+119.501,+119.973,+118.238,+118.787,+5.72942e+009,+3.70283e+009
2010-10-18 22:15:00 EDT,+120.93,+120.93,+119.498,+119.971,+118.214,+118.763,+5.72955e+009,+3.70296e+009
2010-10-18 22:30:00 EDT,+121.046,+121.046,+119.672,+120.113,+118.393,+118.906,+5.72968e+009,+3.70309e+009
2010-10-18 22:45:00 EDT,+121.075,+121.075,+119.671,+120.112,+118.382,+118.895,+5.7298e+009,+3.70321e+009
2010-10-18 23:00:00 EDT,+120.91,+121.448,+119.43,+119.861,+118.063,+118.549,+5.72996e+009,+3.70333e+009
2010-10-18 23:15:00 EDT,+121.087,+121.087,+119.74,+120.171,+118.465,+118.966,+5.7301e+009,+3.70344e+009
2010-10-18 23:30:00 EDT,+121.224,+121.224,+119.901,+120.303,+118.622,+119.089,+5.73022e+009,+3.70356e+009
2010-10-18 23:45:00 EDT,+121.224,+121.224,+119.901,+120.303,+118.622,+119.089,+5.73033e+009,+3.70367e+009
2010-10-19 00:00:00 EDT,+121.269,+121.269,+119.955,+120.347,+118.674,+119.13,+5.73044e+009,+3.70378e+009
2010-10-19 00:15:00 EDT,+121.269,+121.269,+119.955,+120.347,+118.674,+119.13,+5.73055e+009,+3.70388e+009
2010-10-19 00:30:00 EDT,+121.345,+121.345,+120.045,+120.421,+118.762,+119.199,+5.73065e+009,+3.70399e+009
2010-10-19 00:45:00 EDT,+121.313,+121.313,+120.031,+120.407,+118.767,+119.204,+5.73076e+009,+3.70409e+009
2010-10-19 01:00:00 EDT,+121.371,+121.371,+120.075,+120.446,+118.791,+119.222,+5.73086e+009,+3.70419e+009
2010-10-19 01:15:00 EDT,+121.371,+121.371,+120.075,+120.446,+118.791,+119.222,+5.73096e+009,+3.70429e+009
2010-10-19 01:30:00 EDT,+121.414,+121.414,+120.127,+120.488,+118.841,+119.261,+5.73107e+009,+3.7044e+009
2010-10-19 01:45:00 EDT,+121.395,+121.395,+120.121,+120.483,+118.859,+119.279,+5.73117e+009,+3.70449e+009
2010-10-19 02:00:00 EDT,+121.429,+121.429,+120.144,+120.502,+118.858,+119.274,+5.73127e+009,+3.70459e+009
2010-10-19 02:15:00 EDT,+121.429,+121.429,+120.144,+120.502,+118.858,+119.274,+5.73136e+009,+3.70469e+009
2010-10-19 02:30:00 EDT,+121.447,+121.447,+120.166,+120.52,+118.879,+119.291,+5.73146e+009,+3.70479e+009
2010-10-19 02:45:00 EDT,+121.447,+121.447,+120.166,+120.52,+118.879,+119.291,+5.73156e+009,+3.70488e+009
2010-10-19 03:00:00 EDT,+121.453,+121.453,+120.173,+120.526,+118.886,+119.296,+5.73166e+009,+3.70498e+009
2010-10-19 03:15:00 EDT,+121.455,+121.455,+120.16,+120.513,+118.861,+119.271,+5.73176e+009,+3.70507e+009
2010-10-19 03:30:00 EDT,+121.436,+121.436,+120.147,+120.502,+118.821,+119.234,+5.73186e+009,+3.70517e+009
2010-10-19 03:45:00 EDT,+121.458,+121.458,+120.157,+120.512,+118.812,+119.225,+5.73195e+009,+3.70527e+009
2010-10-19 04:00:00 EDT,+121.422,+121.422,+120.152,+120.508,+118.889,+119.303,+5.73205e+009,+3.70536e+009
2010-10-19 04:15:00 EDT,+121.416,+121.416,+120.151,+120.506,+118.863,+119.277,+5.73215e+009,+3.70546e+009
2010-10-19 04:30:00 EDT,+121.381,+121.381,+120.081,+120.448,+118.763,+119.19,+5.73225e+009,+3.70556e+009
2010-10-19 04:45:00 EDT,+121.386,+121.386,+120.093,+120.46,+118.808,+119.235,+5.73235e+009,+3.70566e+009
2010-10-19 05:00:00 EDT,+121.241,+121.241,+119.835,+120.207,+118.217,+118.649,+5.73245e+009,+3.70576e+009
2010-10-19 05:15:00 EDT,+121.625,+121.625,+119.681,+120.052,+117.616,+118.048,+5.73265e+009,+3.70586e+009
2010-10-19 05:30:00 EDT,+121.27,+121.27,+119.831,+120.233,+118.439,+118.907,+5.73277e+009,+3.70596e+009
2010-10-19 05:45:00 EDT,+121.515,+121.515,+119.26,+119.662,+116.902,+117.369,+5.73294e+009,+3.70607e+009
2010-10-19 06:00:00 EDT,+121.915,+121.915,+118.879,+119.291,+116.334,+116.813,+5.73317e+009,+3.70618e+009
2010-10-19 06:15:00 EDT,+121.146,+121.146,+118.859,+119.271,+116.704,+117.183,+5.73343e+009,+3.70629e+009
2010-10-19 06:30:00 EDT,+120.261,+120.832,+118.783,+119.241,+117.463,+117.98,+5.73364e+009,+3.7064e+009
2010-10-19 06:45:00 EDT,+120.769,+121.341,+118.946,+119.404,+117.271,+117.787,+5.73382e+009,+3.70653e+009
2010-10-19 07:00:00 EDT,+120.424,+120.967,+118.654,+119.127,+116.59,+117.123,+5.73399e+009,+3.70665e+009
2010-10-19 07:15:00 EDT,+120.572,+120.576,+119.026,+119.499,+118.22,+118.754,+5.73417e+009,+3.70678e+009
2010-10-19 07:30:00 EDT,+121.31,+121.31,+118.36,+118.853,+116.407,+117.006,+5.73441e+009,+3.70691e+009
2010-10-19 07:45:00 EDT,+121.306,+121.306,+118.198,+118.691,+116.337,+116.936,+5.7347e+009,+3.70704e+009
2010-10-19 08:00:00 EDT,+121.388,+121.388,+118.214,+118.714,+116.25,+116.857,+5.73499e+009,+3.70717e+009
2010-10-19 08:15:00 EDT,+121.211,+121.211,+118.418,+118.918,+116.636,+117.243,+5.73526e+009,+3.70731e+009
2010-10-19 08:30:00 EDT,+120.397,+120.448,+118.821,+119.314,+117.752,+118.307,+5.73548e+009,+3.70744e+009
2010-10-19 08:45:00 EDT,+120.162,+120.71,+118.985,+119.478,+118.117,+118.673,+5.73564e+009,+3.70757e+009
2010-10-19 09:00:00 EDT,+120.161,+120.773,+118.982,+119.472,+117.945,+118.515,+5.73579e+009,+3.70771e+009
2010-10-19 09:15:00 EDT,+120.108,+120.587,+119.04,+119.53,+117.934,+118.504,+5.73593e+009,+3.70784e+009
2010-10-19 09:30:00 EDT,+120.065,+120.669,+119.08,+119.564,+117.982,+118.545,+5.73607e+009,+3.70797e+009
2010-10-19 09:45:00 EDT,+120.087,+120.679,+119.069,+119.553,+118.016,+118.578,+5.73621e+009,+3.7081e+009
2010-10-19 10:00:00 EDT,+120.082,+120.683,+119.05,+119.532,+118.105,+118.665,+5.73636e+009,+3.70823e+009
2010-10-19 10:15:00 EDT,+120.091,+120.655,+119.035,+119.516,+118.013,+118.573,+5.73651e+009,+3.70836e+009
2010-10-19 10:30:00 EDT,+120.095,+120.544,+119.088,+119.566,+118.053,+118.609,+5.73665e+009,+3.7085e+009
2010-10-19 10:45:00 EDT,+120.102,+120.684,+119.058,+119.536,+118.151,+118.707,+5.7368e+009,+3.70863e+009
2010-10-19 11:00:00 EDT,+120.175,+120.769,+119.05,+119.526,+118.022,+118.576,+5.73695e+009,+3.70876e+009
2010-10-19 11:15:00 EDT,+120.088,+120.683,+119.058,+119.534,+117.992,+118.546,+5.73709e+009,+3.70889e+009
2010-10-19 11:30:00 EDT,+120.144,+120.572,+119.053,+119.524,+117.995,+118.543,+5.73724e+009,+3.70902e+009
2010-10-19 11:45:00 EDT,+120.13,+120.719,+118.997,+119.468,+118.079,+118.627,+5.73739e+009,+3.70915e+009
2010-10-19 12:00:00 EDT,+120.008,+120.529,+119.024,+119.493,+117.953,+118.499,+5.73754e+009,+3.70928e+009
2010-10-19 12:15:00 EDT,+120.145,+120.731,+119.072,+119.542,+118.151,+118.697,+5.73769e+009,+3.70941e+009
2010-10-19 12:30:00 EDT,+120.196,+120.522,+119.047,+119.514,+118.057,+118.601,+5.73784e+009,+3.70953e+009
2010-10-19 12:45:00 EDT,+120.175,+120.651,+119.014,+119.481,+118.101,+118.628,+5.73799e+009,+3.70966e+009
2010-10-19 13:00:00 EDT,+120.055,+120.615,+119.042,+119.509,+118.07,+118.613,+5.73814e+009,+3.70979e+009
2010-10-19 13:15:00 EDT,+120.234,+120.689,+119.04,+119.507,+118.091,+118.633,+5.73829e+009,+3.70992e+009
2010-10-19 13:30:00 EDT,+120.201,+120.622,+119.058,+119.523,+118.117,+118.657,+5.73844e+009,+3.71005e+009
2010-10-19 13:45:00 EDT,+120.157,+120.54,+119.02,+119.484,+118.068,+118.609,+5.7386e+009,+3.71018e+009
2010-10-19 14:00:00 EDT,+120.021,+120.566,+119.068,+119.532,+118.069,+118.609,+5.73875e+009,+3.71031e+009
2010-10-19 14:15:00 EDT,+120.239,+120.629,+119.009,+119.473,+118.209,+118.749,+5.7389e+009,+3.71044e+009
2010-10-19 14:30:00 EDT,+120.123,+120.497,+118.94,+119.404,+118.089,+118.629,+5.73906e+009,+3.71057e+009
2010-10-19 14:45:00 EDT,+120.216,+120.795,+118.956,+119.42,+117.909,+118.449,+5.73922e+009,+3.7107e+009
2010-10-19 15:00:00 EDT,+120.252,+120.831,+118.998,+119.462,+117.972,+118.512,+5.73938e+009,+3.71083e+009
2010-10-19 15:15:00 EDT,+120.072,+120.52,+118.926,+119.39,+117.88,+118.42,+5.73954e+009,+3.71096e+009
2010-10-19 15:30:00 EDT,+120.057,+120.644,+118.947,+119.418,+118.054,+118.586,+5.7397e+009,+3.71109e+009
2010-10-19 15:45:00 EDT,+120.128,+120.601,+118.884,+119.355,+117.918,+118.467,+5.73986e+009,+3.71122e+009
2010-10-19 16:00:00 EDT,+120.11,+120.515,+118.905,+119.379,+117.909,+118.444,+5.74002e+009,+3.71136e+009
2010-10-19 16:15:00 EDT,+120.518,+120.518,+118.747,+119.221,+117.741,+118.317,+5.74021e+009,+3.71149e+009
2010-10-19 16:30:00 EDT,+120.366,+120.366,+118.619,+119.12,+117.464,+118.029,+5.7404e+009,+3.71162e+009
2010-10-19 16:45:00 EDT,+120.362,+120.362,+118.669,+119.17,+117.576,+118.141,+5.74059e+009,+3.71176e+009
2010-10-19 17:00:00 EDT,+119.87,+120.009,+118.28,+118.79,+116.736,+117.329,+5.74078e+009,+3.7119e+009
2010-10-19 17:15:00 EDT,+120.193,+120.193,+118.089,+118.599,+116.734,+117.327,+5.74108e+009,+3.71204e+009
2010-10-19 17:30:00 EDT,+120.492,+120.492,+118.583,+119.109,+117.577,+118.216,+5.74131e+009,+3.71217e+009
2010-10-19 17:45:00 EDT,+120.535,+120.535,+118.545,+119.07,+117.192,+117.83,+5.74152e+009,+3.71232e+009
2010-10-19 18:00:00 EDT,+121.148,+121.148,+118.164,+118.694,+116.244,+116.888,+5.74172e+009,+3.71246e+009
2010-10-19 18:15:00 EDT,+121.087,+121.087,+118.127,+118.658,+116.177,+116.821,+5.742e+009,+3.7126e+009
2010-10-19 18:30:00 EDT,+120.649,+120.649,+118.178,+118.706,+115.866,+116.461,+5.74231e+009,+3.71274e+009
2010-10-19 18:45:00 EDT,+120.207,+120.577,+118.498,+119.026,+116.548,+117.143,+5.7426e+009,+3.71288e+009
2010-10-19 19:00:00 EDT,+120.381,+121.039,+118.833,+119.36,+117.199,+117.794,+5.74282e+009,+3.71303e+009
2010-10-19 19:15:00 EDT,+120.394,+121.053,+118.88,+119.407,+117.346,+117.941,+5.74301e+009,+3.71317e+009
2010-10-19 19:30:00 EDT,+120.262,+120.83,+119.08,+119.6,+117.777,+118.382,+5.74319e+009,+3.71331e+009
2010-10-19 19:45:00 EDT,+120.421,+120.67,+119.142,+119.662,+117.898,+118.503,+5.74335e+009,+3.71345e+009
2010-10-19 20:00:00 EDT,+120.658,+120.658,+119.243,+119.761,+118.02,+118.622,+5.7435e+009,+3.71359e+009
2010-10-19 20:15:00 EDT,+120.684,+120.684,+119.251,+119.769,+117.982,+118.584,+5.74364e+009,+3.71373e+009
2010-10-19 20:30:00 EDT,+120.713,+120.713,+119.308,+119.814,+118.083,+118.672,+5.74379e+009,+3.71387e+009
2010-10-19 20:45:00 EDT,+120.716,+120.716,+119.309,+119.815,+118.079,+118.668,+5.74393e+009,+3.71401e+009
2010-10-19 21:00:00 EDT,+120.713,+120.713,+119.322,+119.824,+118.065,+118.649,+5.74407e+009,+3.71414e+009
2010-10-19 21:15:00 EDT,+120.786,+120.786,+119.331,+119.833,+118.051,+118.635,+5.7442e+009,+3.71428e+009
2010-10-19 21:30:00 EDT,+120.857,+120.857,+119.468,+119.948,+118.2,+118.758,+5.74434e+009,+3.71441e+009
2010-10-19 21:45:00 EDT,+120.857,+120.857,+119.468,+119.948,+118.2,+118.758,+5.74447e+009,+3.71454e+009
2010-10-19 22:00:00 EDT,+120.891,+120.891,+119.482,+119.954,+118.077,+118.626,+5.74461e+009,+3.71467e+009
2010-10-19 22:15:00 EDT,+120.892,+120.892,+119.51,+119.982,+118.241,+118.79,+5.74474e+009,+3.7148e+009
2010-10-19 22:30:00 EDT,+121.029,+121.029,+119.678,+120.119,+118.407,+118.92,+5.74487e+009,+3.71493e+009
2010-10-19 22:45:00 EDT,+121.007,+121.007,+119.668,+120.109,+118.401,+118.914,+5.74499e+009,+3.71505e+009
2010-10-19 23:00:00 EDT,+120.91,+121.448,+119.43,+119.861,+118.063,+118.549,+5.74515e+009,+3.71517e+009
2010-10-19 23:15:00 EDT,+121.105,+121.105,+119.729,+120.16,+118.345,+118.846,+5.74529e+009,+3.71528e+009
2010-10-19 23:30:00 EDT,+121.247,+121.247,+119.887,+120.289,+118.467,+118.934,+5.74541e+009,+3.7154e+009
2010-10-19 23:45:00 EDT,+121.224,+121.224,+119.901,+120.303,+118.622,+119.089,+5.74552e+009,+3.71551e+009
2010-10-20 00:00:00 EDT,+121.269,+121.269,+119.955,+120.347,+118.674,+119.13,+5.74563e+009,+3.71562e+009
2010-10-20 00:15:00 EDT,+121.269,+121.269,+119.955,+120.347,+118.674,+119.13,+5.74573e+009,+3.71573e+009
2010-10-20 00:30:00 EDT,+121.326,+121.326,+120.04,+120.416,+118.78,+119.217,+5.74584e+009,+3.71583e+009
2010-10-20 00:45:00 EDT,+121.326,+121.326,+120.039,+120.415,+118.78,+119.217,+5.74595e+009,+3.71593e+009
2010-10-20 01:00:00 EDT,+121.371,+121.371,+120.075,+120.446,+118.791,+119.222,+5.74605e+009,+3.71604e+009
2010-10-20 01:15:00 EDT,+121.371,+121.371,+120.075,+120.446,+118.791,+119.222,+5.74615e+009,+3.71614e+009
2010-10-20 01:30:00 EDT,+121.414,+121.414,+120.127,+120.488,+118.841,+119.261,+5.74625e+009,+3.71624e+009
2010-10-20 01:45:00 EDT,+121.443,+121.443,+120.122,+120.483,+118.829,+119.249,+5.74635e+009,+3.71634e+009
2010-10-20 02:00:00 EDT,+121.443,+121.443,+120.139,+120.497,+118.795,+119.211,+5.74645e+009,+3.71643e+009
2010-10-20 02:15:00 EDT,+121.443,+121.443,+120.139,+120.497,+118.795,+119.211,+5.74655e+009,+3.71653e+009
2010-10-20 02:30:00 EDT,+121.476,+121.476,+120.16,+120.515,+118.867,+119.279,+5.74665e+009,+3.71663e+009
2010-10-20 02:45:00 EDT,+121.462,+121.462,+120.162,+120.516,+118.867,+119.279,+5.74675e+009,+3.71672e+009
2010-10-20 03:00:00 EDT,+121.453,+121.453,+120.173,+120.526,+118.886,+119.296,+5.74685e+009,+3.71682e+009
2010-10-20 03:15:00 EDT,+121.424,+121.424,+120.163,+120.516,+118.922,+119.332,+5.74694e+009,+3.71692e+009
2010-10-20 03:30:00 EDT,+121.444,+121.444,+120.162,+120.517,+118.875,+119.288,+5.74704e+009,+3.71701e+009
2010-10-20 03:45:00 EDT,+121.487,+121.487,+120.151,+120.506,+118.799,+119.212,+5.74714e+009,+3.71711e+009
2010-10-20 04:00:00 EDT,+121.458,+121.458,+120.141,+120.497,+118.787,+119.201,+5.74724e+009,+3.71721e+009
2010-10-20 04:15:00 EDT,+121.441,+121.441,+120.158,+120.514,+118.872,+119.285,+5.74734e+009,+3.7173e+009
2010-10-20 04:30:00 EDT,+121.4,+121.4,+120.088,+120.455,+118.745,+119.172,+5.74744e+009,+3.7174e+009
2010-10-20 04:45:00 EDT,+121.354,+121.354,+120.081,+120.448,+118.817,+119.245,+5.74754e+009,+3.7175e+009
2010-10-20 05:00:00 EDT,+121.243,+121.283,+119.831,+120.203,+118.178,+118.609,+5.74764e+009,+3.7176e+009
2010-10-20 05:15:00 EDT,+121.743,+121.743,+119.739,+120.111,+117.777,+118.208,+5.74784e+009,+3.7177e+009
2010-10-20 05:30:00 EDT,+121.181,+121.181,+119.81,+120.213,+118.55,+119.018,+5.74796e+009,+3.7178e+009
2010-10-20 05:45:00 EDT,+121.431,+121.438,+119.22,+119.622,+116.946,+117.413,+5.74814e+009,+3.71791e+009
2010-10-20 06:00:00 EDT,+121.483,+121.483,+118.5,+118.912,+116.009,+116.465,+5.74837e+009,+3.71802e+009
2010-10-20 06:15:00 EDT,+121.379,+121.379,+118.798,+119.211,+116.55,+117.029,+5.74865e+009,+3.71813e+009
2010-10-20 06:30:00 EDT,+120.459,+121.031,+118.822,+119.28,+117.463,+117.995,+5.74887e+009,+3.71824e+009
2010-10-20 06:45:00 EDT,+120.669,+121.241,+118.978,+119.436,+117.337,+117.853,+5.74905e+009,+3.71837e+009
2010-10-20 07:00:00 EDT,+120.512,+121.015,+118.641,+119.113,+116.422,+116.955,+5.74922e+009,+3.71849e+009
2010-10-20 07:15:00 EDT,+120.516,+120.611,+119.046,+119.519,+118.123,+118.657,+5.7494e+009,+3.71862e+009
2010-10-20 07:30:00 EDT,+121.456,+121.456,+118.322,+118.815,+116.325,+116.924,+5.74964e+009,+3.71875e+009
2010-10-20 07:45:00 EDT,+121.375,+121.375,+118.195,+118.688,+116.311,+116.909,+5.74993e+009,+3.71888e+009
2010-10-20 08:00:00 EDT,+121.292,+121.292,+118.221,+118.72,+116.348,+116.955,+5.75022e+009,+3.71901e+009
2010-10-20 08:15:00 EDT,+121.186,+121.186,+118.405,+118.905,+116.591,+117.198,+5.75049e+009,+3.71915e+009
2010-10-20 08:30:00 EDT,+120.471,+120.471,+118.827,+119.319,+117.863,+118.428,+5.75071e+009,+3.71928e+009
