# file...... weather_regulator_power_data.csv,,,,
# date...... Wed Jul 30 12:19:33 2014,,,,
# user...... gour967,,,,
# host...... (null),,,,
# target.... regulator 121,,,,
# trigger... (none),,,,
# interval.. 900,,,,
# limit..... 0,,,,
# timestamp,power_out.real, power_out.imag, power_losses.real,power_factor
2010-10-28 02:15:00 EDT,413214,402228,2.91E-11,0.716568213
2010-10-28 02:30:00 EDT,395117,394160,1.46E-11,0.707963629
2010-10-28 02:45:00 EDT,407639,396389,2.91E-11,0.716930479
2010-10-28 03:00:00 EDT,393655,392689,2.91E-11,0.707974906
2010-10-28 03:15:00 EDT,396265,393403,0,0.709664893
2010-10-28 03:30:00 EDT,396259,395058,0,0.708179158
2010-10-28 03:45:00 EDT,400812,395118,1.46E-11,0.712147126
2010-10-28 04:00:00 EDT,394381,395085,2.91E-11,0.706475943
2010-10-28 04:15:00 EDT,396573,395679,0,0.70790425
2010-10-28 04:30:00 EDT,423528,409150,2.91E-11,0.71920931
2010-10-28 04:45:00 EDT,407274,408173,1.46E-11,0.706326793
2010-10-28 05:00:00 EDT,527358,415260,0,0.785661243
2010-10-28 05:15:00 EDT,682122,423806,0,0.84940578
2010-10-28 05:30:00 EDT,497062,449125,0,0.74197954
2010-10-28 05:45:00 EDT,891323,467878,0,0.88542512
2010-10-28 06:00:00 EDT,897488,482509,0,0.880779702
2010-10-28 06:15:00 EDT,851750,476163,2.91E-11,0.872862711
2010-10-28 06:30:00 EDT,779910,525096,0,0.829510597
2010-10-28 06:45:00 EDT,672776,521228,0,0.790513693
2010-10-28 07:00:00 EDT,725258,542651,2.91E-11,0.8006844
2010-10-28 07:15:00 EDT,585091,535008,0,0.737986313
2010-10-28 07:30:00 EDT,1.11E+06,589223,0,0.88398121
2010-10-28 07:45:00 EDT,1.13E+06,594772,5.82E-11,0.885430142
2010-10-28 08:00:00 EDT,1.15E+06,605313,5.82E-11,0.885082508
2010-10-28 08:15:00 EDT,1.07E+06,604712,5.82E-11,0.871104014
2010-10-28 08:30:00 EDT,834733,587804,5.82E-11,0.817622304
2010-10-28 08:45:00 EDT,765870,597239,5.82E-11,0.788572007
2010-10-28 09:00:00 EDT,739512,590854,8.73E-11,0.78125805
2010-10-28 09:15:00 EDT,724584,596250,2.91E-11,0.772173997
2010-10-28 09:30:00 EDT,740797,593529,5.82E-11,0.780410518
2010-10-28 09:45:00 EDT,769536,599489,0,0.78887456
2010-10-28 10:00:00 EDT,777659,599038,8.73E-11,0.792210869
2010-10-28 10:15:00 EDT,831146,613764,0,0.804435743
2010-10-28 10:30:00 EDT,867025,621417,5.82E-11,0.812795341
2010-10-28 10:45:00 EDT,860152,621187,0,0.810694388
2010-10-28 11:00:00 EDT,897673,622594,2.91E-11,0.821708632
2010-10-28 11:15:00 EDT,913558,631468,0,0.822611368
2010-10-28 11:30:00 EDT,842550,613082,0,0.808590726
2010-10-28 11:45:00 EDT,865500,615474,0,0.814952063
2010-10-28 12:00:00 EDT,873182,615521,5.82E-11,0.817339354
2010-10-28 12:15:00 EDT,868994,612360,5.82E-11,0.817431839
2010-10-28 12:30:00 EDT,853142,607707,2.91E-11,0.814491439
2010-10-28 12:45:00 EDT,875896,613195,5.82E-11,0.819202129
2010-10-28 13:00:00 EDT,851493,608324,5.82E-11,0.813681621
2010-10-28 13:15:00 EDT,832569,600495,0,0.811051202
2010-10-28 13:30:00 EDT,858461,606605,0,0.816684262
2010-10-28 13:45:00 EDT,891528,612803,1.16E-10,0.824094783
2010-10-28 14:00:00 EDT,916218,622927,5.82E-11,0.82696899
2010-10-28 14:15:00 EDT,862569,611407,2.91E-11,0.815836788
2010-10-28 14:30:00 EDT,889454,610288,0,0.824565946
2010-10-28 14:45:00 EDT,925309,619483,5.82E-11,0.830966778
2010-10-28 15:00:00 EDT,929735,623932,5.82E-11,0.830352811
2010-10-28 15:15:00 EDT,899292,616122,0,0.824957846
2010-10-28 15:30:00 EDT,877609,619217,2.91E-11,0.817087027
2010-10-28 15:45:00 EDT,851684,610341,0,0.812831829
2010-10-28 16:00:00 EDT,881131,620845,5.82E-11,0.817461396
2010-10-28 16:15:00 EDT,980642,619696,0,0.84535532
2010-10-28 16:30:00 EDT,1.03E+06,651142,0,0.845183358
2010-10-28 16:45:00 EDT,1.05E+06,657551,5.82E-11,0.847596466
2010-10-28 17:00:00 EDT,1.26E+06,669908,5.82E-11,0.883571772
2010-10-28 17:15:00 EDT,1.33E+06,649050,0,0.898862841
2010-10-28 17:30:00 EDT,1.02E+06,656597,5.82E-11,0.840968014
2010-10-28 17:45:00 EDT,970328,636975,5.82E-11,0.835969952
2010-10-28 18:00:00 EDT,1.21E+06,651310,0,0.880120948
2010-10-28 18:15:00 EDT,1.23E+06,654816,5.82E-11,0.882588151
2010-10-28 18:30:00 EDT,1.37E+06,656438,5.82E-11,0.901592253
2010-10-28 18:45:00 EDT,1.10E+06,632089,1.16E-10,0.867724741
2010-10-28 19:00:00 EDT,852912,618664,8.73E-11,0.809473855
2010-10-28 19:15:00 EDT,819717,615182,2.91E-11,0.799815317
2010-10-28 19:30:00 EDT,709169,595398,0,0.765866508
2010-10-28 19:45:00 EDT,658703,590190,8.73E-11,0.744778074
2010-10-28 20:00:00 EDT,612951,588369,5.82E-11,0.721424928
2010-10-28 20:15:00 EDT,586547,581005,0,0.71045519
2010-10-28 20:30:00 EDT,586265,571379,5.82E-11,0.716140175
2010-10-28 20:45:00 EDT,564240,565194,5.82E-11,0.706509257
2010-10-28 21:00:00 EDT,569988,563585,0,0.711089538
2010-10-28 21:15:00 EDT,555633,559580,0,0.704599752
2010-10-28 21:30:00 EDT,543683,537684,0,0.711018591
2010-10-28 21:45:00 EDT,536543,535676,0,0.707678319
2010-10-28 22:00:00 EDT,531725,528156,0,0.709483841
2010-10-28 22:15:00 EDT,522476,525614,2.91E-11,0.704986531
2010-10-28 22:30:00 EDT,490420,491356,0,0.706432323
2010-10-28 22:45:00 EDT,492822,490899,2.91E-11,0.708487696
2010-10-28 23:00:00 EDT,662888,490505,0,0.803860524
2010-10-28 23:15:00 EDT,483473,481003,2.91E-11,0.70891534
2010-10-28 23:30:00 EDT,456084,448596,5.82E-11,0.712935055
2010-10-28 23:45:00 EDT,445188,446726,0,0.70588641
2010-10-29 00:00:00 EDT,438958,435971,2.91E-11,0.709516703
2010-10-29 00:15:00 EDT,434549,435898,0,0.706010074
2010-10-29 00:30:00 EDT,416716,417766,2.91E-11,0.706216494
2010-10-29 00:45:00 EDT,416716,417766,1.46E-11,0.706216494
2010-10-29 01:00:00 EDT,410769,411723,4.37E-11,0.70628614
2010-10-29 01:15:00 EDT,410769,411723,2.91E-11,0.70628614
2010-10-29 01:30:00 EDT,400547,401342,0,0.706405402
2010-10-29 01:45:00 EDT,400547,401342,1.46E-11,0.706405402
2010-10-29 02:00:00 EDT,401739,397972,1.46E-11,0.710429692
2010-10-29 02:15:00 EDT,397138,397883,2.91E-11,0.706443854
2010-10-29 02:30:00 EDT,392863,393544,0,0.706494187
2010-10-29 02:45:00 EDT,397452,393638,4.37E-11,0.710507624
2010-10-29 03:00:00 EDT,400431,392252,0,0.714364769
2010-10-29 03:15:00 EDT,395828,392164,2.91E-11,0.710387002
2010-10-29 03:30:00 EDT,393645,394338,0,0.706484635
2010-10-29 03:45:00 EDT,393645,394338,0,0.706484635
2010-10-29 04:00:00 EDT,403336,395254,0,0.714226365
2010-10-29 04:15:00 EDT,394381,395085,0,0.706475943
2010-10-29 04:30:00 EDT,407274,408173,1.46E-11,0.706326793
2010-10-29 04:45:00 EDT,411689,408242,2.91E-11,0.710073192
2010-10-29 05:00:00 EDT,584555,417607,2.91E-11,0.813688888
2010-10-29 05:15:00 EDT,706000,426034,0,0.85618792
2010-10-29 05:30:00 EDT,509342,450279,0,0.749210238
2010-10-29 05:45:00 EDT,943970,472970,2.91E-11,0.894053714
2010-10-29 06:00:00 EDT,1.29E+06,541102,1.75E-10,0.92248326
2010-10-29 06:15:00 EDT,1.11E+06,508958,2.91E-10,0.909377589
2010-10-29 06:30:00 EDT,873467,541565,1.46E-10,0.849895955
2010-10-29 06:45:00 EDT,728796,527963,1.46E-10,0.809829054
2010-10-29 07:00:00 EDT,915204,567687,2.33E-10,0.849794339
2010-10-29 07:15:00 EDT,652278,533955,1.75E-10,0.773798551
2010-10-29 07:30:00 EDT,1.14E+06,585347,2.33E-10,0.889707548
2010-10-29 07:45:00 EDT,1.23E+06,590021,3.49E-10,0.901958358
2010-10-29 08:00:00 EDT,1.16E+06,591516,2.91E-10,0.891330835
2010-10-29 08:15:00 EDT,1.03E+06,581300,1.75E-10,0.871150435
2010-10-29 08:30:00 EDT,717923,556356,1.75E-10,0.79043335
2010-10-29 08:45:00 EDT,626416,552328,1.16E-10,0.750070673
2010-10-29 09:00:00 EDT,581067,547537,1.16E-10,0.727793288
2010-10-29 09:15:00 EDT,571327,548073,1.46E-10,0.721640262
2010-10-29 09:30:00 EDT,558449,540330,8.73E-11,0.718669353
2010-10-29 09:45:00 EDT,609966,543841,8.73E-11,0.746406498
2010-10-29 10:00:00 EDT,625984,544246,1.16E-10,0.754657998
2010-10-29 10:15:00 EDT,579509,543432,1.46E-10,0.729447817
2010-10-29 10:30:00 EDT,558023,537642,1.46E-10,0.720135442
2010-10-29 10:45:00 EDT,594645,542445,1.16E-10,0.738789629
2010-10-29 11:00:00 EDT,588545,538615,1.46E-10,0.737706188
2010-10-29 11:15:00 EDT,579153,538016,8.73E-11,0.732647719
2010-10-29 11:30:00 EDT,578816,531373,1.46E-10,0.736652066
2010-10-29 11:45:00 EDT,602745,533712,8.73E-11,0.748679329
2010-10-29 12:00:00 EDT,568366,528228,1.16E-10,0.732498091
2010-10-29 12:15:00 EDT,569330,528410,1.16E-10,0.732956248
2010-10-29 12:30:00 EDT,553562,524488,2.04E-10,0.725912848
2010-10-29 12:45:00 EDT,614556,528276,1.75E-10,0.7583329
2010-10-29 13:00:00 EDT,557617,525091,1.46E-10,0.728020778
2010-10-29 13:15:00 EDT,603024,527808,2.04E-10,0.752476506
2010-10-29 13:30:00 EDT,554025,522593,1.16E-10,0.727440901
2010-10-29 13:45:00 EDT,580061,524544,1.16E-10,0.741709483
2010-10-29 14:00:00 EDT,603708,529208,8.73E-11,0.751981628
2010-10-29 14:15:00 EDT,569531,526405,1.46E-10,0.734363669
2010-10-29 14:30:00 EDT,574393,525615,1.75E-10,0.737737278
2010-10-29 14:45:00 EDT,623787,531594,2.04E-10,0.761110773
2010-10-29 15:00:00 EDT,611791,529556,1.16E-10,0.756094388
2010-10-29 15:15:00 EDT,589693,527568,1.75E-10,0.745274003
2010-10-29 15:30:00 EDT,616844,538082,1.16E-10,0.753578714
2010-10-29 15:45:00 EDT,628429,533381,1.16E-10,0.762408269
2010-10-29 16:00:00 EDT,613454,540234,8.73E-11,0.750474131
2010-10-29 16:15:00 EDT,704543,539173,1.75E-10,0.794137599
2010-10-29 16:30:00 EDT,735123,569328,1.46E-10,0.790619307
2010-10-29 16:45:00 EDT,711375,569031,1.75E-10,0.780905756
2010-10-29 17:00:00 EDT,1.02E+06,590665,2.33E-10,0.866058879
2010-10-29 17:15:00 EDT,1.19E+06,598663,3.49E-10,0.893447281
2010-10-29 17:30:00 EDT,820342,595752,1.75E-10,0.809139559
2010-10-29 17:45:00 EDT,850462,597593,2.33E-10,0.818204797
2010-10-29 18:00:00 EDT,1.10E+06,618390,2.91E-10,0.871695508
2010-10-29 18:15:00 EDT,1.11E+06,619968,2.33E-10,0.873970042
2010-10-29 18:30:00 EDT,1.29E+06,631168,1.75E-10,0.897766167
2010-10-29 18:45:00 EDT,1.05E+06,614388,8.73E-11,0.863819168
2010-10-29 19:00:00 EDT,807609,602995,5.82E-11,0.801289602
2010-10-29 19:15:00 EDT,784630,602633,8.73E-11,0.793077337
2010-10-29 19:30:00 EDT,672341,585698,5.82E-11,0.754020119
2010-10-29 19:45:00 EDT,636476,584789,5.82E-11,0.736374115
2010-10-29 20:00:00 EDT,591434,583250,5.82E-11,0.7120159
2010-10-29 20:15:00 EDT,586879,582006,2.91E-11,0.71004849
2010-10-29 20:30:00 EDT,573511,568647,0,0.710111631
2010-10-29 20:45:00 EDT,578461,569991,0,0.712302424
2010-10-29 21:00:00 EDT,568921,564184,2.91E-11,0.71005667
2010-10-29 21:15:00 EDT,562004,562179,0,0.706996698
2010-10-29 21:30:00 EDT,564974,544397,5.82E-11,0.720098583
2010-10-29 21:45:00 EDT,551384,540637,0,0.714031115
2010-10-29 22:00:00 EDT,536430,530320,0,0.711145196
2010-10-29 22:15:00 EDT,546814,533142,0,0.71600122
2010-10-29 22:30:00 EDT,517958,499659,0,0.719705769
2010-10-29 22:45:00 EDT,505177,495048,5.82E-11,0.714230833
2010-10-29 23:00:00 EDT,662661,491181,8.73E-11,0.803371018
2010-10-29 23:15:00 EDT,484752,482045,0,0.709083878
2010-10-29 23:30:00 EDT,468440,453794,2.91E-11,0.718245778
2010-10-29 23:45:00 EDT,446108,447664,5.82E-11,0.705874684
2010-10-30 00:00:00 EDT,444438,436993,0,0.713053918
2010-10-30 00:15:00 EDT,435447,436813,2.91E-11,0.705998553
2010-10-30 00:30:00 EDT,422118,418742,0,0.709940048
2010-10-30 00:45:00 EDT,417578,418643,1.46E-11,0.706205647
2010-10-30 01:00:00 EDT,411618,412588,0,0.706274105
2010-10-30 01:15:00 EDT,411618,412588,0,0.706274105
2010-10-30 01:30:00 EDT,401375,402186,2.91E-11,0.706392769
2010-10-30 01:45:00 EDT,416142,403943,0,0.717545815
2010-10-30 02:00:00 EDT,402546,398813,2.91E-11,0.710393015
2010-10-30 02:15:00 EDT,397959,398719,1.46E-11,0.706431907
2010-10-30 02:30:00 EDT,393675,394371,2.91E-11,0.706481991
2010-10-30 02:45:00 EDT,399404,395936,5.82E-11,0.710183298
2010-10-30 03:00:00 EDT,410230,394314,0,0.720954156
2010-10-30 03:15:00 EDT,401023,394180,1.46E-11,0.713165277
2010-10-30 03:30:00 EDT,407370,397546,2.91E-11,0.715683717
2010-10-30 03:45:00 EDT,408841,397968,0,0.716571072
2010-10-30 04:00:00 EDT,409355,398635,1.46E-11,0.716425262
2010-10-30 04:15:00 EDT,414349,399989,7.28E-11,0.719464018
2010-10-30 04:30:00 EDT,412311,410190,1.46E-11,0.708927855
2010-10-30 04:45:00 EDT,437400,414814,4.37E-11,0.725592262
2010-10-30 05:00:00 EDT,703594,436728,2.91E-11,0.84963233
2010-10-30 05:15:00 EDT,822368,440775,5.82E-11,0.881381485
2010-10-30 05:30:00 EDT,637324,462102,2.91E-11,0.809585029
2010-10-30 05:45:00 EDT,1.34E+06,512768,5.82E-11,0.93392502
2010-10-30 06:00:00 EDT,2.08E+06,619781,5.82E-11,0.958471764
2010-10-30 06:15:00 EDT,1.88E+06,597225,4.66E-10,0.953187347
2010-10-30 06:30:00 EDT,1.56E+06,605505,1.75E-10,0.931951732
2010-10-30 06:45:00 EDT,1.35E+06,590842,1.16E-10,0.916610481
2010-10-30 07:00:00 EDT,1.47E+06,614552,1.16E-10,0.922926286
2010-10-30 07:15:00 EDT,1.08E+06,582184,1.75E-10,0.88054998
2010-10-30 07:30:00 EDT,1.37E+06,610177,0,0.913706249
2010-10-30 07:45:00 EDT,1.77E+06,657389,2.33E-10,0.937398715
2010-10-30 08:00:00 EDT,1.58E+06,640513,2.33E-10,0.926488433
2010-10-30 08:15:00 EDT,1.28E+06,607931,5.82E-11,0.903847452
2010-10-30 08:30:00 EDT,816243,563294,8.73E-11,0.823039423
2010-10-30 08:45:00 EDT,611008,552939,5.82E-11,0.741461976
2010-10-30 09:00:00 EDT,599958,550990,8.73E-11,0.736524896
2010-10-30 09:15:00 EDT,556318,546666,8.73E-11,0.713267227
2010-10-30 09:30:00 EDT,557768,539630,5.82E-11,0.718695814
2010-10-30 09:45:00 EDT,602850,541054,1.16E-10,0.744220947
2010-10-30 10:00:00 EDT,569222,537674,2.91E-11,0.726965054
2010-10-30 10:15:00 EDT,559545,538392,1.16E-10,0.72059627
2010-10-30 10:30:00 EDT,560472,534361,1.16E-10,0.723764977
2010-10-30 10:45:00 EDT,573078,535623,8.73E-11,0.730578036
2010-10-30 11:00:00 EDT,584467,534519,5.82E-11,0.737935011
2010-10-30 11:15:00 EDT,572769,532288,8.73E-11,0.732518537
2010-10-30 11:30:00 EDT,539985,527891,5.82E-11,0.71506911
2010-10-30 11:45:00 EDT,544210,525717,5.82E-11,0.719221242
2010-10-30 12:00:00 EDT,581898,528068,5.82E-11,0.740528991
2010-10-30 12:15:00 EDT,548317,526553,2.91E-11,0.72127646
2010-10-30 12:30:00 EDT,574068,526258,0,0.737135591
2010-10-30 12:45:00 EDT,549741,524089,5.82E-11,0.723791891
2010-10-30 13:00:00 EDT,575227,525934,2.91E-11,0.738021035
2010-10-30 13:15:00 EDT,577212,526518,5.82E-11,0.738805133
2010-10-30 13:30:00 EDT,607282,526696,5.82E-11,0.755452038
2010-10-30 13:45:00 EDT,574892,525497,1.16E-10,0.738104601
2010-10-30 14:00:00 EDT,603170,526133,2.91E-11,0.753591693
2010-10-30 14:15:00 EDT,571203,527431,5.82E-11,0.734696576
2010-10-30 14:30:00 EDT,614603,529345,5.82E-11,0.757705689
2010-10-30 14:45:00 EDT,589708,528118,8.73E-11,0.744937085
2010-10-30 15:00:00 EDT,639543,534082,1.16E-10,0.767554184
2010-10-30 15:15:00 EDT,619027,534058,0,0.757159457
2010-10-30 15:30:00 EDT,586547,538815,5.82E-11,0.736436439
2010-10-30 15:45:00 EDT,588654,534926,8.73E-11,0.740073974
2010-10-30 16:00:00 EDT,613806,540714,5.82E-11,0.750371035
2010-10-30 16:15:00 EDT,731903,547313,0,0.80084703
2010-10-30 16:30:00 EDT,806097,579961,1.16E-10,0.811739064
2010-10-30 16:45:00 EDT,714879,577424,8.73E-11,0.777929621
2010-10-30 17:00:00 EDT,1.04E+06,601044,1.16E-10,0.866162828
2010-10-30 17:15:00 EDT,1.22E+06,606186,1.75E-10,0.895155168
2010-10-30 17:30:00 EDT,803834,595387,5.82E-11,0.803578993
2010-10-30 17:45:00 EDT,822448,598033,1.16E-10,0.808788004
2010-10-30 18:00:00 EDT,1.10E+06,619714,8.73E-11,0.871925923
2010-10-30 18:15:00 EDT,1.13E+06,622625,1.16E-10,0.875322419
2010-10-30 18:30:00 EDT,1.29E+06,629912,1.75E-10,0.898054556
2010-10-30 18:45:00 EDT,1.05E+06,612863,2.04E-10,0.8633915
2010-10-30 19:00:00 EDT,802466,600203,8.73E-11,0.800787976
2010-10-30 19:15:00 EDT,763578,598429,8.73E-11,0.787081465
2010-10-30 19:30:00 EDT,668819,584846,5.82E-11,0.752783389
2010-10-30 19:45:00 EDT,623253,582458,2.91E-11,0.730613522
2010-10-30 20:00:00 EDT,579572,579406,1.16E-10,0.707208053
2010-10-30 20:15:00 EDT,573204,577605,2.91E-11,0.704397466
2010-10-30 20:30:00 EDT,572257,567783,8.73E-11,0.709876301
2010-10-30 20:45:00 EDT,560365,564429,2.91E-11,0.704547331
2010-10-30 21:00:00 EDT,570799,564174,5.82E-11,0.711222148
2010-10-30 21:15:00 EDT,560293,561199,2.91E-11,0.706535313
2010-10-30 21:30:00 EDT,540914,537195,5.82E-11,0.709541766
2010-10-30 21:45:00 EDT,543963,538127,2.91E-11,0.710910058
2010-10-30 22:00:00 EDT,530022,527990,2.91E-11,0.708463532
2010-10-30 22:15:00 EDT,522900,526045,8.73E-11,0.704983529
2010-10-30 22:30:00 EDT,494378,492764,8.73E-11,0.70826197
2010-10-30 22:45:00 EDT,488833,491223,5.82E-11,0.705380308
2010-10-30 23:00:00 EDT,671048,492419,8.73E-11,0.806223259
2010-10-30 23:15:00 EDT,496331,484803,5.82E-11,0.715365674
2010-10-30 23:30:00 EDT,444283,445803,5.82E-11,0.705898226
2010-10-30 23:45:00 EDT,444283,445803,2.91E-11,0.705898226
2010-10-31 00:00:00 EDT,433665,434996,7.28E-11,0.706022493
2010-10-31 00:15:00 EDT,433665,434996,7.28E-11,0.706022493
2010-10-31 00:30:00 EDT,415869,416901,5.82E-11,0.706229966
2010-10-31 00:45:00 EDT,415869,416901,2.91E-11,0.706229966
2010-10-31 01:00:00 EDT,409934,410871,2.91E-11,0.706299115
2010-10-31 01:15:00 EDT,409934,410871,5.82E-11,0.706299115
2010-10-31 01:30:00 EDT,399732,400512,7.28E-11,0.706417227
2010-10-31 01:45:00 EDT,404277,400607,7.28E-11,0.710323566
2010-10-31 02:00:00 EDT,396330,397059,2.91E-11,0.706456763
2010-10-31 02:15:00 EDT,396330,397059,2.91E-11,0.706456763
2010-10-31 02:30:00 EDT,409429,393018,8.73E-11,0.721417109
2010-10-31 02:45:00 EDT,392064,392729,7.28E-11,0.706507356
2010-10-31 03:00:00 EDT,390641,391286,5.82E-11,0.706523259
2010-10-31 03:15:00 EDT,390641,391286,4.37E-11,0.706523259
2010-10-31 03:30:00 EDT,397383,393619,7.28E-11,0.71046352
2010-10-31 03:45:00 EDT,401810,393676,8.73E-11,0.714299746
2010-10-31 04:00:00 EDT,407050,394515,5.82E-11,0.71807683
2010-10-31 04:15:00 EDT,393579,394267,2.91E-11,0.706489019
2010-10-31 04:30:00 EDT,410776,407396,2.91E-11,0.710021894
2010-10-31 04:45:00 EDT,406445,407328,1.46E-11,0.706339106
2010-10-31 05:00:00 EDT,620135,418947,5.82E-11,0.828628101
2010-10-31 05:15:00 EDT,730337,422915,1.16E-10,0.865380906
2010-10-31 05:30:00 EDT,533771,450501,5.82E-11,0.76419853
2010-10-31 05:45:00 EDT,1.02E+06,480893,5.82E-11,0.904099264
2010-10-31 06:00:00 EDT,1.54E+06,557343,2.91E-10,0.940047343
2010-10-31 06:15:00 EDT,1.37E+06,534138,1.75E-10,0.931378531
2010-10-31 06:30:00 EDT,1.15E+06,561911,3.49E-10,0.898792805
2010-10-31 06:45:00 EDT,867653,541324,1.16E-10,0.848419548
2010-10-31 07:00:00 EDT,1.02E+06,579788,1.75E-10,0.869919761
2010-10-31 07:15:00 EDT,810683,546688,2.04E-10,0.829096638
2010-10-31 07:30:00 EDT,1.21E+06,592022,2.33E-10,0.8987307
2010-10-31 07:45:00 EDT,1.35E+06,602323,0,0.913388898
2010-10-31 08:00:00 EDT,1.28E+06,604886,1.75E-10,0.904006864
2010-10-31 08:15:00 EDT,1.09E+06,585423,1.16E-10,0.880494006
2010-10-31 08:30:00 EDT,766340,560497,0,0.807150566
2010-10-31 08:45:00 EDT,621914,554620,2.91E-11,0.746331233
2010-10-31 09:00:00 EDT,569306,546657,0,0.721309309
2010-10-31 09:15:00 EDT,557442,546693,0,0.713956791
2010-10-31 09:30:00 EDT,575474,542019,8.73E-11,0.727949682
2010-10-31 09:45:00 EDT,602482,542970,0,0.742842628
2010-10-31 10:00:00 EDT,603439,543765,0,0.742883933
2010-10-31 10:15:00 EDT,604867,545126,8.73E-11,0.742838606
2010-10-31 10:30:00 EDT,574396,537995,0,0.729854919
2010-10-31 10:45:00 EDT,580442,539732,0,0.732321399
2010-10-31 11:00:00 EDT,595195,541589,2.91E-11,0.739629103
2010-10-31 11:15:00 EDT,604122,543084,0,0.743677078
2010-10-31 11:30:00 EDT,594505,537190,0,0.741967453
2010-10-31 11:45:00 EDT,621896,545989,0,0.75147978
2010-10-31 12:00:00 EDT,622002,542297,0,0.753749412
2010-10-31 12:15:00 EDT,602213,540239,5.82E-11,0.744370418
2010-10-31 12:30:00 EDT,611554,543063,0,0.747737413
2010-10-31 12:45:00 EDT,630674,540723,5.82E-11,0.759170181
2010-10-31 13:00:00 EDT,644047,543923,0,0.763994193
2010-10-31 13:15:00 EDT,622912,538948,5.82E-11,0.756235036
2010-10-31 13:30:00 EDT,624183,539119,5.82E-11,0.756791901
2010-10-31 13:45:00 EDT,634716,538766,5.82E-11,0.762379297
2010-10-31 14:00:00 EDT,634297,540369,0,0.761218392
2010-10-31 14:15:00 EDT,666619,546207,0,0.773507017
2010-10-31 14:30:00 EDT,650868,548360,0,0.764760292
2010-10-31 14:45:00 EDT,675242,546683,0,0.777211927
2010-10-31 15:00:00 EDT,697409,557502,2.91E-11,0.781101061
2010-10-31 15:15:00 EDT,680621,548232,2.91E-11,0.778779638
2010-10-31 15:30:00 EDT,644753,550593,5.82E-11,0.760451445
2010-10-31 15:45:00 EDT,647988,546837,2.91E-11,0.764235023
2010-10-31 16:00:00 EDT,690054,564507,8.73E-11,0.774002724
2010-10-31 16:15:00 EDT,755044,552652,8.73E-11,0.806938242
2010-10-31 16:30:00 EDT,800313,584052,0,0.807771814
2010-10-31 16:45:00 EDT,788483,587348,5.82E-11,0.801955496
2010-10-31 17:00:00 EDT,1.02E+06,600640,5.82E-11,0.861726111
2010-10-31 17:15:00 EDT,1.23E+06,609526,5.82E-11,0.895930334
2010-10-31 17:30:00 EDT,843654,602648,0,0.813716136
2010-10-31 17:45:00 EDT,840995,599174,0,0.814436746
2010-10-31 18:00:00 EDT,1.11E+06,621087,0,0.872294687
2010-10-31 18:15:00 EDT,1.13E+06,623551,5.82E-11,0.875477073
2010-10-31 18:30:00 EDT,1.28E+06,629218,1.75E-10,0.897702912
2010-10-31 18:45:00 EDT,1.05E+06,612232,0,0.862905679
2010-10-31 19:00:00 EDT,795895,601492,5.82E-11,0.797795427
2010-10-31 19:15:00 EDT,762775,598374,2.91E-11,0.786793759
2010-10-31 19:30:00 EDT,677937,586400,2.91E-11,0.75632116
2010-10-31 19:45:00 EDT,629157,581858,5.82E-11,0.734164716
2010-10-31 20:00:00 EDT,574629,577649,0,0.705251106
2010-10-31 20:15:00 EDT,580908,579439,0,0.708001411
2010-10-31 20:30:00 EDT,579112,569313,2.91E-11,0.713114251
2010-10-31 20:45:00 EDT,561762,564472,0,0.705403264
2010-10-31 21:00:00 EDT,555633,559580,0,0.704599752
2010-10-31 21:15:00 EDT,555633,559580,0,0.704599752
2010-10-31 21:30:00 EDT,530769,534103,2.91E-11,0.704889451
2010-10-31 21:45:00 EDT,536091,535595,2.91E-11,0.70743397
2010-10-31 22:00:00 EDT,527784,527099,2.91E-11,0.7075658
2010-10-31 22:15:00 EDT,544382,531663,0,0.715414905
2010-10-31 22:30:00 EDT,494546,492513,0,0.708561674
2010-10-31 22:45:00 EDT,506534,494665,0,0.71543911
2010-10-31 23:00:00 EDT,660910,488845,0,0.803974731
2010-10-31 23:15:00 EDT,477078,479228,0,0.705515256
2010-10-31 23:30:00 EDT,449719,446832,2.91E-11,0.709380071
2010-10-31 23:45:00 EDT,445188,446726,2.91E-11,0.70588641
2010-11-01 00:00:00 EDT,434549,435898,0,0.706010074
2010-11-01 00:15:00 EDT,434549,435898,2.91E-11,0.706010074
2010-11-01 00:30:00 EDT,416716,417766,0,0.706216494
2010-11-01 00:45:00 EDT,416716,417766,1.46E-11,0.706216494
2010-11-01 01:00:00 EDT,410769,411723,2.91E-11,0.70628614
2010-11-01 01:15:00 EDT,415174,411791,2.91E-11,0.709993517
2010-11-01 01:30:00 EDT,400547,401342,0,0.706405402
2010-11-01 01:45:00 EDT,400547,401342,0,0.706405402
2010-11-01 02:00:00 EDT,397138,397883,2.91E-11,0.706443854
2010-11-01 02:15:00 EDT,406064,398048,1.46E-11,0.714120277
2010-11-01 02:30:00 EDT,392863,393544,0,0.706494187
2010-11-01 02:45:00 EDT,398788,395163,0,0.710327866
2010-11-01 03:00:00 EDT,391437,392098,2.91E-11,0.706510006
2010-11-01 03:15:00 EDT,395856,392165,2.91E-11,0.710410996
2010-11-01 03:30:00 EDT,398035,394404,4.37E-11,0.710339327
2010-11-01 03:45:00 EDT,408491,396124,1.46E-11,0.71789028
2010-11-01 04:00:00 EDT,412469,396537,0,0.720892272
2010-11-01 04:15:00 EDT,398799,395152,0,0.71034737
