temperature,wind_speed,humidity,solar_dir,solar_diff,solar_global
11:7:8:0:0,9.1,0.0,94.0,0.0,0.0,0.0
11:7:9:0:0,8.9,0.0,93.0,0.0,0.0,0.0
11:7:10:0:0,8.9,0.0,95.0,0.0,0.0,0.0
11:7:11:0:0,8.3,0.0,94.0,0.0,0.0,0.0
11:7:12:0:0,7.6,0.0,93.0,1.5,0.5,2.0
11:7:13:0:0,7.6,0.0,93.0,26.25,8.75,35.0
11:7:14:0:0,7.9,0.0,91.0,54.75,18.25,73.0
11:7:15:0:0,7.8,0.0,91.0,41.25,13.75,55.0
11:7:16:0:0,7.5,0.0,90.0,52.5,17.5,70.0
11:7:17:0:0,7.4,0.0,90.0,71.25,23.75,95.0
11:7:18:0:0,7.3,0.0,87.0,84.0,28.0,112.0
11:7:19:0:0,7.2,0.0,92.0,66.75,22.25,89.0
11:7:20:0:0,6.8,0.0,93.0,30.0,10.0,40.0
11:7:21:0:0,6.6,0.0,93.0,17.25,5.75,23.0
11:7:22:0:0,6.8,0.0,89.0,0.75,0.25,1.0
11:7:23:0:0,6.9,0.0,86.0,0.0,0.0,0.0
11:8:0:0:0,7.2,0.0,86.0,0.0,0.0,0.0
11:8:1:0:0,7.1,0.0,81.0,0.0,0.0,0.0
11:8:2:0:0,7.0,0.0,81.0,0.0,0.0,0.0
11:8:3:0:0,6.9,0.0,83.0,0.0,0.0,0.0
11:8:4:0:0,6.6,0.0,83.0,0.0,0.0,0.0
11:8:5:0:0,6.2,0.0,81.0,0.0,0.0,0.0
11:8:6:0:0,6.0,0.0,80.0,0.0,0.0,0.0
11:8:7:0:0,5.6,0.0,79.0,0.0,0.0,0.0
11:8:8:0:0,5.2,0.0,81.0,0.0,0.0,0.0
11:8:9:0:0,4.9,0.0,81.0,0.0,0.0,0.0
11:8:10:0:0,4.8,0.0,79.0,0.0,0.0,0.0
11:8:11:0:0,4.7,0.0,78.0,0.0,0.0,0.0
11:8:12:0:0,4.9,0.0,79.0,2.25,0.75,3.0
11:8:13:0:0,5.4,0.0,78.0,51.75,17.25,69.0
11:8:14:0:0,6.1,0.0,76.0,147.0,49.0,196.0
11:8:15:0:0,6.6,0.0,73.0,192.75,64.25,257.0
11:8:16:0:0,7.4,0.0,69.0,228.0,76.0,304.0
11:8:17:0:0,7.8,0.0,62.0,195.0,65.0,260.0
11:8:18:0:0,8.5,0.0,58.0,225.0,75.0,300.0
11:8:19:0:0,8.9,0.0,55.0,151.5,50.5,202.0
11:8:20:0:0,8.3,0.0,55.0,153.75,51.25,205.0
11:8:21:0:0,7.7,0.0,63.0,42.0,14.0,56.0
11:8:22:0:0,6.7,0.0,65.0,3.0,1.0,4.0
11:8:23:0:0,6.9,0.0,64.0,0.0,0.0,0.0
11:9:0:0:0,6.0,0.0,68.0,0.0,0.0,0.0
11:9:1:0:0,5.1,0.0,73.0,0.0,0.0,0.0
11:9:2:0:0,4.1,0.0,75.0,0.0,0.0,0.0
11:9:3:0:0,3.2,0.0,76.0,0.0,0.0,0.0
11:9:4:0:0,3.6,0.0,79.0,0.0,0.0,0.0
11:9:5:0:0,2.6,0.0,81.0,0.0,0.0,0.0
11:9:6:0:0,2.4,0.0,82.0,0.0,0.0,0.0
11:9:7:0:0,1.2,0.0,85.0,0.0,0.0,0.0
11:9:8:0:0,0.5,0.0,89.0,0.0,0.0,0.0
11:9:9:0:0,0.3,0.0,91.0,0.0,0.0,0.0
11:9:10:0:0,0.1,0.0,94.0,0.0,0.0,0.0
11:9:11:0:0,-0.5,0.0,95.0,0.0,0.0,0.0
11:9:12:0:0,-0.5,0.0,95.0,33.75,11.25,45.0
11:9:13:0:0,3.5,0.0,94.0,150.75,50.25,201.0
11:9:14:0:0,7.1,0.0,86.0,276.0,92.0,368.0
11:9:15:0:0,9.0,0.0,69.0,372.75,124.25,497.0
11:9:16:0:0,10.4,0.0,57.0,429.75,143.25,573.0
11:9:17:0:0,11.1,0.0,53.0,442.5,147.5,590.0
11:9:18:0:0,12.0,0.0,49.0,409.5,136.5,546.0
11:9:19:0:0,12.5,0.0,47.0,335.25,111.75,447.0
11:9:20:0:0,12.4,0.0,47.0,228.75,76.25,305.0
11:9:21:0:0,11.0,0.0,48.0,102.75,34.25,137.0
11:9:22:0:0,10.0,0.0,52.0,9.0,3.0,12.0
11:9:23:0:0,8.3,0.0,55.0,0.0,0.0,0.0
11:10:0:0:0,7.1,0.0,60.0,0.0,0.0,0.0
11:10:1:0:0,6.8,0.0,62.0,0.0,0.0,0.0
11:10:2:0:0,6.7,0.0,60.0,0.0,0.0,0.0
11:10:3:0:0,5.4,0.0,65.0,0.0,0.0,0.0
11:10:4:0:0,4.8,0.0,70.0,0.0,0.0,0.0
11:10:5:0:0,3.9,0.0,72.0,0.0,0.0,0.0
11:10:6:0:0,2.7,0.0,75.0,0.0,0.0,0.0
11:10:7:0:0,2.4,0.0,77.0,0.0,0.0,0.0
11:10:8:0:0,0.3,0.0,71.0,0.0,0.0,0.0
11:10:9:0:0,-0.8,0.0,73.0,0.0,0.0,0.0
11:10:10:0:0,-1.5,0.0,73.0,0.0,0.0,0.0
11:10:11:0:0,-2.3,0.0,68.0,0.0,0.0,0.0
11:10:12:0:0,-1.9,0.0,69.0,22.5,7.5,30.0
11:10:13:0:0,-0.6,0.0,66.0,147.0,49.0,196.0
11:10:14:0:0,0.5,0.0,60.0,273.0,91.0,364.0
11:10:15:0:0,0.8,0.0,56.0,372.75,124.25,497.0
11:10:16:0:0,1.9,0.0,53.0,426.0,142.0,568.0
11:10:17:0:0,2.5,0.0,50.0,435.75,145.25,581.0
11:10:18:0:0,2.6,0.0,45.0,399.0,133.0,532.0
11:10:19:0:0,2.9,0.0,43.0,342.0,114.0,456.0
11:10:20:0:0,2.5,0.0,43.0,231.75,77.25,309.0
11:10:21:0:0,1.3,0.0,47.0,111.0,37.0,148.0
11:10:22:0:0,-0.8,0.0,55.0,9.75,3.25,13.0
11:10:23:0:0,-1.6,0.0,59.0,0.0,0.0,0.0
11:11:0:0:0,-2.3,0.0,63.0,0.0,0.0,0.0
11:11:1:0:0,-3.0,0.0,65.0,0.0,0.0,0.0
11:11:2:0:0,-2.6,0.0,63.0,0.0,0.0,0.0
11:11:3:0:0,-2.9,0.0,62.0,0.0,0.0,0.0
11:11:4:0:0,-3.2,0.0,63.0,0.0,0.0,0.0
11:11:5:0:0,-3.1,0.0,66.0,0.0,0.0,0.0
11:11:6:0:0,-3.6,0.0,68.0,0.0,0.0,0.0
11:11:7:0:0,-3.7,0.0,70.0,0.0,0.0,0.0
11:11:8:0:0,-3.8,0.0,70.0,0.0,0.0,0.0
11:11:9:0:0,-4.2,0.0,70.0,0.0,0.0,0.0
11:11:10:0:0,-4.7,0.0,73.0,0.0,0.0,0.0
11:11:11:0:0,-4.8,0.0,75.0,0.0,0.0,0.0
11:11:12:0:0,-4.4,0.0,76.0,14.25,4.75,19.0
11:11:13:0:0,-2.4,0.0,71.0,116.25,38.75,155.0
11:11:14:0:0,0.0,0.0,64.0,230.25,76.75,307.0
11:11:15:0:0,2.5,0.0,58.0,304.5,101.5,406.0
11:11:16:0:0,4.5,0.0,54.0,376.5,125.5,502.0
11:11:17:0:0,5.7,0.0,52.0,297.0,99.0,396.0
11:11:18:0:0,7.3,0.0,51.0,279.75,93.25,373.0
11:11:19:0:0,8.4,0.0,50.0,280.5,93.5,374.0
11:11:20:0:0,8.2,0.0,52.0,126.0,42.0,168.0
11:11:21:0:0,6.3,0.0,61.0,56.25,18.75,75.0
11:11:22:0:0,4.6,0.0,68.0,3.0,1.0,4.0
11:11:23:0:0,4.1,0.0,69.0,0.0,0.0,0.0
11:12:0:0:0,3.7,0.0,72.0,0.0,0.0,0.0
11:12:1:0:0,3.0,0.0,74.0,0.0,0.0,0.0
11:12:2:0:0,3.0,0.0,77.0,0.0,0.0,0.0
11:12:3:0:0,3.1,0.0,77.0,0.0,0.0,0.0
11:12:4:0:0,3.1,0.0,78.0,0.0,0.0,0.0
11:12:5:0:0,3.3,0.0,78.0,0.0,0.0,0.0
11:12:6:0:0,4.1,0.0,78.0,0.0,0.0,0.0
11:12:7:0:0,4.5,0.0,77.0,0.0,0.0,0.0
11:12:8:0:0,4.5,0.0,79.0,0.0,0.0,0.0
11:12:9:0:0,6.7,0.0,72.0,0.0,0.0,0.0
11:12:10:0:0,6.3,0.0,71.0,0.0,0.0,0.0
11:12:11:0:0,6.7,0.0,76.0,0.0,0.0,0.0
11:12:12:0:0,7.2,0.0,77.0,0.0,0.0,0.0
11:12:13:0:0,9.3,0.0,78.0,68.25,22.75,91.0
11:12:14:0:0,10.8,0.0,75.0,232.5,77.5,310.0
11:12:15:0:0,11.8,0.0,73.0,255.75,85.25,341.0
11:12:16:0:0,12.3,0.0,73.0,176.25,58.75,235.0
11:12:17:0:0,11.9,0.0,73.0,116.25,38.75,155.0
11:12:18:0:0,12.4,0.0,75.0,123.75,41.25,165.0
11:12:19:0:0,11.7,0.0,76.0,71.25,23.75,95.0
11:12:20:0:0,11.0,0.0,82.0,39.75,13.25,53.0
11:12:21:0:0,10.2,0.0,89.0,4.5,1.5,6.0
11:12:22:0:0,10.0,0.0,94.0,0.0,0.0,0.0
11:12:23:0:0,10.1,0.0,95.0,0.0,0.0,0.0
11:13:0:0:0,9.7,0.0,95.0,0.0,0.0,0.0
11:13:1:0:0,9.0,0.0,93.0,0.0,0.0,0.0
11:13:2:0:0,8.3,0.0,91.0,0.0,0.0,0.0
11:13:3:0:0,6.6,0.0,87.0,0.0,0.0,0.0
11:13:4:0:0,6.1,0.0,88.0,0.0,0.0,0.0
11:13:5:0:0,5.8,0.0,88.0,0.0,0.0,0.0
11:13:6:0:0,5.5,0.0,86.0,0.0,0.0,0.0
11:13:7:0:0,5.3,0.0,88.0,0.0,0.0,0.0
11:13:8:0:0,4.9,0.0,87.0,0.0,0.0,0.0
11:13:9:0:0,4.6,0.0,87.0,0.0,0.0,0.0
11:13:10:0:0,3.8,0.0,85.0,0.0,0.0,0.0
11:13:11:0:0,3.8,0.0,85.0,0.0,0.0,0.0
11:13:12:0:0,3.8,0.0,86.0,0.0,0.0,0.0
11:13:13:0:0,4.1,0.0,86.0,25.5,8.5,34.0
11:13:14:0:0,4.5,0.0,85.0,69.75,23.25,93.0
11:13:15:0:0,5.1,0.0,83.0,99.0,33.0,132.0
11:13:16:0:0,5.9,0.0,81.0,131.25,43.75,175.0
11:13:17:0:0,6.1,0.0,78.0,160.5,53.5,214.0
11:13:18:0:0,6.7,0.0,76.0,135.75,45.25,181.0
11:13:19:0:0,6.7,0.0,74.0,100.5,33.5,134.0
11:13:20:0:0,6.5,0.0,75.0,31.5,10.5,42.0
11:13:21:0:0,6.3,0.0,74.0,6.0,2.0,8.0
11:13:22:0:0,5.8,0.0,80.0,0.0,0.0,0.0
11:13:23:0:0,5.9,0.0,83.0,0.0,0.0,0.0
11:14:0:0:0,5.9,0.0,81.0,0.0,0.0,0.0
11:14:1:0:0,5.8,0.0,81.0,0.0,0.0,0.0
11:14:2:0:0,5.6,0.0,80.0,0.0,0.0,0.0
11:14:3:0:0,5.2,0.0,81.0,0.0,0.0,0.0
11:14:4:0:0,5.0,0.0,84.0,0.0,0.0,0.0
11:14:5:0:0,4.9,0.0,85.0,0.0,0.0,0.0
11:14:6:0:0,4.9,0.0,86.0,0.0,0.0,0.0
11:14:7:0:0,4.8,0.0,86.0,0.0,0.0,0.0
11:14:8:0:0,4.5,0.0,87.0,0.0,0.0,0.0
11:14:9:0:0,4.5,0.0,88.0,0.0,0.0,0.0
11:14:10:0:0,4.4,0.0,87.0,0.0,0.0,0.0
11:14:11:0:0,4.4,0.0,87.0,0.0,0.0,0.0
11:14:12:0:0,4.1,0.0,89.0,5.25,1.75,7.0
11:14:13:0:0,4.9,0.0,89.0,64.5,21.5,86.0
11:14:14:0:0,6.3,0.0,83.0,141.0,47.0,188.0
11:14:15:0:0,6.5,0.0,75.0,144.75,48.25,193.0
11:14:16:0:0,7.2,0.0,69.0,259.5,86.5,346.0
11:14:17:0:0,7.3,0.0,64.0,365.25,121.75,487.0
11:14:18:0:0,8.4,0.0,62.0,340.5,113.5,454.0
11:14:19:0:0,9.0,0.0,60.0,323.25,107.75,431.0
11:14:20:0:0,8.9,0.0,59.0,214.5,71.5,286.0
11:14:21:0:0,7.7,0.0,62.0,93.0,31.0,124.0
11:14:22:0:0,5.1,0.0,70.0,7.5,2.5,10.0
11:14:23:0:0,4.0,0.0,75.0,0.0,0.0,0.0
11:15:0:0:0,3.9,0.0,77.0,0.0,0.0,0.0
11:15:1:0:0,3.1,0.0,78.0,0.0,0.0,0.0
11:15:2:0:0,2.8,0.0,79.0,0.0,0.0,0.0
11:15:3:0:0,3.7,0.0,77.0,0.0,0.0,0.0
11:15:4:0:0,2.5,0.0,78.0,0.0,0.0,0.0
11:15:5:0:0,0.7,0.0,84.0,0.0,0.0,0.0
11:15:6:0:0,1.7,0.0,88.0,0.0,0.0,0.0
11:15:7:0:0,1.0,0.0,87.0,0.0,0.0,0.0
11:15:8:0:0,1.0,0.0,89.0,0.0,0.0,0.0
11:15:9:0:0,1.0,0.0,87.0,0.0,0.0,0.0
11:15:10:0:0,1.5,0.0,87.0,0.0,0.0,0.0
11:15:11:0:0,3.1,0.0,85.0,0.0,0.0,0.0
11:15:12:0:0,4.1,0.0,83.0,13.5,4.5,18.0
11:15:13:0:0,5.8,0.0,82.0,113.25,37.75,151.0
11:15:14:0:0,8.1,0.0,79.0,182.25,60.75,243.0
11:15:15:0:0,11.3,0.0,73.0,327.0,109.0,436.0
11:15:16:0:0,12.7,0.0,67.0,242.25,80.75,323.0
11:15:17:0:0,12.2,0.0,67.0,80.25,26.75,107.0
11:15:18:0:0,10.3,0.0,77.0,51.75,17.25,69.0
11:15:19:0:0,9.5,0.0,88.0,6.0,2.0,8.0
11:15:20:0:0,9.1,0.0,89.0,5.25,1.75,7.0
11:15:21:0:0,9.4,0.0,89.0,6.75,2.25,9.0
11:15:22:0:0,9.3,0.0,90.0,0.0,0.0,0.0
11:15:23:0:0,9.4,0.0,93.0,0.0,0.0,0.0
11:16:0:0:0,9.6,0.0,94.0,0.0,0.0,0.0
11:16:1:0:0,9.7,0.0,94.0,0.0,0.0,0.0
11:16:2:0:0,9.9,0.0,95.0,0.0,0.0,0.0
11:16:3:0:0,9.8,0.0,93.0,0.0,0.0,0.0
11:16:4:0:0,8.3,0.0,92.0,0.0,0.0,0.0
11:16:5:0:0,8.8,0.0,95.0,0.0,0.0,0.0
11:16:6:0:0,8.2,0.0,94.0,0.0,0.0,0.0
11:16:7:0:0,7.3,0.0,94.0,0.0,0.0,0.0
11:16:8:0:0,6.8,0.0,95.0,0.0,0.0,0.0
11:16:9:0:0,6.0,0.0,95.0,0.0,0.0,0.0
11:16:10:0:0,5.9,0.0,96.0,0.0,0.0,0.0
11:16:11:0:0,5.9,0.0,93.0,0.0,0.0,0.0
11:16:12:0:0,4.7,0.0,88.0,5.25,1.75,7.0
11:16:13:0:0,4.3,0.0,85.0,74.25,24.75,99.0
11:16:14:0:0,4.4,0.0,82.0,113.25,37.75,151.0
11:16:15:0:0,3.8,0.0,84.0,78.75,26.25,105.0
11:16:16:0:0,3.4,0.0,84.0,93.75,31.25,125.0
11:16:17:0:0,3.0,0.0,82.0,106.5,35.5,142.0
11:16:18:0:0,3.3,0.0,81.0,124.5,41.5,166.0
11:16:19:0:0,2.5,0.0,80.0,99.0,33.0,132.0
11:16:20:0:0,2.3,0.0,81.0,51.75,17.25,69.0
11:16:21:0:0,2.4,0.0,79.0,23.25,7.75,31.0
11:16:22:0:0,2.1,0.0,80.0,0.0,0.0,0.0
11:16:23:0:0,1.7,0.0,80.0,0.0,0.0,0.0
11:17:0:0:0,1.6,0.0,81.0,0.0,0.0,0.0
11:17:1:0:0,1.3,0.0,81.0,0.0,0.0,0.0
11:17:2:0:0,1.4,0.0,81.0,0.0,0.0,0.0
11:17:3:0:0,1.2,0.0,81.0,0.0,0.0,0.0
11:17:4:0:0,1.2,0.0,80.0,0.0,0.0,0.0
11:17:5:0:0,1.2,0.0,81.0,0.0,0.0,0.0
11:17:6:0:0,1.1,0.0,80.0,0.0,0.0,0.0
11:17:7:0:0,1.0,0.0,81.0,0.0,0.0,0.0
11:17:8:0:0,0.7,0.0,82.0,0.0,0.0,0.0
11:17:9:0:0,0.7,0.0,83.0,0.0,0.0,0.0
11:17:10:0:0,0.7,0.0,85.0,0.0,0.0,0.0
11:17:11:0:0,0.4,0.0,85.0,0.0,0.0,0.0
11:17:12:0:0,0.5,0.0,85.0,3.75,1.25,5.0
11:17:13:0:0,1.3,0.0,85.0,70.5,23.5,94.0
11:17:14:0:0,2.8,0.0,81.0,237.0,79.0,316.0
11:17:15:0:0,4.2,0.0,74.0,345.0,115.0,460.0
11:17:16:0:0,6.6,0.0,69.0,407.25,135.75,543.0
11:17:17:0:0,8.7,0.0,61.0,408.0,136.0,544.0
11:17:18:0:0,9.6,0.0,57.0,356.25,118.75,475.0
11:17:19:0:0,10.0,0.0,56.0,197.25,65.75,263.0
11:17:20:0:0,10.4,0.0,55.0,177.75,59.25,237.0
11:17:21:0:0,8.9,0.0,57.0,88.5,29.5,118.0
11:17:22:0:0,7.9,0.0,63.0,4.5,1.5,6.0
11:17:23:0:0,8.2,0.0,64.0,0.0,0.0,0.0
11:18:0:0:0,7.6,0.0,68.0,0.0,0.0,0.0
11:18:1:0:0,7.5,0.0,65.0,0.0,0.0,0.0
11:18:2:0:0,11.5,0.0,58.0,0.0,0.0,0.0
11:18:3:0:0,11.3,0.0,51.0,0.0,0.0,0.0
11:18:4:0:0,11.8,0.0,52.0,0.0,0.0,0.0
11:18:5:0:0,12.4,0.0,48.0,0.0,0.0,0.0
11:18:6:0:0,12.6,0.0,56.0,0.0,0.0,0.0
11:18:7:0:0,14.4,0.0,48.0,0.0,0.0,0.0
11:18:8:0:0,13.9,0.0,54.0,0.0,0.0,0.0
11:18:9:0:0,14.9,0.0,56.0,0.0,0.0,0.0
11:18:10:0:0,15.0,0.0,55.0,0.0,0.0,0.0
11:18:11:0:0,14.0,0.0,67.0,0.0,0.0,0.0
11:18:12:0:0,14.7,0.0,68.0,1.5,0.5,2.0
11:18:13:0:0,16.1,0.0,68.0,25.5,8.5,34.0
11:18:14:0:0,16.1,0.0,68.0,57.0,19.0,76.0
11:18:15:0:0,16.3,0.0,70.0,42.75,14.25,57.0
11:18:16:0:0,16.8,0.0,71.0,72.75,24.25,97.0
11:18:17:0:0,17.3,0.0,72.0,75.0,25.0,100.0
11:18:18:0:0,17.4,0.0,72.0,50.25,16.75,67.0
11:18:19:0:0,17.2,0.0,76.0,27.75,9.25,37.0
11:18:20:0:0,16.9,0.0,79.0,6.75,2.25,9.0
11:18:21:0:0,17.0,0.0,80.0,0.0,0.0,0.0
11:18:22:0:0,16.8,0.0,85.0,0.0,0.0,0.0
11:18:23:0:0,15.6,0.0,90.0,0.0,0.0,0.0
11:19:0:0:0,10.2,0.0,88.0,0.0,0.0,0.0
11:19:1:0:0,7.0,0.0,91.0,0.0,0.0,0.0
11:19:2:0:0,5.8,0.0,91.0,0.0,0.0,0.0
11:19:3:0:0,4.7,0.0,89.0,0.0,0.0,0.0
11:19:4:0:0,4.2,0.0,87.0,0.0,0.0,0.0
11:19:5:0:0,4.4,0.0,90.0,0.0,0.0,0.0
11:19:6:0:0,4.5,0.0,88.0,0.0,0.0,0.0
11:19:7:0:0,3.9,0.0,80.0,0.0,0.0,0.0
11:19:8:0:0,3.6,0.0,77.0,0.0,0.0,0.0
11:19:9:0:0,3.7,0.0,79.0,0.0,0.0,0.0
11:19:10:0:0,3.5,0.0,76.0,0.0,0.0,0.0
11:19:11:0:0,3.2,0.0,70.0,0.0,0.0,0.0
11:19:12:0:0,3.1,0.0,71.0,0.0,0.0,0.0
11:19:13:0:0,3.6,0.0,74.0,13.5,4.5,18.0
11:19:14:0:0,3.9,0.0,73.0,42.0,14.0,56.0
11:19:15:0:0,3.2,0.0,72.0,54.75,18.25,73.0
11:19:16:0:0,3.0,0.0,74.0,40.5,13.5,54.0
11:19:17:0:0,3.1,0.0,77.0,49.5,16.5,66.0
11:19:18:0:0,2.7,0.0,75.0,76.5,25.5,102.0
11:19:19:0:0,2.6,0.0,71.0,84.75,28.25,113.0
11:19:20:0:0,2.7,0.0,69.0,83.25,27.75,111.0
11:19:21:0:0,2.2,0.0,65.0,65.25,21.75,87.0
11:19:22:0:0,0.9,0.0,68.0,3.0,1.0,4.0
11:19:23:0:0,0.6,0.0,70.0,0.0,0.0,0.0
11:20:0:0:0,0.1,0.0,72.0,0.0,0.0,0.0
11:20:1:0:0,-0.8,0.0,72.0,0.0,0.0,0.0
11:20:2:0:0,-1.1,0.0,76.0,0.0,0.0,0.0
11:20:3:0:0,-1.9,0.0,78.0,0.0,0.0,0.0
11:20:4:0:0,-2.2,0.0,80.0,0.0,0.0,0.0
11:20:5:0:0,-2.9,0.0,81.0,0.0,0.0,0.0
11:20:6:0:0,-2.9,0.0,84.0,0.0,0.0,0.0
11:20:7:0:0,-3.4,0.0,84.0,0.0,0.0,0.0
11:20:8:0:0,-3.6,0.0,85.0,0.0,0.0,0.0
11:20:9:0:0,-3.7,0.0,85.0,0.0,0.0,0.0
11:20:10:0:0,-4.1,0.0,85.0,0.0,0.0,0.0
11:20:11:0:0,-4.1,0.0,84.0,0.0,0.0,0.0
11:20:12:0:0,-3.7,0.0,84.0,18.0,6.0,24.0
11:20:13:0:0,-0.9,0.0,81.0,132.0,44.0,176.0
11:20:14:0:0,1.6,0.0,72.0,237.75,79.25,317.0
11:20:15:0:0,3.6,0.0,62.0,338.25,112.75,451.0
11:20:16:0:0,5.1,0.0,53.0,402.0,134.0,536.0
11:20:17:0:0,6.7,0.0,47.0,414.75,138.25,553.0
11:20:18:0:0,7.8,0.0,44.0,392.25,130.75,523.0
11:20:19:0:0,8.1,0.0,42.0,285.75,95.25,381.0
11:20:20:0:0,7.9,0.0,44.0,147.0,49.0,196.0
11:20:21:0:0,7.0,0.0,46.0,67.5,22.5,90.0
11:20:22:0:0,5.6,0.0,49.0,8.25,2.75,11.0
11:20:23:0:0,4.7,0.0,53.0,0.0,0.0,0.0
11:21:0:0:0,4.2,0.0,52.0,0.0,0.0,0.0
11:21:1:0:0,2.5,0.0,53.0,0.0,0.0,0.0
11:21:2:0:0,2.4,0.0,58.0,0.0,0.0,0.0
11:21:3:0:0,2.9,0.0,58.0,0.0,0.0,0.0
11:21:4:0:0,3.0,0.0,57.0,0.0,0.0,0.0
11:21:5:0:0,3.0,0.0,57.0,0.0,0.0,0.0
11:21:6:0:0,2.7,0.0,58.0,0.0,0.0,0.0
11:21:7:0:0,2.5,0.0,60.0,0.0,0.0,0.0
11:21:8:0:0,4.2,0.0,59.0,0.0,0.0,0.0
11:21:9:0:0,3.2,0.0,61.0,0.0,0.0,0.0
11:21:10:0:0,3.2,0.0,62.0,0.0,0.0,0.0
11:21:11:0:0,2.5,0.0,65.0,0.0,0.0,0.0
11:21:12:0:0,4.1,0.0,69.0,15.0,5.0,20.0
11:21:13:0:0,5.7,0.0,67.0,56.25,18.75,75.0
11:21:14:0:0,8.3,0.0,64.0,160.5,53.5,214.0
11:21:15:0:0,10.1,0.0,54.0,337.5,112.5,450.0
11:21:16:0:0,11.6,0.0,43.0,395.25,131.75,527.0
11:21:17:0:0,12.6,0.0,38.0,413.25,137.75,551.0
11:21:18:0:0,13.8,0.0,35.0,383.25,127.75,511.0
11:21:19:0:0,13.6,0.0,32.0,312.75,104.25,417.0
11:21:20:0:0,12.8,0.0,34.0,166.5,55.5,222.0
11:21:21:0:0,12.3,0.0,34.0,70.5,23.5,94.0
11:21:22:0:0,9.7,0.0,40.0,0.75,0.25,1.0
11:21:23:0:0,10.2,0.0,39.0,0.0,0.0,0.0
11:22:0:0:0,9.1,0.0,42.0,0.0,0.0,0.0
11:22:1:0:0,7.7,0.0,46.0,0.0,0.0,0.0
11:22:2:0:0,7.8,0.0,51.0,0.0,0.0,0.0
11:22:3:0:0,7.7,0.0,54.0,0.0,0.0,0.0
11:22:4:0:0,6.7,0.0,58.0,0.0,0.0,0.0
11:22:5:0:0,5.0,0.0,69.0,0.0,0.0,0.0
11:22:6:0:0,2.8,0.0,75.0,0.0,0.0,0.0
11:22:7:0:0,1.0,0.0,72.0,0.0,0.0,0.0
11:22:8:0:0,-0.6,0.0,79.0,0.0,0.0,0.0
11:22:9:0:0,-1.4,0.0,83.0,0.0,0.0,0.0
11:22:10:0:0,-2.3,0.0,86.0,0.0,0.0,0.0
11:22:11:0:0,-2.3,0.0,84.0,0.0,0.0,0.0
11:22:12:0:0,-2.3,0.0,83.0,9.0,3.0,12.0
11:22:13:0:0,-1.0,0.0,83.0,108.75,36.25,145.0
11:22:14:0:0,0.8,0.0,75.0,233.25,77.75,311.0
11:22:15:0:0,2.4,0.0,66.0,333.0,111.0,444.0
11:22:16:0:0,3.2,0.0,59.0,393.75,131.25,525.0
11:22:17:0:0,4.2,0.0,55.0,409.5,136.5,546.0
11:22:18:0:0,4.7,0.0,52.0,375.75,125.25,501.0
11:22:19:0:0,4.8,0.0,49.0,309.75,103.25,413.0
11:22:20:0:0,4.8,0.0,49.0,204.75,68.25,273.0
11:22:21:0:0,3.0,0.0,52.0,84.75,28.25,113.0
11:22:22:0:0,1.9,0.0,55.0,4.5,1.5,6.0
11:22:23:0:0,-0.3,0.0,63.0,0.0,0.0,0.0
11:23:0:0:0,-0.8,0.0,71.0,0.0,0.0,0.0
11:23:1:0:0,-2.3,0.0,76.0,0.0,0.0,0.0
11:23:2:0:0,-3.4,0.0,82.0,0.0,0.0,0.0
11:23:3:0:0,-2.7,0.0,81.0,0.0,0.0,0.0
11:23:4:0:0,-3.2,0.0,83.0,0.0,0.0,0.0
11:23:5:0:0,-3.4,0.0,82.0,0.0,0.0,0.0
11:23:6:0:0,-3.6,0.0,82.0,0.0,0.0,0.0
11:23:7:0:0,-5.0,0.0,86.0,0.0,0.0,0.0
11:23:8:0:0,-4.9,0.0,91.0,0.0,0.0,0.0
11:23:9:0:0,-6.2,0.0,90.0,0.0,0.0,0.0
11:23:10:0:0,-6.5,0.0,93.0,0.0,0.0,0.0
11:23:11:0:0,-6.2,0.0,93.0,0.0,0.0,0.0
11:23:12:0:0,-6.1,0.0,93.0,9.75,3.25,13.0
11:23:13:0:0,-2.4,0.0,88.0,105.0,35.0,140.0
11:23:14:0:0,1.1,0.0,80.0,236.25,78.75,315.0
11:23:15:0:0,3.1,0.0,67.0,330.0,110.0,440.0
11:23:16:0:0,4.2,0.0,60.0,389.25,129.75,519.0
11:23:17:0:0,5.1,0.0,54.0,403.5,134.5,538.0
11:23:18:0:0,6.2,0.0,49.0,375.0,125.0,500.0
11:23:19:0:0,6.9,0.0,44.0,306.0,102.0,408.0
11:23:20:0:0,7.0,0.0,42.0,196.5,65.5,262.0
11:23:21:0:0,6.9,0.0,42.0,83.25,27.75,111.0
11:23:22:0:0,5.0,0.0,45.0,4.5,1.5,6.0
11:23:23:0:0,3.1,0.0,53.0,0.0,0.0,0.0
11:24:0:0:0,2.2,0.0,54.0,0.0,0.0,0.0
11:24:1:0:0,2.7,0.0,57.0,0.0,0.0,0.0
11:24:2:0:0,1.7,0.0,61.0,0.0,0.0,0.0
11:24:3:0:0,2.4,0.0,62.0,0.0,0.0,0.0
11:24:4:0:0,-0.7,0.0,68.0,0.0,0.0,0.0
11:24:5:0:0,-0.8,0.0,71.0,0.0,0.0,0.0
11:24:6:0:0,1.1,0.0,61.0,0.0,0.0,0.0
11:24:7:0:0,0.0,0.0,62.0,0.0,0.0,0.0
11:24:8:0:0,-0.9,0.0,68.0,0.0,0.0,0.0
