# currDump.csv run at 2012-01-01 12:00:00 EST on 5938 links
link_name,currA_real,currA_imag,currB_real,currB_imag,currC_real,currC_imag
nreca_synthetic_trans_12304,0.000000,0.000000,0.000000,0.000000,0.066328,0.731902
nreca_synthetic_trans_12307,0.000000,0.000000,0.000000,0.000000,0.177321,0.192900
nreca_synthetic_trans_12310,0.000000,0.000000,0.000000,0.000000,0.322107,-0.501212
nreca_synthetic_trans_12313,0.000000,0.000000,-0.253167,0.050151,0.000000,0.000000
nreca_synthetic_trans_12316,0.000000,0.000000,0.221993,0.474370,0.000000,0.000000
nreca_synthetic_trans_12319,0.000000,0.000000,-0.583591,-0.244520,0.000000,0.000000
nreca_synthetic_trans_12322,0.000000,0.000000,0.104846,0.370210,0.000000,0.000000
nreca_synthetic_trans_12325,0.000000,0.000000,-0.375487,-0.058612,0.000000,0.000000
nreca_synthetic_trans_12328,0.000000,0.000000,0.000000,0.000000,0.275064,-0.275480
nreca_synthetic_trans_12331,0.000000,0.000000,0.000000,0.000000,0.319809,-0.489217
nreca_synthetic_trans_12334,0.000000,0.000000,0.000000,0.000000,0.173515,0.214064
nreca_synthetic_trans_12337,0.000000,0.000000,0.000000,0.000000,0.225611,-0.078059
nreca_synthetic_trans_12340,0.000000,0.000000,0.000000,0.000000,0.318040,-0.493895
nreca_synthetic_trans_12343,0.000000,0.000000,0.000000,0.000000,0.166658,0.224543
nreca_synthetic_trans_12346,0.000000,0.000000,-0.449819,-0.124095,0.000000,0.000000
nreca_synthetic_trans_12349,0.000000,0.000000,-0.064865,0.217651,0.000000,0.000000
nreca_synthetic_trans_12352,0.000000,0.000000,0.002434,0.277324,0.000000,0.000000
nreca_synthetic_trans_12355,-0.276048,-0.123071,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12358,0.000000,0.000000,-0.324943,-0.014679,0.000000,0.000000
nreca_synthetic_trans_12361,0.000000,0.000000,0.262320,0.500820,0.000000,0.000000
nreca_synthetic_trans_12364,-0.398356,-0.084651,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12367,0.000000,0.000000,0.000000,0.000000,0.281722,-0.350415
nreca_synthetic_trans_12370,0.000000,0.000000,0.000000,0.000000,0.211954,-0.005235
nreca_synthetic_trans_12373,0.000000,0.000000,-0.063613,0.218640,0.000000,0.000000
nreca_synthetic_trans_12376,0.000000,0.000000,-0.959524,-0.573888,0.000000,0.000000
nreca_synthetic_trans_12379,0.000000,0.000000,-0.177423,0.114005,0.000000,0.000000
nreca_synthetic_trans_12382,0.000000,0.000000,-0.354636,-0.042766,0.000000,0.000000
nreca_synthetic_trans_12385,0.000000,0.000000,-1.277399,-0.852675,0.000000,0.000000
nreca_synthetic_trans_12388,0.700431,-0.459282,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12391,0.000000,0.000000,-0.757831,-0.395573,0.000000,0.000000
nreca_synthetic_trans_12394,0.000000,0.000000,-0.608465,-0.262455,0.000000,0.000000
nreca_synthetic_trans_12397,-0.507488,-0.047196,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12400,0.031404,-0.231568,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12403,0.000000,0.000000,-0.625243,-0.276526,0.000000,0.000000
nreca_synthetic_trans_12406,0.000000,0.000000,-0.520085,-0.178829,0.000000,0.000000
nreca_synthetic_trans_12409,0.000000,0.000000,0.000000,0.000000,0.139768,0.355654
nreca_synthetic_trans_12412,0.000000,0.000000,-0.325047,-0.013893,0.000000,0.000000
nreca_synthetic_trans_12415,0.000000,0.000000,0.098605,0.362946,0.000000,0.000000
nreca_synthetic_trans_12418,-0.084459,-0.190719,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12421,0.000000,0.000000,-0.447413,-0.112214,0.000000,0.000000
nreca_synthetic_trans_12424,0.038528,-0.231040,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12427,-0.172155,-0.161477,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12430,-0.473387,-0.060744,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12433,0.201766,-0.286002,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12436,0.896734,-0.518619,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12439,-0.077700,-0.192594,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12442,0.194427,-0.284196,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12445,0.000000,0.000000,0.000000,0.000000,0.311275,-0.453502
nreca_synthetic_trans_12448,0.000000,0.000000,0.000000,0.000000,0.129083,0.427091
nreca_synthetic_trans_12451,0.000000,0.000000,0.000000,0.000000,0.107862,0.517484
nreca_synthetic_trans_12454,0.000000,0.000000,0.000000,0.000000,0.181244,0.177465
nreca_synthetic_trans_12457,0.070092,-0.245818,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12460,-0.171761,-0.160228,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12463,0.000000,0.000000,-0.092102,0.188700,0.000000,0.000000
nreca_synthetic_trans_12466,-0.351063,-0.097149,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12469,-0.042801,-0.205842,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12472,-0.252851,-0.135926,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12475,0.000000,0.000000,0.000000,0.000000,0.137011,0.387862
nreca_synthetic_trans_12478,0.000000,0.000000,-1.510629,-1.047821,0.000000,0.000000
nreca_synthetic_trans_12481,0.736033,-0.467875,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12484,0.000000,0.000000,0.181383,0.430079,0.000000,0.000000
nreca_synthetic_trans_12487,0.000000,0.000000,-0.710215,-0.348492,0.000000,0.000000
nreca_synthetic_trans_12490,0.000000,0.000000,0.000000,0.000000,0.222786,-0.066570
nreca_synthetic_trans_12493,0.000000,0.000000,0.000000,0.000000,0.036599,0.896711
nreca_synthetic_trans_12496,0.000000,0.000000,0.000000,0.000000,-0.050863,1.355745
nreca_synthetic_trans_12499,0.000000,0.000000,0.000000,0.000000,0.170876,0.198864
nreca_synthetic_trans_12502,0.000000,0.000000,0.000000,0.000000,0.058136,0.787114
nreca_synthetic_trans_12505,-0.480766,-0.053965,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12508,-0.198084,-0.153991,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12511,0.000000,0.000000,0.000000,0.000000,0.060658,0.756228
nreca_synthetic_trans_12514,0.000000,0.000000,0.000000,0.000000,0.097886,0.575529
nreca_synthetic_trans_12517,0.000000,0.000000,0.000000,0.000000,0.177413,0.192750
nreca_synthetic_trans_12520,0.000000,0.000000,0.000000,0.000000,0.231319,-0.065851
nreca_synthetic_trans_12523,0.000000,0.000000,0.217727,0.466233,0.000000,0.000000
nreca_synthetic_trans_12526,0.000000,0.000000,-0.061486,0.217401,0.000000,0.000000
nreca_synthetic_trans_12529,0.000000,0.000000,0.000000,0.000000,0.100214,0.546891
nreca_synthetic_trans_12532,0.000000,0.000000,0.000000,0.000000,0.158427,0.264681
nreca_synthetic_trans_12535,0.202564,-0.288141,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12538,-0.084855,-0.190764,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12541,0.000000,0.000000,0.000000,0.000000,0.213620,0.016435
nreca_synthetic_trans_12544,0.229815,-0.301110,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12547,-0.340048,-0.104522,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12550,0.000000,0.000000,-0.247956,0.050891,0.000000,0.000000
nreca_synthetic_trans_12553,0.000000,0.000000,0.037157,0.307153,0.000000,0.000000
nreca_synthetic_trans_12556,-0.577282,-0.019476,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12559,0.000000,0.000000,0.000000,0.000000,0.272002,-0.272059
nreca_synthetic_trans_12562,0.000000,0.000000,0.000000,0.000000,0.249861,-0.163139
nreca_synthetic_trans_12565,0.000000,0.000000,0.000000,0.000000,0.148334,0.316277
nreca_synthetic_trans_12568,0.000000,0.000000,0.000000,0.000000,-0.013319,1.115394
nreca_synthetic_trans_12571,0.000000,0.000000,0.000000,0.000000,0.181322,0.170930
nreca_synthetic_trans_12574,0.000000,0.000000,0.109493,0.368628,0.000000,0.000000
nreca_synthetic_trans_12577,0.000000,0.000000,-0.281023,0.026093,0.000000,0.000000
nreca_synthetic_trans_12580,0.000000,0.000000,-0.587950,-0.245901,0.000000,0.000000
nreca_synthetic_trans_12583,0.000000,0.000000,0.000000,0.000000,0.247676,-0.159502
nreca_synthetic_trans_12586,0.000000,0.000000,0.000000,0.000000,0.218881,-0.007436
nreca_synthetic_trans_12589,0.595882,-0.420582,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12592,0.144816,-0.267335,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12595,0.685584,-0.448776,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12598,0.000000,0.000000,0.000000,0.000000,0.063842,0.703692
nreca_synthetic_trans_12601,0.000000,0.000000,0.000000,0.000000,0.082072,0.628976
nreca_synthetic_trans_12604,0.000000,0.000000,0.000000,0.000000,0.180679,0.148972
nreca_synthetic_trans_12607,0.682762,-0.448549,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12610,0.000000,0.000000,-0.216474,0.088163,0.000000,0.000000
nreca_synthetic_trans_12613,0.000000,0.000000,-0.171821,0.124161,0.000000,0.000000
nreca_synthetic_trans_12616,0.000000,0.000000,0.011792,0.287844,0.000000,0.000000
nreca_synthetic_trans_12619,0.000000,0.000000,-0.518606,-0.173629,0.000000,0.000000
nreca_synthetic_trans_12622,0.000000,0.000000,-0.190390,0.108143,0.000000,0.000000
nreca_synthetic_trans_12625,0.000000,0.000000,-0.049124,0.235040,0.000000,0.000000
nreca_synthetic_trans_12628,0.000000,0.000000,-0.444654,-0.108720,0.000000,0.000000
nreca_synthetic_trans_12631,0.000000,0.000000,-0.553082,-0.204431,0.000000,0.000000
nreca_synthetic_trans_12634,0.000000,0.000000,-0.569767,-0.218854,0.000000,0.000000
nreca_synthetic_trans_12637,0.000000,0.000000,-0.346884,-0.024776,0.000000,0.000000
nreca_synthetic_trans_12640,0.000000,0.000000,0.000000,0.000000,0.252624,-0.167331
nreca_synthetic_trans_12643,0.000000,0.000000,0.000000,0.000000,0.014929,0.985535
nreca_synthetic_trans_12646,0.000000,0.000000,0.000000,0.000000,0.147542,0.343369
nreca_synthetic_trans_12649,0.000000,0.000000,0.000000,0.000000,0.237940,-0.098789
nreca_synthetic_trans_12652,0.000000,0.000000,0.000000,0.000000,0.174089,0.213449
nreca_synthetic_trans_12655,0.000000,0.000000,0.000000,0.000000,0.238013,-0.095877
nreca_synthetic_trans_12658,0.194364,-0.284197,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12661,0.775971,-0.475783,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12664,-0.077689,-0.192593,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12667,-0.578340,-0.025408,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12670,0.079645,-0.249444,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12673,0.000000,0.000000,0.000000,0.000000,0.181257,0.177441
nreca_synthetic_trans_12676,0.000000,0.000000,0.000000,0.000000,0.276650,-0.287158
nreca_synthetic_trans_12679,0.000000,0.000000,0.000000,0.000000,0.165874,0.249675
nreca_synthetic_trans_12682,0.000000,0.000000,0.000000,0.000000,0.106968,0.538568
nreca_synthetic_trans_12685,0.000000,0.000000,0.000000,0.000000,0.281670,-0.325327
nreca_synthetic_trans_12688,0.000000,0.000000,0.109121,0.368095,0.000000,0.000000
nreca_synthetic_trans_12691,0.000000,0.000000,-0.100974,0.185613,0.000000,0.000000
nreca_synthetic_trans_12694,-0.582114,-0.019314,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12697,0.147815,-0.272654,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12700,0.000000,0.000000,0.000000,0.000000,0.148157,0.314064
nreca_synthetic_trans_12703,0.000000,0.000000,0.000000,0.000000,0.242649,-0.129647
nreca_synthetic_trans_12706,0.000000,0.000000,0.000000,0.000000,0.178641,0.152737
nreca_synthetic_trans_12709,-0.405082,-0.078552,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12712,0.000000,0.000000,0.000000,0.000000,-0.037696,1.267307
nreca_synthetic_trans_12715,0.000000,0.000000,0.000000,0.000000,0.018674,0.961295
nreca_synthetic_trans_12718,-0.350953,-0.097150,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12721,0.147855,-0.269961,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12724,-0.361868,-0.099215,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12727,0.198283,-0.286244,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12730,0.042126,-0.234419,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12733,0.000000,0.000000,0.000000,0.000000,0.217225,-0.027036
nreca_synthetic_trans_12736,0.000000,0.000000,0.000000,0.000000,0.131962,0.390392
nreca_synthetic_trans_12739,0.000000,0.000000,0.000000,0.000000,0.096023,0.568159
nreca_synthetic_trans_12742,0.000000,0.000000,0.230371,0.477229,0.000000,0.000000
nreca_synthetic_trans_12745,0.000000,0.000000,0.000000,0.000000,0.186650,0.139123
nreca_synthetic_trans_12748,0.000000,0.000000,0.000000,0.000000,-0.177553,1.999502
nreca_synthetic_trans_12751,0.000000,0.000000,0.038144,0.309074,0.000000,0.000000
nreca_synthetic_trans_12754,0.000000,0.000000,-0.935278,-0.540714,0.000000,0.000000
nreca_synthetic_trans_12757,0.000000,0.000000,0.262881,0.505539,0.000000,0.000000
nreca_synthetic_trans_12760,0.000000,0.000000,0.000000,0.000000,0.280729,-0.365906
nreca_synthetic_trans_12763,0.000000,0.000000,-0.432603,-0.107806,0.000000,0.000000
nreca_synthetic_trans_12766,0.000000,0.000000,0.000000,0.000000,0.259593,-0.200893
nreca_synthetic_trans_12769,0.000000,0.000000,0.000000,0.000000,0.263280,-0.218806
nreca_synthetic_trans_12772,0.000000,0.000000,-0.019896,0.252335,0.000000,0.000000
nreca_synthetic_trans_12775,0.000000,0.000000,0.000000,0.000000,0.206069,0.056026
nreca_synthetic_trans_12778,0.000000,0.000000,0.000000,0.000000,0.253698,-0.172338
nreca_synthetic_trans_12781,0.367470,-0.342623,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12784,0.000000,0.000000,0.000000,0.000000,0.237009,-0.142769
nreca_synthetic_trans_12787,0.000000,0.000000,-0.317226,-0.005633,0.000000,0.000000
nreca_synthetic_trans_12790,0.000000,0.000000,-0.266091,0.042514,0.000000,0.000000
nreca_synthetic_trans_12793,0.000000,0.000000,0.228988,0.475556,0.000000,0.000000
nreca_synthetic_trans_12796,0.000000,0.000000,0.118746,0.381123,0.000000,0.000000
nreca_synthetic_trans_12799,0.000000,0.000000,0.132997,0.387445,0.000000,0.000000
nreca_synthetic_trans_12802,1.228780,-0.628885,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12805,0.000000,0.000000,0.000000,0.000000,0.083742,0.627744
nreca_synthetic_trans_12808,0.000000,0.000000,0.000000,0.000000,0.266304,-0.261336
nreca_synthetic_trans_12811,1.329692,-0.678886,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12814,0.000000,0.000000,-0.754356,-0.385001,0.000000,0.000000
nreca_synthetic_trans_12817,0.000000,0.000000,-1.355032,-0.910398,0.000000,0.000000
nreca_synthetic_trans_12820,0.000000,0.000000,-0.612697,-0.262716,0.000000,0.000000
nreca_synthetic_trans_12823,0.000000,0.000000,-0.938738,-0.543708,0.000000,0.000000
nreca_synthetic_trans_12826,0.000000,0.000000,0.266327,0.514896,0.000000,0.000000
nreca_synthetic_trans_12829,-0.228572,-0.143263,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12832,0.000000,0.000000,0.000000,0.000000,-0.020263,1.164930
nreca_synthetic_trans_12835,-0.106844,-0.184597,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12838,0.000000,0.000000,0.000000,0.000000,0.072860,0.709334
nreca_synthetic_trans_12841,0.000000,0.000000,0.000000,0.000000,-0.152055,1.807142
nreca_synthetic_trans_12844,0.000000,0.000000,0.000000,0.000000,0.120190,0.476316
nreca_synthetic_trans_12847,0.000000,0.000000,0.000000,0.000000,0.169982,0.187282
nreca_synthetic_trans_12850,0.000000,0.000000,0.000000,0.000000,0.104045,0.515591
nreca_synthetic_trans_12853,0.821316,-0.503607,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12856,-0.583111,-0.025266,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12859,-0.437307,-0.074450,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12862,-0.515958,-0.047991,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12865,0.614812,-0.425652,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12868,0.000000,0.000000,0.000000,0.000000,-0.012553,1.106597
nreca_synthetic_trans_12871,0.000000,0.000000,0.000000,0.000000,0.153396,0.284576
nreca_synthetic_trans_12874,0.000000,0.000000,0.000000,0.000000,0.259549,-0.238844
nreca_synthetic_trans_12877,0.000000,0.000000,-0.064300,0.221944,0.000000,0.000000
nreca_synthetic_trans_12880,0.000000,0.000000,0.278169,0.519708,0.000000,0.000000
nreca_synthetic_trans_12883,0.000000,0.000000,-0.259863,0.050665,0.000000,0.000000
nreca_synthetic_trans_12886,0.000000,0.000000,0.269474,0.512188,0.000000,0.000000
nreca_synthetic_trans_12889,0.000000,0.000000,0.011835,0.287962,0.000000,0.000000
nreca_synthetic_trans_12892,0.000000,0.000000,-1.427477,-0.964176,0.000000,0.000000
nreca_synthetic_trans_12895,0.031348,-0.229229,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12898,0.767737,-0.475957,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12901,0.947883,-0.533792,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12904,-0.189412,-0.155514,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12907,0.143661,-0.266385,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12910,-0.527461,-0.042321,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12913,0.000000,0.000000,-0.354125,-0.043671,0.000000,0.000000
nreca_synthetic_trans_12916,0.000000,0.000000,0.000000,0.000000,0.225776,-0.041293
nreca_synthetic_trans_12919,0.000000,0.000000,0.000000,0.000000,0.297608,-0.387497
nreca_synthetic_trans_12922,0.000000,0.000000,0.000000,0.000000,0.205957,0.055976
nreca_synthetic_trans_12925,0.000000,0.000000,0.000000,0.000000,0.140908,0.372012
nreca_synthetic_trans_12928,-0.444135,-0.067718,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12931,0.277811,-0.311637,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12934,0.000000,0.000000,0.000000,0.000000,0.085463,0.627304
nreca_synthetic_trans_12937,0.064346,-0.242103,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12940,-0.128909,-0.174507,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12943,-0.467944,-0.065124,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12946,0.328549,-0.331400,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12949,0.256423,-0.308669,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12952,0.000000,0.000000,-1.355689,-0.923712,0.000000,0.000000
nreca_synthetic_trans_12955,-0.139357,-0.173274,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12958,0.000000,0.000000,-0.169475,0.126149,0.000000,0.000000
nreca_synthetic_trans_12961,-0.558203,-0.023773,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12964,-0.023320,-0.209724,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12967,1.466567,-0.718155,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12970,0.000000,0.000000,0.088747,0.353225,0.000000,0.000000
nreca_synthetic_trans_12973,0.000000,0.000000,0.000000,0.000000,0.269790,-0.296982
nreca_synthetic_trans_12976,0.000000,0.000000,0.000000,0.000000,0.106060,0.503010
nreca_synthetic_trans_12979,0.000000,0.000000,0.000000,0.000000,0.303867,-0.464916
nreca_synthetic_trans_12982,0.000000,0.000000,0.000000,0.000000,0.269818,-0.297002
nreca_synthetic_trans_12985,0.000000,0.000000,0.000000,0.000000,0.304439,-0.481781
nreca_synthetic_trans_12988,0.000000,0.000000,0.000000,0.000000,0.039020,0.840242
nreca_synthetic_trans_12991,0.000000,0.000000,0.045822,0.315247,0.000000,0.000000
nreca_synthetic_trans_12994,1.101774,-0.599337,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_12997,0.000000,0.000000,0.000000,0.000000,0.126631,0.420592
nreca_synthetic_trans_13000,0.000000,0.000000,-0.674467,-0.312859,0.000000,0.000000
nreca_synthetic_trans_13003,0.416336,-0.365079,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13006,0.000000,0.000000,0.000000,0.000000,0.008570,0.991534
nreca_synthetic_trans_13009,0.000000,0.000000,0.050622,0.319215,0.000000,0.000000
nreca_synthetic_trans_13012,0.000000,0.000000,-0.446465,-0.114634,0.000000,0.000000
nreca_synthetic_trans_13015,0.000000,0.000000,-0.446465,-0.114634,0.000000,0.000000
nreca_synthetic_trans_13018,0.000000,0.000000,0.207292,0.456523,0.000000,0.000000
nreca_synthetic_trans_13021,0.000000,0.000000,-0.375792,-0.053438,0.000000,0.000000
nreca_synthetic_trans_13024,-0.534011,-0.042720,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13027,-0.487173,-0.058415,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13030,-0.471016,-0.060975,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13033,-0.118649,-0.181375,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13036,0.000000,0.000000,-2.050815,-1.515024,0.000000,0.000000
nreca_synthetic_trans_13039,0.000000,0.000000,0.230367,0.477198,0.000000,0.000000
nreca_synthetic_trans_13042,0.000000,0.000000,-0.678819,-0.317520,0.000000,0.000000
nreca_synthetic_trans_13045,0.000000,0.000000,0.257932,0.501189,0.000000,0.000000
nreca_synthetic_trans_13048,0.000000,0.000000,-0.964309,-0.567707,0.000000,0.000000
nreca_synthetic_trans_13051,0.000000,0.000000,-0.584947,-0.234988,0.000000,0.000000
nreca_synthetic_trans_13054,0.000000,0.000000,-0.062564,0.219648,0.000000,0.000000
nreca_synthetic_trans_13057,0.000000,0.000000,-0.558624,-0.220678,0.000000,0.000000
nreca_synthetic_trans_13060,0.000000,0.000000,0.058362,0.325777,0.000000,0.000000
nreca_synthetic_trans_13063,0.000000,0.000000,0.000000,0.000000,0.258270,-0.236590
nreca_synthetic_trans_13066,0.000000,0.000000,0.000000,0.000000,0.262288,-0.256662
nreca_synthetic_trans_13069,0.000000,0.000000,0.000000,0.000000,0.229719,-0.093974
nreca_synthetic_trans_13072,0.000000,0.000000,-0.113793,0.173398,0.000000,0.000000
nreca_synthetic_trans_13075,0.000000,0.000000,0.000000,0.000000,0.210975,-0.017421
nreca_synthetic_trans_13078,0.031077,-0.231594,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13081,-0.096309,-0.185343,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13084,0.000000,0.000000,0.000000,0.000000,0.250066,-0.209477
nreca_synthetic_trans_13087,-0.353018,-0.096448,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13090,-0.515084,-0.041114,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13093,-0.082240,-0.190024,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13096,-0.476409,-0.054491,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13099,0.000000,0.000000,-0.682651,-0.320502,0.000000,0.000000
nreca_synthetic_trans_13102,0.000000,0.000000,-0.935988,-0.536599,0.000000,0.000000
nreca_synthetic_trans_13105,0.000000,0.000000,0.269287,0.512013,0.000000,0.000000
nreca_synthetic_trans_13108,0.000000,0.000000,-0.248370,0.061412,0.000000,0.000000
nreca_synthetic_trans_13111,0.000000,0.000000,-0.455625,-0.119159,0.000000,0.000000
nreca_synthetic_trans_13114,0.000000,0.000000,-0.401311,-0.072095,0.000000,0.000000
nreca_synthetic_trans_13117,0.000000,0.000000,0.011709,0.287797,0.000000,0.000000
nreca_synthetic_trans_13120,0.000000,0.000000,-0.108580,0.182614,0.000000,0.000000
nreca_synthetic_trans_13123,0.000000,0.000000,-0.341617,-0.019479,0.000000,0.000000
nreca_synthetic_trans_13126,0.000000,0.000000,-0.161577,0.131065,0.000000,0.000000
nreca_synthetic_trans_13129,0.000000,0.000000,0.046084,0.314900,0.000000,0.000000
nreca_synthetic_trans_13132,0.265305,-0.308721,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13135,-0.277589,-0.122980,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13138,0.547649,-0.403176,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13141,-0.512311,-0.045269,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13144,0.132509,-0.266286,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13147,-0.029710,-0.210852,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13150,0.581771,-0.421694,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13153,0.521649,-0.400896,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13156,0.667754,-0.451359,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13159,0.000000,0.000000,0.000000,0.000000,0.251033,-0.203177
nreca_synthetic_trans_13162,0.000000,0.000000,0.000000,0.000000,0.204901,0.029323
nreca_synthetic_trans_13165,0.000000,0.000000,0.000000,0.000000,0.141158,0.355255
nreca_synthetic_trans_13168,0.000000,0.000000,0.000000,0.000000,0.087873,0.608214
nreca_synthetic_trans_13171,0.000000,0.000000,0.000000,0.000000,0.261905,-0.256904
nreca_synthetic_trans_13174,0.000000,0.000000,0.000000,0.000000,0.282173,-0.369415
nreca_synthetic_trans_13177,0.085587,-0.250380,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13180,0.000000,0.000000,0.000000,0.000000,0.269029,-0.268656
nreca_synthetic_trans_13183,-0.028702,-0.210812,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13186,0.000000,0.000000,0.000000,0.000000,0.297812,-0.394209
nreca_synthetic_trans_13189,0.000000,0.000000,0.000000,0.000000,0.074022,0.678497
nreca_synthetic_trans_13192,0.000000,0.000000,0.000000,0.000000,0.172722,0.215685
nreca_synthetic_trans_13195,0.000000,0.000000,-0.402843,-0.082759,0.000000,0.000000
nreca_synthetic_trans_13198,-0.481344,-0.056638,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13201,-0.411189,-0.077350,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13204,0.773180,-0.487460,0.000000,0.000000,0.000000,0.000000
nreca_synthetic_trans_13207,0.000000,0.000000,-0.653759,-0.305881,0.000000,0.000000
