Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3, Node4, Magnitude4, Angle4, pu4, Node5, Magnitude5, Angle5, pu5, Node6, Magnitude6, Angle6, pu6
"BUS2039", 13.8, 1,    8116.99,  -30.7,    1.0188, 2,    8120.55, -150.6,    1.0192, 3,    8124.07,   89.4,    1.0197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS2044", 13.8, 1,     8116.3,  -30.7,    1.0187, 2,    8119.71, -150.6,    1.0191, 3,    8123.52,   89.4,    1.0196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS2057", 13.8, 1,    8115.59,  -30.7,    1.0186, 2,    8119.13, -150.6,     1.019, 3,    8123.24,   89.4,    1.0196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3001", 13.8, 1,    8126.23,  -30.6,    1.0199, 2,    8131.57, -150.5,    1.0206, 3,    8131.22,   89.5,    1.0206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3003", 13.8, 1,    8113.87,  -30.6,    1.0184, 2,    8125.55, -150.5,    1.0198, 3,    8122.04,   89.4,    1.0194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3005", 13.8, 1,     8103.4,  -30.7,    1.0171, 2,    8120.56, -150.6,    1.0192, 3,    8114.29,   89.4,    1.0184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3008", 13.8, 1,    8102.83,  -30.7,     1.017, 2,     8120.3, -150.6,    1.0192, 3,    8113.73,   89.4,    1.0184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3015", 13.8, 1,    8101.67,  -30.7,    1.0168, 2,    8119.64, -150.6,    1.0191, 3,    8112.39,   89.4,    1.0182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3022", 13.8, 1,    8100.57,  -30.7,    1.0167, 2,    8119.19, -150.6,     1.019, 3,    8111.33,   89.4,    1.0181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3030", 13.8, 1,    8099.74,  -30.7,    1.0166, 2,    8118.55, -150.6,     1.019, 3,    8110.27,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3053", 13.8, 1,    8099.38,  -30.7,    1.0166, 2,    8117.09, -150.6,    1.0188, 3,    8110.85,   89.4,     1.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3055", 13.8, 2,    8114.02, -150.6,    1.0184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3040", 13.8, 1,    8099.79,  -30.7,    1.0166, 2,    8118.46, -150.6,     1.019, 3,    8110.01,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3046", 13.8, 1,    8099.74,  -30.7,    1.0166, 2,    8118.41, -150.6,    1.0189, 3,    8109.97,   89.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3068", 13.8, 1,    8096.55,  -30.7,    1.0162, 2,    8117.93, -150.6,    1.0189, 3,    8106.34,   89.4,    1.0174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3069", 13.8, 1,    8096.53,  -30.7,    1.0162, 2,    8117.91, -150.6,    1.0189, 3,    8106.32,   89.4,    1.0174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3075", 13.8, 1,    8096.12,  -30.7,    1.0162, 2,    8117.86, -150.6,    1.0189, 3,     8105.8,   89.4,    1.0174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3076", 13.8, 1,    8096.12,  -30.7,    1.0162, 2,    8117.86, -150.6,    1.0189, 3,     8105.8,   89.4,    1.0174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3079", 13.8, 1,    8095.73,  -30.7,    1.0161, 2,    8117.85, -150.6,    1.0189, 3,     8105.3,   89.4,    1.0173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3080", 13.8, 1,    8094.31,  -30.8,    1.0159, 2,    8117.61, -150.6,    1.0188, 3,    8103.53,   89.4,    1.0171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3082", 13.8, 1,    8093.04,  -30.8,    1.0158, 2,     8117.4, -150.6,    1.0188, 3,    8101.96,   89.4,    1.0169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3092", 13.8, 1,     8092.9,  -30.8,    1.0157, 2,     8117.4, -150.6,    1.0188, 3,    8101.67,   89.4,    1.0168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3100", 13.8, 1,    8092.94,  -30.8,    1.0158, 2,    8117.42, -150.6,    1.0188, 3,    8101.51,   89.4,    1.0168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3107", 13.8, 1,    8090.28,  -30.8,    1.0154, 2,    8116.28, -150.6,    1.0187, 3,    8099.46,   89.4,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3113", 13.8, 2,    8116.01, -150.6,    1.0186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3118", 13.8, 1,    8087.38,  -30.8,    1.0151, 2,    8114.18, -150.6,    1.0184, 3,     8100.7,   89.4,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3119", 13.8, 2,     8113.2, -150.6,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3133", 13.8, 1,    8085.71,  -30.8,    1.0148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3140", 13.8, 3,    8098.27,   89.4,    1.0164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3156", 13.8, 3,    8097.51,   89.4,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
