Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3, Node4, Magnitude4, Angle4, pu4, Node5, Magnitude5, Angle5, pu5, Node6, Magnitude6, Angle6, pu6
"T_BUS3130_L", 0.208, 1,    122.106, -150.8,    1.0168, 2,     121.91,   29.2,    1.0152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3131_L", 0.208, 1,    122.032, -150.8,    1.0162, 2,    121.842,   29.3,    1.0146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3132_L", 0.208, 1,    121.412,  -31.1,     1.011, 2,    121.013,  149.0,    1.0077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3134_L", 0.208, 1,    121.716,  -31.0,    1.0135, 2,    121.511,  149.0,    1.0118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3135_L", 0.208, 1,    121.548,  -31.1,    1.0121, 2,     121.17,  149.0,     1.009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3136_L", 0.208, 1,    121.437,  -31.1,    1.0112, 2,    121.111,  149.0,    1.0085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3137_L", 0.208, 1,    121.529,  -31.2,     1.012, 2,    121.054,  148.8,     1.008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3138_L", 0.208, 1,     121.51,  -31.0,    1.0118, 2,    121.217,  149.0,    1.0094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3139_L", 0.208, 1,    121.813,  -30.8,    1.0144, 2,    121.813,  149.2,    1.0144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3141_L", 0.208, 1,    121.869,   89.2,    1.0148, 2,    121.605,  -90.8,    1.0126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3142_L", 0.208, 1,    121.876,   89.2,    1.0149, 2,     121.66,  -90.8,    1.0131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3143_L", 0.208, 1,    121.708,   89.1,    1.0135, 2,    121.292,  -90.9,      1.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3144_L", 0.208, 1,    121.944,   89.3,    1.0154, 2,    121.917,  -90.7,    1.0152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3145_L", 0.208, 1,    121.898,   89.3,    1.0151, 2,    121.803,  -90.7,    1.0143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3146_L", 0.208, 1,    121.909,   89.3,    1.0152, 2,    121.823,  -90.7,    1.0144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3147_L", 0.208, 1,    121.561,   89.0,    1.0123, 2,    121.112,  -90.9,    1.0085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3148_L", 0.208, 1,    121.625,   89.1,    1.0128, 2,    121.281,  -90.9,    1.0099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3149_L", 0.208, 1,    121.903,   89.3,    1.0151, 2,    121.794,  -90.7,    1.0142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3150_L", 0.208, 1,    121.886,   89.2,     1.015, 2,    121.812,  -90.8,    1.0144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3151_L", 0.208, 1,    121.908,   89.3,    1.0151, 2,     121.86,  -90.7,    1.0148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3152_L", 0.208, 1,     121.86,   89.3,    1.0148, 2,    121.805,  -90.7,    1.0143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3153_L", 0.208, 1,    121.684,   89.1,    1.0133, 2,    121.363,  -90.8,    1.0106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3154_L", 0.208, 1,    121.843,   89.1,    1.0146, 2,    121.706,  -90.9,    1.0135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3155_L", 0.208, 1,    121.914,   89.3,    1.0152, 2,    121.872,  -90.7,    1.0148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3157_L", 0.208, 1,    121.641,   89.1,    1.0129, 2,    121.306,  -90.9,    1.0101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3158_L", 0.208, 1,    121.827,   89.2,    1.0145, 2,    121.603,  -90.8,    1.0126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3159_L", 0.208, 1,    121.611,   89.1,    1.0127, 2,    121.275,  -90.9,    1.0099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3160_L", 0.208, 1,    121.763,   89.2,    1.0139, 2,    121.642,  -90.8,    1.0129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3161_L", 0.208, 1,    121.893,   89.2,     1.015, 2,    121.815,  -90.8,    1.0144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3162_L", 0.208, 1,    121.838,   89.2,    1.0146, 2,    121.731,  -90.8,    1.0137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS_XFMR", 13.8, 1,    7932.58,  -30.6,   0.99563, 2,    7937.07, -150.5,   0.99619, 3,    7936.94,   89.5,   0.99617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
