, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3, Node4, Magnitude4, Angle4, pu4
L3254869,100.0,0.0,0.0023783009418081908,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3254869B,100.0,0.0,0.002534147639453574,0.0,100.0,0.0,0.00253577556695725,0.0,100.0,0,0,0,0,0,0,0,0
SX3254869B,100.0,0.0,0.0025401341190936164,0.0,100.0,0.0,0.0025458464515265102,0.0,100.0,0,0,0,0,0,0,0,0
L2798067,100.0,0.0,0.002238416544134642,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2798067B,100.0,0.0,0.001692333728207259,0.0,100.0,0.0,0.002531453307343842,0.0,100.0,0,0,0,0,0,0,0,0
SX2798067B,100.0,0.0,0.0016994519267617366,0.0,100.0,0.0,0.002531517391524576,0.0,100.0,0,0,0,0,0,0,0,0
M1125982,100.0,0.0,0.0022384134125711325,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3029055,100.0,0.0,0.002238491704287614,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3029055B,100.0,0.0,0.002529894925018892,0.0,100.0,0.0,0.00254086558821048,0.0,100.0,0,0,0,0,0,0,0,0
SX3029055B,100.0,0.0,0.0025185110562755625,0.0,100.0,0.0,0.00259425804218774,0.0,100.0,0,0,0,0,0,0,0,0
P895111,100.0,0.0,0.0005354673492085608,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2895496,100.0,0.0,0.0005354917219790316,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1142873,100.0,0.0,0.000535509644540387,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3552667,100.0,0.0,0.0005355290022420406,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3552667C,100.0,0.0,0.0008079698142515975,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX3552667C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
L3160862,100.0,0.0,0.0005355720243948186,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3160862C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX3160862C,100.0,0.0,0.0008056005349226018,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
L3104850,100.0,0.0,0.0005355899523320071,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3104850C,100.0,0.0,0.0008098215153418863,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX3104850C,100.0,0.0,0.0008188465726983068,0.0,100.0,0.0,0.0008065426741767416,0.0,100.0,0,0,0,0,0,0,0,0
P895112,100.0,0.0,0.001253598873434506,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3048962,100.0,0.0,0.0012536110964102918,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3048962A,100.0,0.0,0.0008393416204369401,0.0,100.0,0.0,0.0008423393448324795,0.0,100.0,0,0,0,0,0,0,0,0
SX3048962A,100.0,0.0,0.0016733881088883081,0.0,100.0,0.0,0.0008574270329392198,0.0,100.0,0,0,0,0,0,0,0,0
N1141480,100.0,0.0,0.0004014575585847662,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
P895113,100.0,0.0,0.0004014586330299467,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2711225,100.0,0.0,0.0005352932202432321,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2711225C,100.0,0.0,0.0,0.0,100.0,0.0,0.0008079241197705292,0.0,100.0,0,0,0,0,0,0,0,0
SX2711225C,100.0,0.0,0.000810826150768886,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
L3030200,100.0,0.0,0.0005353046820419146,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3030200C,100.0,0.0,0.0008080220428451869,0.0,100.0,0.0,0.0008081003983973549,0.0,100.0,0,0,0,0,0,0,0,0
SX3030200C,100.0,0.0,0.0008103202385391167,0.0,100.0,0.0,0.0008106881120733955,0.0,100.0,0,0,0,0,0,0,0,0
P895114,100.0,0.0,0.0012507886917604368,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
N1141479,100.0,0.0,0.0012507921683626857,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3198348,100.0,0.0,0.0011118214414754877,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3198348A,100.0,0.0,0.0016787255115757592,0.0,100.0,0.0,0.0008384197464658719,0.0,100.0,0,0,0,0,0,0,0,0
SX3198348A,100.0,0.0,0.0008509551972129302,0.0,100.0,0.0,0.0008429855175128343,0.0,100.0,0,0,0,0,0,0,0,0
P829976,100.0,0.0,0.0011069370360367121,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2955078,100.0,0.0,0.0011069569476884903,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2955078A,100.0,0.0,0.0008340909659647303,0.0,100.0,0.0,0.000836253250938506,0.0,100.0,0,0,0,0,0,0,0,0
SX2955078A,100.0,0.0,0.0008338127756714811,0.0,100.0,0.0,0.0016889752142967948,0.0,100.0,0,0,0,0,0,0,0,0
L3081380,100.0,0.0,0.0011067731751375476,0.0,100.0,0.0,0.0016514867509460384,0.0,100.0,0.0,0.0004014355334764429,0.0,100.0,0,0,0,0
X3081380A,100.0,0.0,0.0008363161944307822,0.0,100.0,0.0,0.001667444807572983,0.0,100.0,0,0,0,0,0,0,0,0
SX3081380A,100.0,0.0,0.0008416233230575872,0.0,100.0,0.0,0.0008331666999973129,0.0,100.0,0,0,0,0,0,0,0,0
D5799561-2_INT,100.0,0.0,0.0011066338549718603,0.0,100.0,0.0,0.0015143755541192746,0.0,100.0,0.0,0.0004015596577071391,0.0,100.0,0,0,0,0
E193509,100.0,0.0,0.0011066430398367598,0.0,100.0,0.0,0.0015143922330907449,0.0,100.0,0.0,0.00040156664533560723,0.0,100.0,0,0,0,0
M1142839,100.0,0.0,0.0011065481369177273,0.0,100.0,0.0,0.0015147404905235435,0.0,100.0,0.0,0.00040165105359424595,0.0,100.0,0,0,0,0
M1142832,100.0,0.0,0.0011064471291144583,0.0,100.0,0.0,0.0015151410802910804,0.0,100.0,0.0,0.00026783047937005015,0.0,100.0,0,0,0,0
P829962,100.0,0.0,0.0004017478710676629,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1142835,100.0,0.0,0.00040175109913281805,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3104853,100.0,0.0,0.00040175647932421,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3104853C,100.0,0.0,0.0008106421096188968,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX3104853C,100.0,0.0,0.0008222602289211739,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
M1142833,100.0,0.0,0.0004017548652480079,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2767408,100.0,0.0,0.0002678498487254641,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2767408C,100.0,0.0,0.0008066207430514172,0.0,100.0,0.0,0.000810826150768886,0.0,100.0,0,0,0,0,0,0,0,0
SX2767408C,100.0,0.0,0.0008042334850692242,0.0,100.0,0.0,0.0008182569490510468,0.0,100.0,0,0,0,0,0,0,0,0
L3217053,100.0,0.0,0.00040178768734683973,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3217053C,100.0,0.0,0.0,0.0,100.0,0.0,0.0008072197736594298,0.0,100.0,0,0,0,0,0,0,0,0
SX3217053C,100.0,0.0,0.0,0.0,100.0,0.0,0.00080661423674513,0.0,100.0,0,0,0,0,0,0,0,0
M3037455,100.0,0.0,0.0004017882254587128,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3086074,100.0,0.0,0.00040179575917628313,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3086074C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX3086074C,100.0,0.0,0.0008122355158140425,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
L3217052,100.0,0.0,0.0004017984498703508,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3217052C,100.0,0.0,0.0,0.0,100.0,0.0,0.0008081657063002778,0.0,100.0,0,0,0,0,0,0,0,0
SX3217052C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
L3160865,100.0,0.0,0.0011063706203271709,0.2610966057441291,100.0,0.0,0.0015154980339812214,0.0,100.0,0.0,0.00040182428223796494,0.0,100.0,0,0,0,0
X3160865A,100.0,0.0,0.0016671112296455122,0.0,100.0,0.0,0.0008358967500374272,0.0,100.00000000000001,0,0,0,0,0,0,0,0
SX3160865A,100.0,0.0,0.0016658615002709848,0.0,100.0,0.0,0.0016889609512188714,0.0,100.0,0,0,0,0,0,0,0,0
M1142828,100.0,0.0,0.0011062115159374277,0.0,100.0,0.0,0.0015162040865790106,0.0,100.0,0.0,0.0004019755759727787,0.0,100.0,0,0,0,0
L2674047,100.0,0.0,0.0011062099863096454,0.0,100.0,0.0,0.0015162061764806385,0.0,100.0,0.0,0.00040197611457585945,0.0,100.0,0,0,0,0
X2674047C,100.0,0.0,0.0008105172721039029,0.0,100.0,0.0,0.0008076826776334694,0.0,100.0,0,0,0,0,0,0,0,0
SX2674047C,100.0,0.0,0.0008162199222997607,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
L2692655,100.0,0.0,0.001106138098575256,0.0,100.0,0.0,0.0015165343605280928,0.0,100.0,0.0,0.0004020456080503648,0.0,100.0,0,0,0,0
X2692655C,100.0,0.0,0.0008091138585060318,0.0,100.0,0.0,0.0008093430562451134,0.0,100.0,0,0,0,0,0,0,0,0
SX2692655C,100.0,0.0,0.0,0.0,100.0,0.0,0.0008139809365587849,0.0,100.0,0,0,0,0,0,0,0,0
M1142821,100.0,0.0,0.0011060784541437464,0.0,100.0,0.0,0.001516818762216218,0.0,100.0,0.0,0.0004021043460743939,0.0,100.0,0,0,0,0
L2711226,100.0,0.0,0.001106098334906213,0.0,100.0,0.0,0.00151686896183533,0.0,100.0,0.0,0.00026808034367266137,0.0,100.0,0,0,0,0
X2711226B,100.0,0.0,0.0016660002665679977,0.0,100.0,0.0,0.0008324731111224858,0.0,100.0,0,0,0,0,0,0,0,0
SX2711226B,100.0,0.0,0.0016764178303761367,0.0,100.0,0.0,0.0016716817118100549,0.0,100.0,0,0,0,0,0,0,0,0
M1142819,100.0,0.0,0.001106009641638045,0.0,100.0,0.0,0.0015172748639924823,0.0,100.0,0.0,0.0002681392876402074,0.0,100.0,0,0,0,0
L2861219,100.0,0.0,0.0015172978855844575,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2861219B,100.0,0.0,0.000831103206388328,0.0,100.0,0.0,0.0016699787912654589,0.0,100.0,0,0,0,0,0,0,0,0
SX2861219B,100.0,0.0,0.0016558758755287441,0.0,100.0,0.0,0.0016940395219260619,0.0,100.0,0,0,0,0,0,0,0,0
M1142818,100.0,0.0,0.0011059179049606879,0.0,100.0,0.0,0.001517641199263152,0.0,100.0,0.0,0.0004022984652279402,0.0,100.0,0,0,0,0
L2955074,100.0,0.0,0.0011057405904921131,0.0,100.0,0.0,0.0015181103666191348,0.0,100.0,0.0,0.00040241394713963946,0.0,100.0,0,0,0,0
X2955074A,100.0,0.0,0.0008354009506665273,0.0,100.0,0.0,0.0008331250520742938,0.0,100.0,0,0,0,0,0,0,0,0
SX2955074A,100.0,0.0,0.0008478743789360659,0.0,100.00000000000001,0.0,0.0016652928000908652,0.0,100.0,0,0,0,0,0,0,0,0
L3030199,100.0,0.0,0.001105560277218234,0.0,100.0,0.0,0.001518569342025745,0.0,100.0,0.0,0.0004025230142499231,0.0,100.0,0,0,0,0
X3030199C,100.0,0.0,0.0,0.0,100.0,0.0,0.0008100248677442858,0.0,100.0,0,0,0,0,0,0,0,0
SX3030199C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
M1125934,100.0,0.0,0.0009673157816273354,0.0,100.0,0.0,0.0015187202986712866,0.0,100.0,0.0,0.00026837208179493363,0.0,100.0,0,0,0,0
L2730163,100.0,0.0,0.0009672075198962734,0.0,100.0,0.0,0.0015190453766427796,0.0,100.0,0.0,0.00040263322126366896,0.0,100.0,0,0,0,0
X2730163C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX2730163C,100.0,0.0,0.0,0.0,100.0,0.0,0.000805152979069867,0.0,100.0,0,0,0,0,0,0,0,0
L2992624,100.0,0.0,0.0011052196762248907,0.0,100.0,0.0,0.001519473433383834,0.0,100.0,0.0,0.00040273051287388953,0.0,100.0,0,0,0,0
X2992624A,100.0,0.0,0.0008327157358332361,0.0,100.0,0.0,0.0008349475652731558,0.0,100.0,0,0,0,0,0,0,0,0
SX2992624A,100.0,0.0,0.0016648907831489147,0.0,100.0,0.0,0.0008399338132195291,0.0,100.0,0,0,0,0,0,0,0,0
M1125919,100.0,0.0,0.001105121964034313,0.0,100.0,0.0,0.00151973374265633,0.0,100.0,0.0,0.0004027889104122993,0.0,100.0,0,0,0,0
M1125917,100.0,0.0,0.0011050364800157914,0.0,100.0,0.0,0.0015199479348698521,0.0,100.0,0.0,0.0002685562282825569,0.0,100.0,0,0,0,0
P1197121,100.0,0.0,0.0002685569495211839,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2805031,100.0,0.0,0.00040284191542931994,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2805031C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX2805031C,100.0,0.0,0.0008067248584121751,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
M1125914,100.0,0.0,0.0009667480116150416,0.0,100.0,0.0,0.0015204248343508489,0.0,100.0,0.0,0.0002686211541903766,0.0,100.0,0,0,0,0
P829963,100.0,0.0,0.0013822196789430414,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1125916,100.0,0.0,0.0013822445162954714,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1125913,100.0,0.0,0.0013823610727172215,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3068944,100.0,0.0,0.001520740130404601,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3068944B,100.0,0.0,0.0016691425614622846,0.0,100.0,0.0,0.001670480931456274,0.0,100.0,0,0,0,0,0,0,0,0
SX3068944B,100.0,0.0,0.0016780212773178087,0.0,100.0,0.0,0.0016876640198429955,0.0,100.0,0,0,0,0,0,0,0,0
M1125911,100.0,0.0,0.0015207464376469433,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2711224,100.0,0.0,0.0015210387311851946,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2711224B,100.0,0.0,0.0016680288902564918,0.0,100.0,0.0,0.001672184876767959,0.0,100.0,0,0,0,0,0,0,0,0
SX2711224B,100.0,0.0,0.0016682097607032753,0.0,100.0,0.0,0.0016788946157691251,0.0,100.0,0,0,0,0,0,0,0,0
M1125905,100.0,0.0,0.0015212133197518773,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2917310,100.0,0.0,0.00152125749911604,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2917310B,100.0,0.0,0.0016736961906516769,0.0,100.0,0.0,0.0016671251260606064,0.0,100.0,0,0,0,0,0,0,0,0
SX2917310B,100.0,0.0,0.00168642595747639,0.0,100.0,0.0,0.0016648907831725741,0.0,100.0,0,0,0,0,0,0,0,0
L3142098,100.0,0.0,0.0015212280459089003,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3142098B,100.0,0.0,0.0016664167041689996,0.0,100.0,0.0,0.0016745369905063197,0.0,100.0,0,0,0,0,0,0,0,0
SX3142098B,100.0,0.0,0.0016595031447663834,0.0,100.0,0.0,0.0016993508479721125,0.0,100.0,0,0,0,0,0,0,0,0
L3142079,100.0,0.0,0.001521461598996286,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3142079B,100.0,0.0,0.0016726883447037157,0.0,100.0,0.0,0.0016685020188954099,0.0,100.0,0,0,0,0,0,0,0,0
SX3142079B,100.0,0.0,0.0016826093906390878,0.0,100.0,0.0,0.0016689754159882326,0.0,100.0,0,0,0,0,0,0,0,0
M3036162,100.0,0.0,0.001383146908175011,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2879753,100.0,0.0,0.0015214847478150384,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2879753B,100.0,0.0,0.0016685159384946138,0.0,100.0,0.0,0.0016728002676560303,0.0,100.0,0,0,0,0,0,0,0,0
SX2879753B,100.0,0.0,0.001668780455239419,0.0,100.0,0.0,0.0016899885080862145,0.0,100.0,0,0,0,0,0,0,0,0
L2955055,100.0,0.0,0.0013831622131073196,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2955055B,100.0,0.0,0.0016714581801005614,0.0,100.0,0.0,0.0016697557147469066,0.0,100.0,0,0,0,0,0,0,0,0
SX2955055B,100.0,0.0,0.001683218313423287,0.0,100.0,0.0,0.0016753084661674294,0.0,100.0,0,0,0,0,0,0,0,0
L2748839,100.0,0.0,0.001521232253450875,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2748839B,100.0,0.0,0.001670453026868861,0.0,100.0,0.0,0.0016701321909471552,0.0,100.0,0,0,0,0,0,0,0,0
SX2748839B,100.0,0.0,0.0008370232106576281,0.0,100.0,0.0,0.0016734021101442705,0.0,100.0,0,0,0,0,0,0,0,0
L2879767,100.0,0.0,0.0015205004934669979,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2879767B,100.0,0.0,0.0008358338696640573,0.0,100.0,0.0,0.0016673336000909763,0.0,100.0,0,0,0,0,0,0,0,0
SX2879767B,100.0,0.0,0.00167837332058571,0.0,100.0,0.0,0.0016675282229231352,0.0,100.0,0,0,0,0,0,0,0,0
L2767407,100.0,0.0,0.0015205152058386758,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2767407B,100.0,0.0,0.0016660002665679977,0.0,100.0,0.0,0.0016731361263513408,0.0,100.0,0,0,0,0,0,0,0,0
SX2767407B,100.0,0.0,0.0016639350399721613,0.0,100.0,0.0,0.000841078262336326,0.0,100.0,0,0,0,0,0,0,0,0
L2917328,100.0,0.0,0.0009666652396931868,0.0,100.0,0.0,0.0015206055880827732,0.0,100.0,0.0,0.0002686568768037228,0.0,100.0,0,0,0,0
X2917328B,100.0,0.0,0.0016666250010495987,0.0,100.0,0.0,0.0016728282507314858,0.0,100.0,0,0,0,0,0,0,0,0
SX2917328B,100.0,0.0,0.0016632569898218051,0.0,100.0,0.0,0.001693809971443319,0.0,99.99999999999999,0,0,0,0,0,0,0,0
L2861218,100.0,0.0,0.0009665357701040678,0.0,100.0,0.0,0.0015208746965118404,0.0,100.0,0.0,0.00040306923789891876,0.0,100.0,0,0,0,0
X2861218C,100.0,0.0,0.0,0.0,100.0,0.0,0.0008132659949128381,0.0,100.0,0,0,0,0,0,0,0,0
SX2861218C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
D5958866-1_INT,100.0,0.0,0.000966226251547597,0.0,100.0,0.0,0.001521531047528101,0.0,100.0,0.0,0.00040327133708302205,0.0,100.0,0,0,0,0
E183493,100.0,0.0,0.0011042631459066655,0.0,100.0,0.0,0.0015215436752150575,0.0,100.0,0.0,0.00026885153346780245,0.0,100.0,0,0,0,0
M1125902,100.0,0.0,0.0009660582339863285,0.0,100.0,0.0,0.0013835545175746608,0.0,100.0,0.0,0.00040339009032784633,0.0,100.0,0,0,0,0
P829986,100.0,0.0,0.0011040696005466144,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1125904,100.0,0.0,0.0011040787428949392,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
N1142108,100.0,0.0,0.0011040802666343803,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2674051,100.0,0.0,0.0011040924567138721,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2674051A,100.0,0.0,0.0016636167027196387,0.0,100.0,0.0,0.0008341327105182257,0.0,100.0,0,0,0,0,0,0,0,0
SX2674051A,100.0,0.0,0.0008314348903377079,0.0,100.0,0.0,0.0008392148306084936,0.0,100.0,0,0,0,0,0,0,0,0
M1125903,100.0,0.0,0.0011040833141258799,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2989565,100.0,0.0,0.0011040878853946733,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2989565A,100.0,0.0,0.0008339170752781648,0.0,100.0,0.0,0.001664059639881792,0.0,100.0,0,0,0,0,0,0,0,0
SX2989565A,100.0,0.0,0.0008413896391320013,0.0,100.0,0.0,0.0016648492062910903,0.0,100.0,0,0,0,0,0,0,0,0
226-23751,100.0,0.0,0.0011038867853702884,0.0,100.0,0.0,0.0013838493707561395,0.0,100.0,0.0,0.0002689900231659125,0.0,100.0,0,0,0,0
L2955081,100.0,0.0,0.0011037877857718544,0.0,100.0,0.0,0.0015224154921081037,0.0,100.0,0.0,0.00040353713753157454,0.0,100.0,0,0,0,0
X2955081A,100.0,0.0,0.0008323691723793064,0.0,100.0,0.0,0.0008330764680929836,0.0,100.0,0,0,0,0,0,0,0,0
SX2955081A,100.0,0.0,0.0016676533615683769,0.0,100.0,0.0,0.0008362812246542184,0.0,100.0,0,0,0,0,0,0,0,0
M1108315,100.0,0.0,0.0009656158007937148,0.0,100.0,0.0,0.0013843857895617837,0.0,100.0,0.0,0.00026910330742007375,0.0,100.0,0,0,0,0
P860843,100.0,0.0,0.0002691051178347676,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3179682,100.0,0.0,0.0002691112734685491,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3179682C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX3179682C,100.0,0.0,0.0008190410667229961,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
L2786274,100.0,0.0,0.00040367071234082377,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2786274C,100.0,0.0,0.0,0.0,100.0,0.0,0.0008126117341173207,0.0,100.0,0,0,0,0,0,0,0,0
SX2786274C,100.0,0.0,0.0,0.0,100.0,0.0,0.0008171403356619272,0.0,100.0,0,0,0,0,0,0,0,0
M1108311,100.0,0.0,0.0011035974518050265,0.0,100.0,0.0,0.0013845314607134186,0.0,100.0,0.0,0.0002690953418309591,0.0,100.0,0,0,0,0
L2879773,100.0,0.0,0.0009656917318813325,0.0,100.0,0.0,0.001384707840497772,0.0,100.0,0.0,0.00026908411837988576,0.0,100.0,0,0,0,0
X2879773A,100.0,0.0,0.0008329585020114072,0.0,100.0,0.0,0.0008322929671284019,0.0,100.0,0,0,0,0,0,0,0,0
SX2879773A,100.0,0.0,0.0008380473496792582,0.0,100.0,0.0,0.0008350103123813449,0.0,100.0,0,0,0,0,0,0,0,0
M1108298,100.0,0.0,0.0009657303680772165,0.0,100.0,0.0,0.0015233895694981689,0.0,100.0,0.0,0.0002690718098904953,0.0,100.0,0,0,0,0
M1108299,100.0,0.0,0.001523398008511392,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1108300,100.0,0.0,0.0013849111163969916,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2711234,100.0,0.0,0.0015234591941535463,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2711234B,100.0,0.0,0.0016693933424554595,0.0,100.0,0.0,0.001676459987099263,0.0,100.0,0,0,0,0,0,0,0,0
SX2711234B,100.0,0.0,0.0016644612555110727,0.0,100.0,0.0,0.0008496032352690294,0.0,100.0,0,0,0,0,0,0,0,0
L3198355,100.0,0.0,0.0015234845137753828,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3198355B,100.0,0.0,0.0008369041242556273,0.0,100.0,0.0,0.0016717935000629754,0.0,100.00000000000001,0,0,0,0,0,0,0,0
SX3198355B,100.0,0.0,0.0016787396023026757,0.0,100.0,0.0,0.0008368831125396681,0.0,100.0,0,0,0,0,0,0,0,0
L2805037,100.0,0.0,0.0015234845137753828,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
P893610,100.0,0.0,0.0015234085574094033,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1108302,100.0,0.0,0.0015235710288768315,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3236011,100.0,0.0,0.0015236343388351204,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3236011B,100.0,0.0,0.001673444115341759,0.0,100.0,0.0,0.0016725344751248544,0.0,100.0,0,0,0,0,0,0,0,0
SX3236011B,100.0,0.0,0.0016795572687119894,0.0,100.0,0.0,0.0016767973171203847,0.0,100.0,0,0,0,0,0,0,0,0
L3198358,100.0,0.0,0.0013852775472754264,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3198358B,100.0,0.0,0.0016702716696831818,0.0,100.0,0.0,0.0016764037786221216,0.0,100.0,0,0,0,0,0,0,0,0
SX3198358B,100.0,0.0,0.001665584037050542,0.0,100.0,0.0,0.0017080002732760631,0.0,100.0,0,0,0,0,0,0,0,0
L3104859,100.0,0.0,0.0015238770757584762,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3104859B,100.0,0.0,0.0016762211270871792,0.0,99.99999999999999,0.0,0.0016703972204432632,0.0,100.0,0,0,0,0,0,0,0,0
SX3104859B,100.0,0.0,0.001688091359500442,0.0,100.0,0.0,0.000834515563719248,0.0,100.0,0,0,0,0,0,0,0,0
L2970845,100.0,0.0,0.0013853658266194482,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2897771,100.0,0.0,0.0013853850192826725,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2897771B,100.0,0.0,0.0008354847064564377,0.0,100.0,0.0,0.0016757155305276315,0.0,100.0,0,0,0,0,0,0,0,0
SX2897771B,100.0,0.0,0.0016706344234302716,0.0,100.0,0.0,0.0008432627522330137,0.0,100.0,0,0,0,0,0,0,0,0
196-36167,100.0,0.0,0.000965741026882215,0.0,100.0,0.0,0.0015234549742837002,0.0,100.0,0.0,0.0002690699999116987,0.0,100.0,0,0,0,0
L3011298,100.0,0.0,0.0011045665542760152,0.0,100.0,0.0,0.0013862876740928383,0.0,100.0,0.0,0.0004038886398207992,0.0,100.0,0,0,0,0
X3011298C,100.0,0.0,0.0,0.0,100.0,0.0,0.0008136828914958454,0.0,100.0,0,0,0,0,0,0,0,0
SX3011298C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
M1108295,100.0,0.0,0.0011054197347811648,0.0,100.0,0.0,0.001387595726765248,0.0,100.0,0.0,0.0004041634221290971,0.0,100.0,0,0,0,0
L2936279,100.0,0.0,0.0009680234206311922,0.0,100.0,0.0,0.0013889641244506827,0.0,100.0,0.0,0.00026963407959647317,0.0,100.0,0,0,0,0
