"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
6456, 1945.15075078608, 931.276275798255, 7159.82706462325, 7975.47720918669, 59.5807060466994, 131.507265176073, 258.589429246383
6457, 1613.81448798962, 778.869876917389, 7159.82706462325, 7975.47720918669, 54.9175871709107, 113.279696381472, 258.589429246383
6458, 1429.37050379391, 694.71133038206, 7159.82706462325, 7975.47720918669, 52.7284556241414, 104.648297460785, 258.589429246383
6459, 1403.28143362241, 683.054813737839, 7159.82706462325, 7975.47720918669, 52.4358853980331, 103.511250849479, 258.589429246383
6460, 1444.46536920755, 701.933064238838, 7159.82706462325, 7975.47720918669, 52.8951745553519, 105.318594719508, 258.589429246383
6461, 1456.95207151903, 707.580877987532, 7159.82706462325, 7975.47720918669, 53.0418245418314, 105.881397792528, 258.589429246383
6462, 1651.35116464492, 796.745308773588, 7159.82706462325, 7975.47720918669, 55.4159093110084, 115.200959152488, 258.589429246383
6463, 2076.02480668608, 992.602544685646, 7159.82706462325, 7975.47720918669, 61.7235307785473, 139.736605030666, 258.589429246383
6464, 2324.48712959614, 1107.86073967217, 7159.82706462325, 7975.47720918669, 66.1211159257853, 156.732059718549, 258.589429246383
6465, 2130.14847801844, 1017.11514994599, 7159.82706462325, 7975.47720918669, 62.7082909043985, 143.3179667477, 258.589429246383
6466, 1994.0071839806, 954.055282886683, 7159.82706462325, 7975.47720918669, 60.5467122222559, 134.685520521375, 258.589429246383
6467, 1958.2469070657, 937.601380890868, 7159.82706462325, 7975.47720918669, 60.0465839567537, 132.558238982037, 258.589429246383
6468, 1921.94197595812, 920.826181411691, 7159.82706462325, 7975.47720918669, 59.5041405585145, 130.394249938314, 258.589429246383
6469, 1832.0682224152, 879.312219289522, 7159.82706462325, 7975.47720918669, 58.1938444772306, 125.201182618099, 258.589429246383
6470, 1734.10696840522, 834.216800962145, 7159.82706462325, 7975.47720918669, 56.8492034693962, 119.840257173003, 258.589429246383
6471, 1668.17558993607, 803.991360219521, 7159.82706462325, 7975.47720918669, 55.9356735529762, 116.349277281568, 258.589429246383
6472, 1695.18143639638, 816.508382980381, 7159.82706462325, 7975.47720918669, 56.3039192661223, 117.763165803077, 258.589429246383
6473, 1844.73470363525, 885.449398228232, 7159.82706462325, 7975.47720918669, 58.3122290805489, 125.859366130455, 258.589429246383
6474, 1958.33174649246, 937.829136703819, 7159.82706462325, 7975.47720918669, 59.9426461206818, 132.46542452098, 258.589429246383
6475, 2110.69521631442, 1008.39071881772, 7159.82706462325, 7975.47720918669, 62.3744591080885, 142.04209428906, 258.589429246383
6476, 2254.69185769768, 1075.26940522857, 7159.82706462325, 7975.47720918669, 64.862061666554, 151.783554595422, 258.589429246383
6477, 2489.91156145926, 1185.08246071813, 7159.82706462325, 7975.47720918669, 69.3331594021394, 169.152679605902, 258.589429246383
6478, 2623.29117446637, 1247.55286608938, 7159.82706462325, 7975.47720918669, 72.0804892827212, 179.790047458001, 258.589429246383
6479, 2421.87755274304, 1153.02046700496, 7159.82706462325, 7975.47720918669, 67.9550697600888, 163.912421984023, 258.589429246383
6480, 2021.43955363723, 966.596515868726, 7159.82706462325, 7975.47720918669, 60.7820805150428, 136.198453822422, 258.589429246383
6481, 1690.17979022268, 813.915414315016, 7159.82706462325, 7975.47720918669, 55.8956105845495, 117.161305895637, 258.589429246383
6482, 1382.12452627143, 672.981990254483, 7159.82706462325, 7975.47720918669, 52.1878899668666, 102.582824285676, 258.589429246383
6483, 1315.7368741052, 643.116974924819, 7159.82706462325, 7975.47720918669, 51.5131405121012, 99.8582741509112, 258.589429246383
6484, 1292.78311334913, 632.7412077618, 7159.82706462325, 7975.47720918669, 51.2912178843345, 98.950454154163, 258.589429246383
6485, 1282.14257113949, 627.917719418451, 7159.82706462325, 7975.47720918669, 51.1941060714322, 98.5394786152599, 258.589429246383
6486, 1457.12066494069, 707.902053516614, 7159.82706462325, 7975.47720918669, 53.0610661718396, 105.905844057731, 258.589429246383
6487, 1882.67215290148, 903.318821401709, 7159.82706462325, 7975.47720918669, 58.677958414353, 127.863593875877, 258.589429246383
6488, 2069.3403454908, 989.295720631549, 7159.82706462325, 7975.47720918669, 61.6463101763008, 139.319026200966, 258.589429246383
6489, 1892.26313683888, 907.039164537601, 7159.82706462325, 7975.47720918669, 58.9510540267026, 128.535391874136, 258.589429246383
6490, 1763.1503170189, 847.56700188705, 7159.82706462325, 7975.47720918669, 57.1914028961718, 121.34858390364, 258.589429246383
6491, 1813.44192485789, 870.90944128342, 7159.82706462325, 7975.47720918669, 57.9213741482155, 124.150157124771, 258.589429246383
6492, 1801.47191013561, 865.310856631638, 7159.82706462325, 7975.47720918669, 57.8062134491515, 123.537526591455, 258.589429246383
6493, 1780.08014425582, 855.454211846731, 7159.82706462325, 7975.47720918669, 57.4942519702189, 122.344110396793, 258.589429246383
6494, 1782.94283852927, 856.791346496022, 7159.82706462325, 7975.47720918669, 57.5562149392047, 122.524286810506, 258.589429246383
6495, 1808.88155036348, 868.757311677095, 7159.82706462325, 7975.47720918669, 57.9247156392821, 123.964467641449, 258.589429246383
6496, 1839.85465437777, 883.047093496232, 7159.82706462325, 7975.47720918669, 58.2833973807204, 125.621718878672, 258.589429246383
6497, 1906.13844614353, 913.665148222579, 7159.82706462325, 7975.47720918669, 59.1950631678599, 129.392437839428, 258.589429246383
6498, 2030.48482441031, 971.190028500946, 7159.82706462325, 7975.47720918669, 61.0944188441397, 136.932558335005, 258.589429246383
6499, 2079.06899239445, 993.638839020515, 7159.82706462325, 7975.47720918669, 61.8675471652428, 140.001962667348, 258.589429246383
6500, 2156.89757072188, 1029.78113021849, 7159.82706462325, 7975.47720918669, 63.1363785188207, 145.074384452349, 258.589429246383
6501, 2314.86834631321, 1103.32143619302, 7159.82706462325, 7975.47720918669, 65.9369729914116, 156.030026553144, 258.589429246383
6502, 2298.95581672865, 1095.78254223447, 7159.82706462325, 7975.47720918669, 65.6299158400785, 154.879320025963, 258.589429246383
6503, 2198.75231957452, 1049.10379329629, 7159.82706462325, 7975.47720918669, 63.7997529918281, 147.848416327921, 258.589429246383
6504, 1999.4547831793, 956.622612186714, 7159.82706462325, 7975.47720918669, 60.4275096273026, 134.82744204902, 258.589429246383
6505, 1640.24021262253, 790.963950403663, 7159.82706462325, 7975.47720918669, 55.2426794095642, 114.591748262399, 258.589429246383
6506, 1427.24856614644, 693.717745005257, 7159.82706462325, 7975.47720918669, 52.6880332145131, 104.536904700629, 258.589429246383
6507, 1353.83458264312, 660.447800833451, 7159.82706462325, 7975.47720918669, 51.925769352457, 101.435058622676, 258.589429246383
6508, 1272.59256177053, 623.471193635003, 7159.82706462325, 7975.47720918669, 51.0989610621837, 98.1622322397339, 258.589429246383
6509, 1266.87301180695, 620.99363714685, 7159.82706462325, 7975.47720918669, 51.0585762040767, 97.956453631511, 258.589429246383
6510, 1334.49462994661, 651.864358883747, 7159.82706462325, 7975.47720918669, 51.7598955774361, 100.674772243904, 258.589429246383
6511, 1430.77577622319, 695.752785322857, 7159.82706462325, 7975.47720918669, 52.8145561592595, 104.783340459929, 258.589429246383
6512, 1588.83882989404, 768.034332403781, 7159.82706462325, 7975.47720918669, 54.7362438566725, 112.18409915277, 258.589429246383
6513, 1858.69858488048, 892.072070484042, 7159.82706462325, 7975.47720918669, 58.408309566687, 126.5530507863, 258.589429246383
6514, 2175.15624653554, 1038.41794759702, 7159.82706462325, 7975.47720918669, 63.553553041115, 146.400322660064, 258.589429246383
6515, 2469.25467539763, 1175.41505296821, 7159.82706462325, 7975.47720918669, 69.0322985120299, 167.646171841417, 258.589429246383
6516, 2719.3101217489, 1292.6954848391, 7159.82706462325, 7975.47720918669, 74.2623777633576, 187.883446045759, 258.589429246383
6517, 2560.95205740864, 1218.10111937379, 7159.82706462325, 7975.47720918669, 70.8917364990436, 174.833355856794, 258.589429246383
6518, 2463.71541060611, 1172.58312605016, 7159.82706462325, 7975.47720918669, 68.9230326367407, 167.218647855142, 258.589429246383
6519, 2489.47549844634, 1184.70472874679, 7159.82706462325, 7975.47720918669, 69.440553617356, 169.213763370208, 258.589429246383
6520, 2365.37127769333, 1126.60191884053, 7159.82706462325, 7975.47720918669, 67.0140027309537, 159.825970724493, 258.589429246383
6521, 2441.87434520287, 1162.46656993399, 7159.82706462325, 7975.47720918669, 68.4808045212393, 165.547730829269, 258.589429246383
6522, 2428.74702535724, 1156.27141237277, 7159.82706462325, 7975.47720918669, 68.2082381971273, 164.544825233696, 258.589429246383
6523, 2439.2929911308, 1161.25018767485, 7159.82706462325, 7975.47720918669, 68.38161313432, 165.302005306694, 258.589429246383
6524, 2503.98183991167, 1191.56761528063, 7159.82706462325, 7975.47720918669, 69.6319143781584, 170.253062297993, 258.589429246383
6525, 2624.06693690266, 1247.90562899886, 7159.82706462325, 7975.47720918669, 72.1056986324794, 179.858985557809, 258.589429246383
6526, 2526.61202254787, 1202.07635237953, 7159.82706462325, 7975.47720918669, 70.076737576371, 172.029302790256, 258.589429246383
6527, 2377.09414044949, 1132.12538355443, 7159.82706462325, 7975.47720918669, 67.0975838611088, 160.577760778921, 258.589429246383
6528, 2165.49299623736, 1033.56287962413, 7159.82706462325, 7975.47720918669, 63.2044534585528, 145.584542701567, 258.589429246383
6529, 1905.78444282495, 913.266659027468, 7159.82706462325, 7975.47720918669, 58.9744876348044, 129.163824624777, 258.589429246383
6530, 1665.05566446631, 802.490983333836, 7159.82706462325, 7975.47720918669, 55.5683508082292, 115.867151363503, 258.589429246383
6531, 1568.18391333403, 758.268667773713, 7159.82706462325, 7975.47720918669, 54.3572630827377, 111.058645371637, 258.589429246383
6532, 1492.21708265669, 723.557108897942, 7159.82706462325, 7975.47720918669, 53.4479090881895, 107.479185078125, 258.589429246383
6533, 1534.78407858064, 743.176946607809, 7159.82706462325, 7975.47720918669, 53.9572291076236, 109.471008721498, 258.589429246383
6534, 1583.24242863696, 765.362424021976, 7159.82706462325, 7975.47720918669, 54.554638981962, 111.800520034773, 258.589429246383
6535, 1691.01466478667, 814.823486719342, 7159.82706462325, 7975.47720918669, 55.9661929086245, 117.266974987756, 258.589429246383
6536, 1905.2993808993, 913.509431635511, 7159.82706462325, 7975.47720918669, 59.0586052524932, 129.22274179799, 258.589429246383
6537, 2265.50769880311, 1080.46789493601, 7159.82706462325, 7975.47720918669, 65.0870814456092, 152.565776542135, 258.589429246383
6538, 2471.69297204408, 1176.51247992344, 7159.82706462325, 7975.47720918669, 69.0531757375631, 167.808163178507, 258.589429246383
6539, 2601.25091993337, 1237.1605895448, 7159.82706462325, 7975.47720918669, 71.7437293174642, 178.08964686398, 258.589429246383
6540, 2661.80635894124, 1265.56712652723, 7159.82706462325, 7975.47720918669, 73.039293025812, 183.070612012783, 258.589429246383
6541, 2657.90503430989, 1263.70149908975, 7159.82706462325, 7975.47720918669, 72.9689456956126, 182.757701247379, 258.589429246383
6542, 2646.68874833855, 1258.41374617506, 7159.82706462325, 7975.47720918669, 72.778562650299, 181.874960568949, 258.589429246383
6543, 2586.59942735264, 1230.16537645481, 7159.82706462325, 7975.47720918669, 71.5174527336587, 176.977014065559, 258.589429246383
6544, 2527.94855312185, 1202.65882242508, 7159.82706462325, 7975.47720918669, 70.3270987749396, 172.31808166145, 258.589429246383
6545, 2539.32025330565, 1208.03847061217, 7159.82706462325, 7975.47720918669, 70.509170721545, 173.169897374651, 258.589429246383
6546, 2626.99395036533, 1249.21950442508, 7159.82706462325, 7975.47720918669, 72.2693441137685, 180.179408249165, 258.589429246383
6547, 2762.84509653825, 1313.16136309133, 7159.82706462325, 7975.47720918669, 75.1946235848672, 191.587645464977, 258.589429246383
6548, 2726.67572612775, 1296.0624222727, 7159.82706462325, 7975.47720918669, 74.3693403721883, 188.470780467802, 258.589429246383
6549, 2831.05077027197, 1345.33029751452, 7159.82706462325, 7975.47720918669, 76.7098742952293, 197.542112481385, 258.589429246383
6550, 2844.62670750982, 1351.71186495406, 7159.82706462325, 7975.47720918669, 77.0220304056021, 198.752011510086, 258.589429246383
6551, 2571.63724785526, 1223.1172056685, 7159.82706462325, 7975.47720918669, 70.9753523670601, 175.581535978989, 258.589429246383
6552, 2214.87743845928, 1056.39802996576, 7159.82706462325, 7975.47720918669, 64.0735637019115, 148.945850881922, 258.589429246383
6553, 1841.55597750617, 883.508700248022, 7159.82706462325, 7975.47720918669, 58.0197070339113, 125.438309658749, 258.589429246383
6554, 1670.65908282938, 805.147276899349, 7159.82706462325, 7975.47720918669, 55.6455324495077, 116.162050119802, 258.589429246383
6555, 1596.57328401009, 771.291721660503, 7159.82706462325, 7975.47720918669, 54.7104576399561, 112.447637949377, 258.589429246383
6556, 1586.49472414329, 766.763564955149, 7159.82706462325, 7975.47720918669, 54.5848242537776, 111.953760933779, 258.589429246383
6557, 1605.59699489384, 775.535624980627, 7159.82706462325, 7975.47720918669, 54.8430608493576, 112.913676355353, 258.589429246383
6558, 1882.62154008409, 903.135441265712, 7159.82706462325, 7975.47720918669, 58.6643633843529, 127.849010444364, 258.589429246383
6559, 2353.68739032365, 1121.62141798821, 7159.82706462325, 7975.47720918669, 66.6620848020985, 158.860116652288, 258.589429246383
6560, 2460.35415126332, 1171.19608108594, 7159.82706462325, 7975.47720918669, 68.7498439736233, 166.859866616477, 258.589429246383
6561, 2345.8136668378, 1117.52728617616, 7159.82706462325, 7975.47720918669, 66.6232399661909, 158.362802328267, 258.589429246383
6562, 2305.31724915337, 1098.65571527236, 7159.82706462325, 7975.47720918669, 65.9630885764559, 155.528428385746, 258.589429246383
6563, 2319.23819420662, 1105.17059663344, 7159.82706462325, 7975.47720918669, 66.2324152861356, 156.54220790666, 258.589429246383
6564, 2353.09088606281, 1120.9604543076, 7159.82706462325, 7975.47720918669, 66.8978948916649, 159.032709448445, 258.589429246383
6565, 2296.2864316419, 1094.38584335628, 7159.82706462325, 7975.47720918669, 65.9152812740004, 155.000834260784, 258.589429246383
6566, 2175.99055467071, 1038.36224871967, 7159.82706462325, 7975.47720918669, 63.7854488820296, 146.665959122825, 258.589429246383
6567, 2085.24254791686, 996.285595513158, 7159.82706462325, 7975.47720918669, 62.2282572050255, 140.652869733125, 258.589429246383
6568, 1958.16899019498, 937.44612626288, 7159.82706462325, 7975.47720918669, 60.1596311083379, 132.666551036117, 258.589429246383
6569, 1919.54559624024, 919.721088986546, 7159.82706462325, 7975.47720918669, 59.4916891864014, 130.275360428656, 258.589429246383
6570, 2089.03823362552, 998.33956322358, 7159.82706462325, 7975.47720918669, 62.0957695637109, 140.709069831945, 258.589429246383
6571, 2381.05730082019, 1134.23682888259, 7159.82706462325, 7975.47720918669, 67.2706716418123, 160.945054370627, 258.589429246383
6572, 2481.00574942906, 1180.83808269201, 7159.82706462325, 7975.47720918669, 69.1751764356128, 168.467462985954, 258.589429246383
6573, 2715.62618416985, 1291.00741877831, 7159.82706462325, 7975.47720918669, 74.0763952851383, 187.480494685065, 258.589429246383
6574, 2708.7183955318, 1287.6530662106, 7159.82706462325, 7975.47720918669, 73.9238301910951, 186.901773099669, 258.589429246383
6575, 2408.3474155025, 1146.63889425111, 7159.82706462325, 7975.47720918669, 67.6826552406985, 162.886660868777, 258.589429246383
6576, 1980.88178521927, 947.79524335263, 7159.82706462325, 7975.47720918669, 60.1367681712846, 133.684380917014, 258.589429246383
6577, 1622.09126144576, 782.632566160435, 7159.82706462325, 7975.47720918669, 55.0100695539008, 113.681192065789, 258.589429246383
6578, 1508.26838050544, 730.859748070512, 7159.82706462325, 7975.47720918669, 53.6119451158521, 108.194957841709, 258.589429246383
6579, 1414.65237183246, 688.142736072217, 7159.82706462325, 7975.47720918669, 52.5466834319252, 103.989298381844, 258.589429246383
6580, 1430.99142741211, 695.761452217286, 7159.82706462325, 7975.47720918669, 52.7300311826932, 104.707974580651, 258.589429246383
6581, 1416.84963851631, 689.268151926903, 7159.82706462325, 7975.47720918669, 52.5695866873893, 104.084749844932, 258.589429246383
6582, 1596.03702471377, 771.393579738681, 7159.82706462325, 7975.47720918669, 54.7213455140911, 112.436721222769, 258.589429246383
6583, 2044.05081300975, 977.854732367961, 7159.82706462325, 7975.47720918669, 61.178308606978, 137.663806246311, 258.589429246383
6584, 2212.78692100284, 1055.85929114304, 7159.82706462325, 7975.47720918669, 64.0784100347685, 148.827711483938, 258.589429246383
6585, 1925.01252255736, 922.096028713896, 7159.82706462325, 7975.47720918669, 59.3845954355867, 130.403923834686, 258.589429246383
6586, 1923.89959740423, 921.858182517426, 7159.82706462325, 7975.47720918669, 59.4715349343425, 130.447018504931, 258.589429246383
6587, 1939.69322326596, 929.164317876156, 7159.82706462325, 7975.47720918669, 59.7077960686466, 131.385681788928, 258.589429246383
6588, 1870.20640830966, 896.991332127533, 7159.82706462325, 7975.47720918669, 58.7023004057784, 127.333610915157, 258.589429246383
6589, 1785.53290668999, 857.964230484716, 7159.82706462325, 7975.47720918669, 57.5022357566363, 122.574552659171, 258.589429246383
6590, 1723.32674390336, 829.373121894035, 7159.82706462325, 7975.47720918669, 56.6915807611434, 119.257929965287, 258.589429246383
6591, 1738.43240798227, 836.429918821912, 7159.82706462325, 7975.47720918669, 56.8321291994597, 119.997956248934, 258.589429246383
6592, 1820.61751911961, 874.330052999475, 7159.82706462325, 7975.47720918669, 57.9281575816831, 124.456037877599, 258.589429246383
6593, 1996.42749307388, 955.560322467257, 7159.82706462325, 7975.47720918669, 60.4974350416395, 134.749810058645, 258.589429246383
6594, 2221.48743571264, 1059.93024050072, 7159.82706462325, 7975.47720918669, 64.2242834317166, 149.428172553454, 258.589429246383
6595, 2529.68914267448, 1203.76268661792, 7159.82706462325, 7975.47720918669, 70.1158829132499, 172.24185352182, 258.589429246383
6596, 2676.53317681246, 1272.59522371044, 7159.82706462325, 7975.47720918669, 73.1994648977169, 184.169901316806, 258.589429246383
6597, 2861.33030799278, 1359.67938077268, 7159.82706462325, 7975.47720918669, 77.3766045346774, 200.210422481633, 258.589429246383
6598, 2704.79901824856, 1285.74826729372, 7159.82706462325, 7975.47720918669, 73.832975682305, 186.571859168327, 258.589429246383
6599, 2445.74359736792, 1164.14738383866, 7159.82706462325, 7975.47720918669, 68.4194926266957, 165.719167232252, 258.589429246383
6600, 2054.77411809465, 982.04814029553, 7159.82706462325, 7975.47720918669, 61.3247464817761, 138.306024336197, 258.589429246383
6601, 1605.02739235762, 774.684853564097, 7159.82706462325, 7975.47720918669, 54.7996628542375, 112.835113718114, 258.589429246383
6602, 1435.76300574502, 697.663555154384, 7159.82706462325, 7975.47720918669, 52.7877682597236, 104.917550442926, 258.589429246383
6603, 1296.02591353439, 634.042297477286, 7159.82706462325, 7975.47720918669, 51.3049596928211, 99.0576613476046, 258.589429246383
6604, 1284.42312592335, 628.979027955439, 7159.82706462325, 7975.47720918669, 51.1889931551188, 98.6007413151687, 258.589429246383
6605, 1287.70482659867, 630.484479947083, 7159.82706462325, 7975.47720918669, 51.2242570439357, 98.7343909341498, 258.589429246383
6606, 1444.58722313445, 702.176736177975, 7159.82706462325, 7975.47720918669, 52.8832588262398, 105.311676918013, 258.589429246383
6607, 1916.73563788377, 919.100123906736, 7159.82706462325, 7975.47720918669, 59.143052127319, 129.822160260686, 258.589429246383
6608, 2156.25582990847, 1029.67400267916, 7159.82706462325, 7975.47720918669, 63.0603262784902, 144.966152700532, 258.589429246383
6609, 1982.08299604826, 948.600200315103, 7159.82706462325, 7975.47720918669, 60.2461404771448, 133.834530262347, 258.589429246383
6610, 1870.81998242017, 897.273399981229, 7159.82706462325, 7975.47720918669, 58.6257676761527, 127.280956173324, 258.589429246383
6611, 1854.85836289459, 890.010874176906, 7159.82706462325, 7975.47720918669, 58.4218380665089, 126.39540914435, 258.589429246383
6612, 1802.29680388153, 865.753412201154, 7159.82706462325, 7975.47720918669, 57.6825766608351, 123.445639030923, 258.589429246383
6613, 1712.49018468915, 824.410972048092, 7159.82706462325, 7975.47720918669, 56.4464158300278, 118.581272097616, 258.589429246383
6614, 1683.87698241699, 811.334164304466, 7159.82706462325, 7975.47720918669, 56.1092444533164, 117.130722237314, 258.589429246383
6615, 1624.58274947379, 784.086052689793, 7159.82706462325, 7975.47720918669, 55.3748865513316, 114.144821948802, 258.589429246383
6616, 1695.67691464904, 816.878648001341, 7159.82706462325, 7975.47720918669, 56.2371466414956, 117.716826844211, 258.589429246383
6617, 1839.42357587658, 883.077518503017, 7159.82706462325, 7975.47720918669, 58.1569553871764, 125.476901242237, 258.589429246383
6618, 1997.49602977084, 956.042027818474, 7159.82706462325, 7975.47720918669, 60.4646964832925, 134.770921106766, 258.589429246383
6619, 2216.46748689695, 1057.59718884435, 7159.82706462325, 7975.47720918669, 64.1423591766539, 149.084638907275, 258.589429246383
6620, 2249.04101572512, 1072.59456229828, 7159.82706462325, 7975.47720918669, 64.7136880143446, 151.336428873026, 258.589429246383
6621, 2456.01428233037, 1169.23328973215, 7159.82706462325, 7975.47720918669, 68.6299897271546, 166.509939390797, 258.589429246383
6622, 2626.98291912502, 1249.31868915139, 7159.82706462325, 7975.47720918669, 72.1398966912111, 180.075499324471, 258.589429246383
6623, 2352.34116267714, 1120.51221392336, 7159.82706462325, 7975.47720918669, 66.5955194297365, 158.713372288266, 258.589429246383
6624, 1966.31000901611, 941.101300090548, 7159.82706462325, 7975.47720918669, 59.9128551024316, 132.793141634555, 258.589429246383
6625, 1555.14258474169, 751.879690684139, 7159.82706462325, 7975.47720918669, 54.1923985916979, 110.415908367255, 258.589429246383
6626, 1405.26674974956, 683.754760243506, 7159.82706462325, 7975.47720918669, 52.4898328158774, 103.625590842195, 258.589429246383
6627, 1307.7076253603, 639.395499302757, 7159.82706462325, 7975.47720918669, 51.4703255590056, 99.5720020400125, 258.589429246383
6628, 1336.54638039146, 652.712057782877, 7159.82706462325, 7975.47720918669, 51.776678455348, 100.755226174673, 258.589429246383
6629, 1345.84729813791, 656.915122548233, 7159.82706462325, 7975.47720918669, 51.8688167263103, 101.133244553394, 258.589429246383
6630, 1568.6224669267, 758.881103150475, 7159.82706462325, 7975.47720918669, 54.4152807719298, 111.135170170888, 258.589429246383
6631, 2009.63359510537, 961.895126765064, 7159.82706462325, 7975.47720918669, 60.6700700032218, 135.549998496255, 258.589429246383
6632, 2174.90970833766, 1038.20360143945, 7159.82706462325, 7975.47720918669, 63.4591217837596, 146.300024510484, 258.589429246383
6633, 2009.45686872458, 961.182267901524, 7159.82706462325, 7975.47720918669, 60.7646054032175, 135.61696484176, 258.589429246383
6634, 1973.49842002368, 944.660469412414, 7159.82706462325, 7975.47720918669, 60.2447373852158, 133.448164003822, 258.589429246383
6635, 1872.44283648422, 897.928276466249, 7159.82706462325, 7975.47720918669, 58.728945811887, 127.457030300807, 258.589429246383
6636, 1861.03026873118, 892.759083178655, 7159.82706462325, 7975.47720918669, 58.5661849947877, 126.806014587575, 258.589429246383
6637, 1868.90785492096, 896.401931418329, 7159.82706462325, 7975.47720918669, 58.7052280893649, 127.283178622106, 258.589429246383
6638, 1871.24563534788, 897.476186007196, 7159.82706462325, 7975.47720918669, 58.7269740096309, 127.405854875279, 258.589429246383
6639, 1918.67830219583, 919.409541242128, 7159.82706462325, 7975.47720918669, 59.4171056212019, 130.166537236947, 258.589429246383
6640, 1979.89192555968, 947.705866838501, 7159.82706462325, 7975.47720918669, 60.3344368668477, 133.833241461507, 258.589429246383
6641, 1988.7196320431, 951.740005536099, 7159.82706462325, 7975.47720918669, 60.4423805862526, 134.348168590381, 258.589429246383
6642, 2273.36442686711, 1084.01074591294, 7159.82706462325, 7975.47720918669, 65.2607610388132, 153.170142082941, 258.589429246383
6643, 2456.80793926262, 1169.52575117203, 7159.82706462325, 7975.47720918669, 68.7275764411113, 166.658728958313, 258.589429246383
6644, 2600.8777121769, 1237.02385071882, 7159.82706462325, 7975.47720918669, 71.6263885463759, 177.976741257305, 258.589429246383
6645, 2731.12135942944, 1298.24380633573, 7159.82706462325, 7975.47720918669, 74.4328064311375, 188.823456777065, 258.589429246383
6646, 2739.06789490583, 1301.95479286183, 7159.82706462325, 7975.47720918669, 74.5860377562821, 189.488066156597, 258.589429246383
6647, 2443.88387423711, 1163.26412605539, 7159.82706462325, 7975.47720918669, 68.3712773363349, 165.565612733059, 258.589429246383
6648, 2014.59109559033, 963.392039611246, 7159.82706462325, 7975.47720918669, 60.6761326110709, 135.775714527724, 258.589429246383
6649, 1743.72554212699, 838.591012613533, 7159.82706462325, 7975.47720918669, 56.6301737216798, 120.011670476983, 258.589429246383
6650, 1612.18105494778, 778.364678831275, 7159.82706462325, 7975.47720918669, 54.9156616715154, 113.224366928871, 258.589429246383
6651, 1547.35521285499, 748.779993803166, 7159.82706462325, 7975.47720918669, 54.1051393501033, 110.061376683984, 258.589429246383
6652, 1538.18128762873, 744.654905116199, 7159.82706462325, 7975.47720918669, 54.0038526656957, 109.63594278977, 258.589429246383
6653, 1575.86141096614, 761.960889713372, 7159.82706462325, 7975.47720918669, 54.465510434231, 111.445187409385, 258.589429246383
6654, 1742.76422948796, 838.650605671958, 7159.82706462325, 7975.47720918669, 56.6649107769077, 120.012539830113, 258.589429246383
6655, 2171.12782751924, 1036.67555814661, 7159.82706462325, 7975.47720918669, 63.3589934177193, 146.024035115936, 258.589429246383
6656, 2415.76205462316, 1150.42336775715, 7159.82706462325, 7975.47720918669, 67.8932298946235, 163.495367364127, 258.589429246383
6657, 2152.78933630653, 1027.54244198097, 7159.82706462325, 7975.47720918669, 63.1443014085054, 144.868840651131, 258.589429246383
6658, 2090.18857620931, 998.647592158727, 7159.82706462325, 7975.47720918669, 62.155423206176, 140.818727423426, 258.589429246383
6659, 2088.85625799227, 998.079052507309, 7159.82706462325, 7975.47720918669, 62.1544330071381, 140.754087398233, 258.589429246383
6660, 2028.16269622071, 969.903737517562, 7159.82706462325, 7975.47720918669, 61.201779830952, 136.921338742559, 258.589429246383
6661, 2139.405549116, 1021.61078246565, 7159.82706462325, 7975.47720918669, 63.068224432432, 144.131683032052, 258.589429246383
6662, 2087.6838814782, 997.47460933079, 7159.82706462325, 7975.47720918669, 62.2195502314823, 140.761361970178, 258.589429246383
6663, 2148.11789106184, 1025.59819701055, 7159.82706462325, 7975.47720918669, 63.2726578665084, 144.766466008262, 258.589429246383
6664, 2100.64077241538, 1003.49699381139, 7159.82706462325, 7975.47720918669, 62.4047632134985, 141.571561145501, 258.589429246383
6665, 2159.26208106578, 1030.80978843194, 7159.82706462325, 7975.47720918669, 63.3327570563598, 145.379449257914, 258.589429246383
6666, 2287.93027021051, 1090.71708200988, 7159.82706462325, 7975.47720918669, 65.505899262761, 154.162768945312, 258.589429246383
6667, 2435.99548630889, 1159.81740726951, 7159.82706462325, 7975.47720918669, 68.2757682177242, 165.015928080956, 258.589429246383
6668, 2499.60465409978, 1189.54085843732, 7159.82706462325, 7975.47720918669, 69.5189687854294, 169.882404686749, 258.589429246383
6669, 2407.16941576262, 1146.21816825971, 7159.82706462325, 7975.47720918669, 67.6788682952894, 162.805209502069, 258.589429246383
6670, 2434.55020816603, 1159.10862651378, 7159.82706462325, 7975.47720918669, 68.1798032326823, 164.847922846052, 258.589429246383
6671, 2277.48015999794, 1085.70262308141, 7159.82706462325, 7975.47720918669, 65.1929566629264, 153.312464651868, 258.589429246383
6672, 2009.09374720087, 961.016336215802, 7159.82706462325, 7975.47720918669, 60.5763669526887, 135.4226755367, 258.589429246383
6673, 1740.75541845139, 837.239927069532, 7159.82706462325, 7975.47720918669, 56.5759922639336, 119.838098722407, 258.589429246383
6674, 1610.09025724596, 777.418981916344, 7159.82706462325, 7975.47720918669, 54.8755123516818, 113.10667719189, 258.589429246383
6675, 1492.83020403832, 723.780762859651, 7159.82706462325, 7975.47720918669, 53.4487276010547, 107.5007184026, 258.589429246383
