"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus"
6849, 0, 1.01754, 0, 1.05, x_69478_1, sourcebus
6850, 0, 1.0149, 0, 1.05, x_69478_1, sourcebus
6851, 0, 1.01402, 0, 1.05, x_69478_1, sourcebus
6852, 0, 1.01333, 0, 1.05, x_69478_1, sourcebus
6853, 0, 1.01253, 0, 1.05, x_69478_1, sourcebus
6854, 0, 1.01218, 0, 1.05, x_69478_1, sourcebus
6855, 0, 1.01284, 0, 1.05, x_69478_1, sourcebus
6856, 0, 1.01263, 0, 1.05, x_69478_1, sourcebus
6857, 0, 1.01254, 0, 1.05, x_69478_1, sourcebus
6858, 0, 1.01326, 0, 1.05, x_69478_1, sourcebus
6859, 0, 1.01362, 0, 1.05, x_69478_1, sourcebus
6860, 0, 1.01471, 0, 1.05, x_69478_1, sourcebus
6861, 0, 1.01533, 0, 1.05, x_39754_1, sourcebus
6862, 0, 1.01432, 0, 1.05, x_39754_1, sourcebus
6863, 0, 1.01726, 0, 1.05, x_39754_1, sourcebus
6864, 0, 1.02128, 0, 1.05, x_69478_1, sourcebus
6865, 0, 1.02487, 0, 1.05, x_69478_1, sourcebus
6866, 0, 1.02596, 0, 1.05, x_69478_1, sourcebus
6867, 0, 1.02632, 0, 1.05, x_69478_1, sourcebus
6868, 0, 1.02607, 0, 1.05, x_69478_1, sourcebus
6869, 0, 1.0255, 0, 1.05, x_69478_1, sourcebus
6870, 0, 1.02436, 0, 1.05, x_69478_1, sourcebus
6871, 0, 1.02206, 0, 1.05, x_69478_1, sourcebus
6872, 0, 1.01846, 0, 1.05, x_69478_1, sourcebus
6873, 0, 1.01397, 0, 1.05, x_69478_1, sourcebus
6874, 0, 1.01134, 0, 1.05, x_69478_1, sourcebus
6875, 0, 1.01086, 0, 1.05, x_69478_1, sourcebus
6876, 0, 1.01183, 0, 1.05, x_69478_1, sourcebus
6877, 0, 1.01238, 0, 1.05, x_69478_1, sourcebus
6878, 0, 1.01124, 0, 1.05, x_69478_1, sourcebus
6879, 0, 1.01121, 0, 1.05, x_69478_1, sourcebus
6880, 0, 1.01249, 0, 1.05, x_69478_1, sourcebus
6881, 0, 1.01273, 0, 1.05, x_69478_1, sourcebus
6882, 0, 1.01141, 0, 1.05, x_69478_1, sourcebus
6883, 0, 1.01148, 0, 1.05, x_69478_1, sourcebus
6884, 0, 1.00971, 0, 1.05, x_39754_1, sourcebus
6885, 0, 1.0075, 0, 1.05, x_39754_1, sourcebus
6886, 0, 1.00697, 0, 1.05, x_39754_1, sourcebus
6887, 0, 1.01027, 0, 1.05, x_39754_1, sourcebus
6888, 0, 1.01538, 0, 1.05, x_39754_1, sourcebus
6889, 0, 1.02056, 0, 1.05, x_39754_1, sourcebus
6890, 0, 1.02124, 0, 1.05, x_69478_1, sourcebus
6891, 0, 1.02155, 0, 1.05, x_69478_1, sourcebus
6892, 0, 1.02102, 0, 1.05, x_69478_1, sourcebus
6893, 0, 1.02075, 0, 1.05, x_69478_1, sourcebus
6894, 0, 1.01831, 0, 1.05, x_69478_1, sourcebus
6895, 0, 1.01309, 0, 1.05, x_39754_1, sourcebus
6896, 0, 1.00988, 0, 1.05, x_39754_1, sourcebus
6897, 0, 1.01184, 0, 1.05, x_69478_1, sourcebus
6898, 0, 1.01161, 0, 1.05, x_6568_1, sourcebus
6899, 0, 1.00971, 0, 1.05, x_6568_1, sourcebus
6900, 0, 1.01092, 0, 1.05, x_6568_1, sourcebus
6901, 0, 1.01007, 0, 1.05, x_6568_1, sourcebus
6902, 0, 1.01088, 0, 1.05, x_6568_1, sourcebus
6903, 0, 1.01173, 0, 1.05, x_6568_1, sourcebus
6904, 0, 1.01297, 0, 1.05, x_6568_1, sourcebus
6905, 0, 1.01347, 0, 1.05, x_69478_1, sourcebus
6906, 0, 1.01188, 0, 1.05, x_69478_1, sourcebus
6907, 0, 1.00977, 0, 1.05, x_39754_1, sourcebus
6908, 0, 1.00744, 0, 1.05, x_39754_1, sourcebus
6909, 0, 1.00429, 0, 1.05, x_39754_1, sourcebus
6910, 0, 1.00405, 0, 1.05, x_39754_1, sourcebus
6911, 0, 1.00795, 0, 1.05, x_39754_1, sourcebus
6912, 0, 1.01311, 0, 1.05, x_39754_1, sourcebus
6913, 0, 1.01775, 0, 1.05, x_39754_1, sourcebus
6914, 0, 1.01949, 0, 1.05, x_39754_1, sourcebus
6915, 0, 1.01939, 0, 1.05, x_39754_1, sourcebus
6916, 0, 1.01893, 0, 1.05, x_39754_1, sourcebus
6917, 0, 1.01802, 0, 1.05, x_39754_1, sourcebus
6918, 0, 1.01529, 0, 1.05, x_39754_1, sourcebus
6919, 0, 1.0079, 0, 1.05, x_39754_1, sourcebus
6920, 0, 1.00482, 0, 1.05, x_39754_1, sourcebus
6921, 0, 1.00971, 0, 1.05, x_39754_1, sourcebus
6922, 0, 1.01449, 0, 1.05, x_6568_1, sourcebus
6923, 0, 1.01534, 0, 1.05, x_6568_1, sourcebus
6924, 0, 1.01788, 0, 1.05, x_6568_1, sourcebus
6925, 0, 1.01896, 0, 1.05, x_6568_1, sourcebus
6926, 0, 1.02019, 0, 1.05, x_69478_1, sourcebus
6927, 0, 1.02061, 0, 1.05, x_69478_1, sourcebus
6928, 0, 1.0217, 0, 1.05, x_69478_1, sourcebus
6929, 0, 1.02127, 0, 1.05, x_69478_1, sourcebus
6930, 0, 1.02006, 0, 1.05, x_69478_1, sourcebus
6931, 0, 1.01889, 0, 1.05, x_69478_1, sourcebus
6932, 0, 1.01831, 0, 1.05, x_39754_1, sourcebus
6933, 0, 1.01489, 0, 1.05, x_39754_1, sourcebus
6934, 0, 1.01355, 0, 1.05, x_39754_1, sourcebus
6935, 0, 1.01499, 0, 1.05, x_39754_1, sourcebus
6936, 0, 1.01961, 0, 1.05, x_39754_1, sourcebus
6937, 0, 1.02336, 0, 1.05, x_69478_1, sourcebus
6938, 0, 1.02378, 0, 1.05, x_69478_1, sourcebus
6939, 0, 1.02307, 0, 1.05, x_69478_1, sourcebus
6940, 0, 1.02207, 0, 1.05, x_69478_1, sourcebus
6941, 0, 1.02103, 0, 1.05, x_69478_1, sourcebus
6942, 0, 1.01684, 0, 1.05, x_39754_1, sourcebus
6943, 0, 1.00715, 0, 1.05, x_39754_1, sourcebus
6944, 0, 1.00378, 0, 1.05, x_39754_1, sourcebus
6945, 0, 1.00932, 0, 1.05, x_39754_1, sourcebus
6946, 0, 1.01334, 0, 1.05, x_6568_1, sourcebus
6947, 0, 1.01745, 0, 1.05, x_6568_1, sourcebus
6948, 0, 1.01842, 0, 1.05, x_6568_1, sourcebus
6949, 0, 1.02071, 0, 1.05, x_6568_1, sourcebus
6950, 0, 1.02093, 0, 1.05, x_6568_1, sourcebus
6951, 0, 1.02027, 0, 1.05, x_6568_1, sourcebus
6952, 0, 1.02203, 0, 1.05, x_6568_1, sourcebus
6953, 0, 1.02079, 0, 1.05, x_69478_1, sourcebus
6954, 0, 1.01953, 0, 1.05, x_69478_1, sourcebus
6955, 0, 1.01806, 0, 1.05, x_39754_1, sourcebus
6956, 0, 1.01753, 0, 1.05, x_69478_1, sourcebus
6957, 0, 1.01606, 0, 1.05, x_39754_1, sourcebus
6958, 0, 1.01202, 0, 1.05, x_39754_1, sourcebus
6959, 0, 1.01743, 0, 1.05, x_39754_1, sourcebus
6960, 0, 1.02318, 0, 1.05, x_69478_1, sourcebus
6961, 0, 1.02563, 0, 1.05, x_69478_1, sourcebus
6962, 0, 1.02551, 0, 1.05, x_69478_1, sourcebus
6963, 0, 1.02534, 0, 1.05, x_69478_1, sourcebus
6964, 0, 1.02455, 0, 1.05, x_69478_1, sourcebus
6965, 0, 1.02398, 0, 1.05, x_69478_1, sourcebus
6966, 0, 1.02042, 0, 1.05, x_69478_1, sourcebus
6967, 0, 1.01571, 0, 1.05, x_69478_1, sourcebus
6968, 0, 1.01249, 0, 1.05, x_69478_1, sourcebus
6969, 0, 1.01305, 0, 1.05, x_69478_1, sourcebus
6970, 0, 1.0148, 0, 1.05, x_69478_1, sourcebus
6971, 0, 1.01564, 0, 1.05, x_69478_1, sourcebus
6972, 0, 1.01707, 0, 1.05, x_69478_1, sourcebus
6973, 0, 1.01687, 0, 1.05, x_69478_1, sourcebus
6974, 0, 1.01644, 0, 1.05, x_69478_1, sourcebus
6975, 0, 1.01689, 0, 1.05, x_69478_1, sourcebus
6976, 0, 1.0163, 0, 1.05, x_69478_1, sourcebus
6977, 0, 1.01513, 0, 1.05, x_69478_1, sourcebus
6978, 0, 1.01357, 0, 1.05, x_69478_1, sourcebus
6979, 0, 1.01227, 0, 1.05, x_69478_1, sourcebus
6980, 0, 1.01287, 0, 1.05, x_69478_1, sourcebus
6981, 0, 1.01179, 0, 1.05, x_39754_1, sourcebus
6982, 0, 1.01018, 0, 1.05, x_39754_1, sourcebus
6983, 0, 1.01428, 0, 1.05, x_39754_1, sourcebus
6984, 0, 1.0212, 0, 1.05, x_39754_1, sourcebus
6985, 0, 1.02543, 0, 1.05, x_69478_1, sourcebus
6986, 0, 1.02622, 0, 1.05, x_69478_1, sourcebus
6987, 0, 1.02691, 0, 1.05, x_69478_1, sourcebus
6988, 0, 1.02666, 0, 1.05, x_69478_1, sourcebus
6989, 0, 1.02668, 0, 1.05, x_69478_1, sourcebus
6990, 0, 1.02397, 0, 1.05, x_69478_1, sourcebus
6991, 0, 1.01952, 0, 1.05, x_69478_1, sourcebus
6992, 0, 1.0169, 0, 1.05, x_69478_1, sourcebus
6993, 0, 1.01618, 0, 1.05, x_69478_1, sourcebus
6994, 0, 1.01653, 0, 1.05, x_69478_1, sourcebus
6995, 0, 1.01644, 0, 1.05, x_69478_1, sourcebus
6996, 0, 1.01668, 0, 1.05, x_69478_1, sourcebus
6997, 0, 1.01649, 0, 1.05, x_69478_1, sourcebus
6998, 0, 1.01599, 0, 1.05, x_69478_1, sourcebus
6999, 0, 1.01568, 0, 1.05, x_69478_1, sourcebus
7000, 0, 1.01472, 0, 1.05, x_69478_1, sourcebus
7001, 0, 1.01366, 0, 1.05, x_69478_1, sourcebus
7002, 0, 1.01286, 0, 1.05, x_69478_1, sourcebus
7003, 0, 1.01321, 0, 1.05, x_69478_1, sourcebus
7004, 0, 1.01376, 0, 1.05, x_69478_1, sourcebus
7005, 0, 1.01521, 0, 1.05, x_69478_1, sourcebus
7006, 0, 1.01405, 0, 1.05, x_39754_1, sourcebus
7007, 0, 1.01584, 0, 1.05, x_39754_1, sourcebus
7008, 0, 1.02058, 0, 1.05, x_39754_1, sourcebus
7009, 0, 1.02341, 0, 1.05, x_69478_1, sourcebus
7010, 0, 1.02455, 0, 1.05, x_69478_1, sourcebus
7011, 0, 1.02605, 0, 1.05, x_69478_1, sourcebus
7012, 0, 1.02647, 0, 1.05, x_69478_1, sourcebus
7013, 0, 1.02673, 0, 1.05, x_69478_1, sourcebus
7014, 0, 1.02555, 0, 1.05, x_69478_1, sourcebus
7015, 0, 1.02423, 0, 1.05, x_69478_1, sourcebus
7016, 0, 1.02136, 0, 1.05, x_69478_1, sourcebus
7017, 0, 1.01793, 0, 1.05, x_69478_1, sourcebus
7018, 0, 1.01404, 0, 1.05, x_69478_1, sourcebus
7019, 0, 1.01321, 0, 1.05, x_69478_1, sourcebus
7020, 0, 1.01195, 0, 1.05, x_69478_1, sourcebus
7021, 0, 1.01215, 0, 1.05, x_69478_1, sourcebus
7022, 0, 1.00995, 0, 1.05, x_6568_1, sourcebus
7023, 0, 1.01199, 0, 1.05, x_6568_1, sourcebus
7024, 0, 1.01201, 0, 1.05, x_69478_1, sourcebus
7025, 0, 1.0121, 0, 1.05, x_69478_1, sourcebus
7026, 0, 1.01157, 0, 1.05, x_69478_1, sourcebus
7027, 0, 1.01249, 0, 1.05, x_69478_1, sourcebus
7028, 0, 1.0143, 0, 1.05, x_69478_1, sourcebus
7029, 0, 1.01521, 0, 1.05, x_69478_1, sourcebus
7030, 0, 1.01555, 0, 1.05, x_39754_1, sourcebus
7031, 0, 1.01916, 0, 1.05, x_39754_1, sourcebus
7032, 0, 1.02214, 0, 1.05, x_69478_1, sourcebus
7033, 0, 1.02507, 0, 1.05, x_69478_1, sourcebus
7034, 0, 1.02541, 0, 1.05, x_69478_1, sourcebus
7035, 0, 1.02626, 0, 1.05, x_69478_1, sourcebus
7036, 0, 1.02648, 0, 1.05, x_69478_1, sourcebus
7037, 0, 1.0266, 0, 1.05, x_69478_1, sourcebus
7038, 0, 1.02557, 0, 1.05, x_69478_1, sourcebus
7039, 0, 1.02397, 0, 1.05, x_69478_1, sourcebus
7040, 0, 1.02096, 0, 1.05, x_69478_1, sourcebus
7041, 0, 1.0169, 0, 1.05, x_69478_1, sourcebus
7042, 0, 1.01443, 0, 1.05, x_69478_1, sourcebus
7043, 0, 1.01335, 0, 1.05, x_69478_1, sourcebus
7044, 0, 1.01386, 0, 1.05, x_69478_1, sourcebus
7045, 0, 1.01414, 0, 1.05, x_69478_1, sourcebus
7046, 0, 1.01354, 0, 1.05, x_69478_1, sourcebus
7047, 0, 1.01346, 0, 1.05, x_69478_1, sourcebus
7048, 0, 1.0129, 0, 1.05, x_69478_1, sourcebus
7049, 0, 1.01233, 0, 1.05, x_69478_1, sourcebus
7050, 0, 1.01316, 0, 1.05, x_69478_1, sourcebus
7051, 0, 1.01275, 0, 1.05, x_69478_1, sourcebus
7052, 0, 1.01297, 0, 1.05, x_39754_1, sourcebus
7053, 0, 1.01132, 0, 1.05, x_39754_1, sourcebus
7054, 0, 1.00996, 0, 1.05, x_39754_1, sourcebus
7055, 0, 1.0159, 0, 1.05, x_39754_1, sourcebus
7056, 0, 1.02193, 0, 1.05, x_69478_1, sourcebus
7057, 0, 1.02556, 0, 1.05, x_69478_1, sourcebus
7058, 0, 1.02615, 0, 1.05, x_69478_1, sourcebus
7059, 0, 1.02726, 0, 1.05, x_69478_1, sourcebus
7060, 0, 1.02702, 0, 1.05, x_69478_1, sourcebus
7061, 0, 1.02662, 0, 1.05, x_69478_1, sourcebus
7062, 0, 1.02394, 0, 1.05, x_69478_1, sourcebus
7063, 0, 1.01909, 0, 1.05, x_69478_1, sourcebus
7064, 0, 1.01607, 0, 1.05, x_69478_1, sourcebus
7065, 0, 1.01673, 0, 1.05, x_69478_1, sourcebus
7066, 0, 1.01695, 0, 1.05, x_69478_1, sourcebus
7067, 0, 1.01767, 0, 1.05, x_69478_1, sourcebus
7068, 0, 1.01733, 0, 1.05, x_69478_1, sourcebus
7069, 0, 1.0176, 0, 1.05, x_69478_1, sourcebus
7070, 0, 1.01673, 0, 1.05, x_6568_1, sourcebus
7071, 0, 1.01579, 0, 1.05, x_6568_1, sourcebus
7072, 0, 1.01512, 0, 1.05, x_6568_1, sourcebus
7073, 0, 1.01382, 0, 1.05, x_69478_1, sourcebus
7074, 0, 1.01196, 0, 1.05, x_69478_1, sourcebus
7075, 0, 1.0092, 0, 1.05, x_39754_1, sourcebus
7076, 0, 1.00965, 0, 1.05, x_39754_1, sourcebus
7077, 0, 1.01006, 0, 1.05, x_39754_1, sourcebus
7078, 0, 1.00862, 0, 1.05, x_39754_1, sourcebus
7079, 0, 1.01448, 0, 1.05, x_39754_1, sourcebus
7080, 0, 1.0212, 0, 1.05, x_39754_1, sourcebus
7081, 0, 1.02529, 0, 1.05, x_69478_1, sourcebus
7082, 0, 1.02733, 0, 1.05, x_69478_1, sourcebus
7083, 0, 1.02805, 0, 1.05, x_69478_1, sourcebus
7084, 0, 1.02896, 0, 1.05, x_69478_1, sourcebus
7085, 0, 1.02718, 0, 1.05, x_69478_1, sourcebus
7086, 0, 1.0255, 0, 1.05, x_69478_1, sourcebus
7087, 0, 1.02218, 0, 1.05, x_69478_1, sourcebus
7088, 0, 1.01979, 0, 1.05, x_69478_1, sourcebus
7089, 0, 1.02041, 0, 1.05, x_6568_1, sourcebus
7090, 0, 1.0207, 0, 1.05, x_6568_1, sourcebus
7091, 0, 1.01947, 0, 1.05, x_6568_1, sourcebus
7092, 0, 1.01818, 0, 1.05, x_6568_1, sourcebus
7093, 0, 1.01637, 0, 1.05, x_6568_1, sourcebus
7094, 0, 1.01642, 0, 1.05, x_6568_1, sourcebus
7095, 0, 1.015, 0, 1.05, x_6568_1, sourcebus
7096, 0, 1.01305, 0, 1.05, x_6568_1, sourcebus
7097, 0, 1.01117, 0, 1.05, x_6568_1, sourcebus
7098, 0, 1.00878, 0, 1.05, x_39754_1, sourcebus
7099, 0, 1.00529, 0, 1.05, x_39754_1, sourcebus
7100, 0, 1.00539, 0, 1.05, x_39754_1, sourcebus
7101, 0, 1.00603, 0, 1.05, x_39754_1, sourcebus
7102, 0, 1.00571, 0, 1.05, x_39754_1, sourcebus
7103, 0, 1.0116, 0, 1.05, x_39754_1, sourcebus
7104, 0, 1.01993, 0, 1.05, x_39754_1, sourcebus
7105, 0, 1.02495, 0, 1.05, x_69478_1, sourcebus
7106, 0, 1.02698, 0, 1.05, x_69478_1, sourcebus
7107, 0, 1.0281, 0, 1.05, x_69478_1, sourcebus
7108, 0, 1.02821, 0, 1.05, x_69478_1, sourcebus
7109, 0, 1.02801, 0, 1.05, x_69478_1, sourcebus
7110, 0, 1.02697, 0, 1.05, x_69478_1, sourcebus
7111, 0, 1.02365, 0, 1.05, x_69478_1, sourcebus
7112, 0, 1.02122, 0, 1.05, x_69478_1, sourcebus
7113, 0, 1.02297, 0, 1.05, x_69478_1, sourcebus
7114, 0, 1.02324, 0, 1.05, x_69478_1, sourcebus
7115, 0, 1.02302, 0, 1.05, x_69478_1, sourcebus
7116, 0, 1.02225, 0, 1.05, x_69478_1, sourcebus
7117, 0, 1.0206, 0, 1.05, x_69478_1, sourcebus
7118, 0, 1.01928, 0, 1.05, x_69478_1, sourcebus
7119, 0, 1.01734, 0, 1.05, x_69478_1, sourcebus
7120, 0, 1.01178, 0, 1.05, x_39754_1, sourcebus
7121, 0, 1.00776, 0, 1.05, x_39754_1, sourcebus
7122, 0, 1.00295, 0, 1.05, x_39754_1, sourcebus
7123, 0, 0.99901, 0, 1.05, x_39754_1, sourcebus
7124, 0, 1.00082, 0, 1.05, x_39754_1, sourcebus
7125, 0, 1.00128, 0, 1.05, x_39754_1, sourcebus
7126, 0, 1.00092, 0, 1.05, x_39754_1, sourcebus
7127, 0, 1.0069, 0, 1.05, x_39754_1, sourcebus
7128, 0, 1.01619, 0, 1.05, x_39754_1, sourcebus
7129, 0, 1.02232, 0, 1.05, x_69478_1, sourcebus
7130, 0, 1.02444, 0, 1.05, x_69478_1, sourcebus
7131, 0, 1.02569, 0, 1.05, x_69478_1, sourcebus
7132, 0, 1.02607, 0, 1.05, x_69478_1, sourcebus
7133, 0, 1.02636, 0, 1.05, x_69478_1, sourcebus
7134, 0, 1.02438, 0, 1.05, x_69478_1, sourcebus
7135, 0, 1.02018, 0, 1.05, x_69478_1, sourcebus
7136, 0, 1.01775, 0, 1.05, x_69478_1, sourcebus
7137, 0, 1.01797, 0, 1.05, x_69478_1, sourcebus
7138, 0, 1.01717, 0, 1.05, x_69478_1, sourcebus
7139, 0, 1.01712, 0, 1.05, x_69478_1, sourcebus
7140, 0, 1.01547, 0, 1.05, x_69478_1, sourcebus
7141, 0, 1.01343, 0, 1.05, x_69478_1, sourcebus
7142, 0, 1.01189, 0, 1.05, x_69478_1, sourcebus
7143, 0, 1.01006, 0, 1.05, x_69478_1, sourcebus
7144, 0, 1.00694, 0, 1.05, x_69478_1, sourcebus
7145, 0, 1.00347, 0, 1.05, x_39754_1, sourcebus
7146, 0, 0.998447, 0, 1.05, x_39754_1, sourcebus
7147, 0, 0.998333, 0, 1.05, x_39754_1, sourcebus
7148, 0, 1.00004, 0, 1.05, x_39754_1, sourcebus
7149, 0, 1.00069, 0, 1.05, x_39754_1, sourcebus
7150, 0, 1.00061, 0, 1.05, x_39754_1, sourcebus
7151, 0, 1.0064, 0, 1.05, x_39754_1, sourcebus
7152, 0, 1.01467, 0, 1.05, x_39754_1, sourcebus
7153, 0, 1.02175, 0, 1.05, x_69478_1, sourcebus
7154, 0, 1.02416, 0, 1.05, x_69478_1, sourcebus
7155, 0, 1.02531, 0, 1.05, x_69478_1, sourcebus
7156, 0, 1.02564, 0, 1.05, x_69478_1, sourcebus
7157, 0, 1.02561, 0, 1.05, x_69478_1, sourcebus
7158, 0, 1.02355, 0, 1.05, x_69478_1, sourcebus
7159, 0, 1.01998, 0, 1.05, x_69478_1, sourcebus
7160, 0, 1.01705, 0, 1.05, x_69478_1, sourcebus
7161, 0, 1.017, 0, 1.05, x_69478_1, sourcebus
7162, 0, 1.0168, 0, 1.05, x_69478_1, sourcebus
7163, 0, 1.01536, 0, 1.05, x_69478_1, sourcebus
7164, 0, 1.01292, 0, 1.05, x_69478_1, sourcebus
7165, 0, 1.0108, 0, 1.05, x_69478_1, sourcebus
7166, 0, 1.01011, 0, 1.05, x_69478_1, sourcebus
7167, 0, 1.00918, 0, 1.05, x_69478_1, sourcebus
7168, 0, 1.00828, 0, 1.05, x_69478_1, sourcebus
7169, 0, 1.00813, 0, 1.05, x_69478_1, sourcebus
7170, 0, 1.00841, 0, 1.05, x_69478_1, sourcebus
7171, 0, 1.00701, 0, 1.05, x_39754_1, sourcebus
7172, 0, 1.00748, 0, 1.05, x_39754_1, sourcebus
7173, 0, 1.00895, 0, 1.05, x_39754_1, sourcebus
7174, 0, 1.00815, 0, 1.05, x_39754_1, sourcebus
7175, 0, 1.01078, 0, 1.05, x_39754_1, sourcebus
7176, 0, 1.01556, 0, 1.05, x_39754_1, sourcebus
7177, 0, 1.02161, 0, 1.05, x_69478_1, sourcebus
7178, 0, 1.02291, 0, 1.05, x_69478_1, sourcebus
7179, 0, 1.02444, 0, 1.05, x_69478_1, sourcebus
7180, 0, 1.0252, 0, 1.05, x_69478_1, sourcebus
7181, 0, 1.02564, 0, 1.05, x_69478_1, sourcebus
7182, 0, 1.02447, 0, 1.05, x_69478_1, sourcebus
7183, 0, 1.02343, 0, 1.05, x_69478_1, sourcebus
7184, 0, 1.02113, 0, 1.05, x_69478_1, sourcebus
7185, 0, 1.01664, 0, 1.05, x_69478_1, sourcebus
7186, 0, 1.01365, 0, 1.05, x_69478_1, sourcebus
7187, 0, 1.01122, 0, 1.05, x_69478_1, sourcebus
7188, 0, 1.0106, 0, 1.05, x_69478_1, sourcebus
7189, 0, 1.00884, 0, 1.05, x_69478_1, sourcebus
7190, 0, 1.00762, 0, 1.05, x_69478_1, sourcebus
7191, 0, 1.0066, 0, 1.05, x_69478_1, sourcebus
7192, 0, 1.00639, 0, 1.05, x_69478_1, sourcebus
7193, 0, 1.00439, 0, 1.05, x_39754_1, sourcebus
7194, 0, 1.00312, 0, 1.05, x_39754_1, sourcebus
7195, 0, 1.0038, 0, 1.05, x_39754_1, sourcebus
7196, 0, 1.00515, 0, 1.05, x_39754_1, sourcebus
7197, 0, 1.00637, 0, 1.05, x_39754_1, sourcebus
7198, 0, 1.00708, 0, 1.05, x_39754_1, sourcebus
7199, 0, 1.0106, 0, 1.05, x_39754_1, sourcebus
7200, 0, 1.01594, 0, 1.05, x_39754_1, sourcebus
7201, 0, 1.02091, 0, 1.05, x_69478_1, sourcebus
7202, 0, 1.02393, 0, 1.05, x_69478_1, sourcebus
7203, 0, 1.02544, 0, 1.05, x_69478_1, sourcebus
7204, 0, 1.02634, 0, 1.05, x_69478_1, sourcebus
7205, 0, 1.02665, 0, 1.05, x_69478_1, sourcebus
7206, 0, 1.02547, 0, 1.05, x_69478_1, sourcebus
7207, 0, 1.02428, 0, 1.05, x_69478_1, sourcebus
7208, 0, 1.02177, 0, 1.05, x_69478_1, sourcebus
7209, 0, 1.01806, 0, 1.05, x_69478_1, sourcebus
7210, 0, 1.01577, 0, 1.05, x_69478_1, sourcebus
7211, 0, 1.01491, 0, 1.05, x_69478_1, sourcebus
7212, 0, 1.01434, 0, 1.05, x_69478_1, sourcebus
7213, 0, 1.01339, 0, 1.05, x_69478_1, sourcebus
7214, 0, 1.01237, 0, 1.05, x_69478_1, sourcebus
7215, 0, 1.01241, 0, 1.05, x_6568_1, sourcebus
7216, 0, 1.01203, 0, 1.05, x_69478_1, sourcebus
7217, 0, 1.01062, 0, 1.05, x_69478_1, sourcebus
7218, 0, 1.01157, 0, 1.05, x_69478_1, sourcebus
7219, 0, 1.01146, 0, 1.05, x_69478_1, sourcebus
7220, 0, 1.01067, 0, 1.05, x_39754_1, sourcebus
7221, 0, 1.01076, 0, 1.05, x_39754_1, sourcebus
7222, 0, 1.01005, 0, 1.05, x_39754_1, sourcebus
7223, 0, 1.01474, 0, 1.05, x_39754_1, sourcebus
7224, 0, 1.02092, 0, 1.05, x_69478_1, sourcebus
7225, 0, 1.02451, 0, 1.05, x_69478_1, sourcebus
7226, 0, 1.02618, 0, 1.05, x_69478_1, sourcebus
7227, 0, 1.02713, 0, 1.05, x_69478_1, sourcebus
7228, 0, 1.02712, 0, 1.05, x_69478_1, sourcebus
7229, 0, 1.02729, 0, 1.05, x_69478_1, sourcebus
7230, 0, 1.02468, 0, 1.05, x_69478_1, sourcebus
7231, 0, 1.02137, 0, 1.05, x_69478_1, sourcebus
7232, 0, 1.01815, 0, 1.05, x_69478_1, sourcebus
7233, 0, 1.01916, 0, 1.05, x_69478_1, sourcebus
7234, 0, 1.01809, 0, 1.05, x_69478_1, sourcebus
7235, 0, 1.01793, 0, 1.05, x_69478_1, sourcebus
7236, 0, 1.01769, 0, 1.05, x_69478_1, sourcebus
7237, 0, 1.01778, 0, 1.05, x_69478_1, sourcebus
7238, 0, 1.01755, 0, 1.05, x_69478_1, sourcebus
7239, 0, 1.01734, 0, 1.05, x_69478_1, sourcebus
7240, 0, 1.01666, 0, 1.05, x_69478_1, sourcebus
7241, 0, 1.01605, 0, 1.05, x_69478_1, sourcebus
7242, 0, 1.01478, 0, 1.05, x_69478_1, sourcebus
7243, 0, 1.01331, 0, 1.05, x_69478_1, sourcebus
7244, 0, 1.01439, 0, 1.05, x_69478_1, sourcebus
7245, 0, 1.01372, 0, 1.05, x_39754_1, sourcebus
7246, 0, 1.01314, 0, 1.05, x_39754_1, sourcebus
7247, 0, 1.01772, 0, 1.05, x_39754_1, sourcebus
7248, 0, 1.02249, 0, 1.05, x_69478_1, sourcebus
7249, 0, 1.02514, 0, 1.05, x_69478_1, sourcebus
7250, 0, 1.02649, 0, 1.05, x_69478_1, sourcebus
7251, 0, 1.02686, 0, 1.05, x_69478_1, sourcebus
7252, 0, 1.02711, 0, 1.05, x_69478_1, sourcebus
7253, 0, 1.02528, 0, 1.05, x_69478_1, sourcebus
7254, 0, 1.02259, 0, 1.05, x_69478_1, sourcebus
7255, 0, 1.01877, 0, 1.05, x_69478_1, sourcebus
7256, 0, 1.01437, 0, 1.05, x_39754_1, sourcebus
7257, 0, 1.01486, 0, 1.05, x_6568_1, sourcebus
7258, 0, 1.01679, 0, 1.05, x_6568_1, sourcebus
7259, 0, 1.01578, 0, 1.05, x_6568_1, sourcebus
7260, 0, 1.01627, 0, 1.05, x_6568_1, sourcebus
7261, 0, 1.01704, 0, 1.05, x_6568_1, sourcebus
7262, 0, 1.0175, 0, 1.05, x_6568_1, sourcebus
7263, 0, 1.01899, 0, 1.05, x_6568_1, sourcebus
7264, 0, 1.01944, 0, 1.05, x_6568_1, sourcebus
7265, 0, 1.01928, 0, 1.05, x_6568_1, sourcebus
7266, 0, 1.01967, 0, 1.05, x_69478_1, sourcebus
7267, 0, 1.01862, 0, 1.05, x_69478_1, sourcebus
7268, 0, 1.0182, 0, 1.05, x_69478_1, sourcebus
7269, 0, 1.016, 0, 1.05, x_39754_1, sourcebus
7270, 0, 1.01432, 0, 1.05, x_39754_1, sourcebus
